"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",5078,15.9519994973769,100
"2",10317,32.4097634530205,84.0480005026231
"3",4212,13.2315521628499,51.6382370496026
"Restantes",12226,38.4066848867527,0
