"D","assigned_pct","unassigned_pct"
2,2.78054242348843,97.2194575765116
4,27.8582980841005,72.1417019158995
6,61.8997263000746,38.1002736999254
8,90.0410549888032,9.95894501119682
10,97.2070166708136,2.79298332918636
12,98.951853694949,1.04814630505101
14,99.9813386414531,0.0186613585469022
16,100,0
18,100,0
20,100,0
