bootstrap_id,mean_similarity_to_others
6,65.82491582491582
28,65.48821548821549
99,64.8989898989899
94,64.79377104377105
34,64.64646464646465
57,64.37289562289563
4,64.35185185185185
29,64.3097643097643
49,64.3097643097643
72,64.28872053872054
17,63.93097643097643
50,63.804713804713806
11,63.76262626262626
53,63.63636363636363
8,63.61531986531986
98,63.5942760942761
95,63.552188552188554
54,63.48905723905724
64,63.48905723905724
10,63.46801346801347
92,63.25757575757576
96,63.236531986531986
24,63.1523569023569
59,63.110269360269356
27,63.08922558922559
23,63.02609427609428
75,63.005050505050505
68,62.984006734006734
20,62.94191919191919
36,62.85774410774411
51,62.83670033670034
76,62.71043771043771
85,62.647306397306394
45,62.62626262626262
21,62.47895622895623
78,62.45791245791246
67,62.41582491582491
81,62.31060606060606
82,62.205387205387204
90,62.18434343434343
43,62.05808080808081
52,62.015993265993266
61,61.994949494949495
100,61.994949494949495
30,61.97390572390572
42,61.97390572390572
80,61.95286195286195
65,61.93181818181818
18,61.80555555555556
73,61.7003367003367
13,61.658249158249156
15,61.59511784511785
16,61.59511784511784
88,61.46885521885522
40,61.4057239057239
91,61.4057239057239
56,61.342592592592595
48,61.321548821548824
39,61.27946127946128
62,61.27946127946128
55,60.984848484848484
38,60.879629629629626
89,60.83754208754209
5,60.774410774410775
47,60.71127946127946
32,60.648148148148145
84,60.648148148148145
3,60.627104377104374
63,60.58501683501684
58,60.563973063973066
22,60.542929292929294
26,60.542929292929294
46,60.47979797979798
69,60.416666666666664
2,60.29040404040404
77,60.29040404040404
31,59.974747474747474
25,59.9537037037037
79,59.91161616161616
9,59.70117845117845
12,59.68013468013468
86,59.638047138047135
33,59.553872053872055
83,59.3013468013468
7,59.17508417508417
71,59.17508417508417
97,58.859427609427605
93,58.775252525252526
60,58.754208754208754
1,58.648989898989896
70,58.627946127946124
87,58.543771043771045
44,58.417508417508415
74,58.29124579124579
35,57.93350168350168
41,57.13383838383838
66,56.37626262626263
14,56.313131313131315
19,54.81902356902357
37,54.69276094276094
