"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",34,35.4166666666667,100
"2",18,18.75,64.5833333333333
"3",12,12.5,45.8333333333333
"4",11,11.4583333333333,33.3333333333333
"5",10,10.4166666666667,21.875
"6",3,3.125,11.4583333333333
"Restantes",8,8.33333333333333,0
