bootstrap_id,mean_similarity_to_others
45,79.16666666666667
3,78.80892255892256
89,78.57744107744108
5,78.26178451178451
11,78.15656565656566
48,77.71464646464646
84,77.63047138047138
88,77.63047138047138
80,77.60942760942761
90,77.60942760942761
6,77.48316498316498
98,77.44107744107744
4,77.27272727272727
86,77.16750841750842
71,77.04124579124579
82,77.04124579124579
61,76.95707070707071
32,76.87289562289563
62,76.87289562289563
74,76.85185185185185
93,76.8097643097643
60,76.70454545454545
81,76.64141414141415
68,76.57828282828282
96,76.43097643097643
34,76.34680134680134
65,76.34680134680134
77,76.28367003367003
85,76.17845117845118
70,76.1574074074074
21,76.07323232323232
41,76.01010101010101
23,75.92592592592592
56,75.7996632996633
79,75.75757575757575
100,75.73653198653199
18,75.56818181818181
26,75.48400673400674
55,75.48400673400674
37,75.42087542087542
12,75.37878787878788
46,75.18939393939394
16,75.06313131313131
58,75.02104377104376
87,75.02104377104376
95,75
51,74.8526936026936
13,74.78956228956228
91,74.76851851851852
83,74.74747474747475
33,74.68434343434343
72,74.53703703703704
50,74.4949494949495
92,74.17929292929293
76,74.11616161616162
59,73.88468013468014
94,73.88468013468014
57,73.8425925925926
99,73.50589225589225
17,73.48484848484848
7,73.42171717171718
75,73.4006734006734
42,73.35858585858585
28,73.33754208754209
25,73.10606060606061
69,73.04292929292929
64,72.91666666666667
1,72.89562289562289
54,72.87457912457913
19,72.66414141414141
35,72.66414141414141
63,72.53787878787878
47,72.51683501683502
2,72.49579124579124
43,72.43265993265993
66,72.43265993265993
29,72.39057239057239
53,72.32744107744108
15,72.20117845117845
49,72.18013468013469
73,72.1590909090909
67,72.01178451178451
39,71.78030303030303
22,71.73821548821549
27,71.73821548821549
8,71.71717171717172
20,71.35942760942761
10,71.31734006734007
24,71.23316498316498
78,71.04377104377105
30,70.24410774410775
9,70.0547138047138
40,69.97053872053873
14,69.57070707070707
52,69.57070707070707
44,69.29713804713805
38,69.23400673400674
97,68.66582491582491
31,65.48821548821549
36,65.4040404040404
