analysis_sample,matrix_name,n_rows,n_determinants,n_values,n_missing,prop_missing,mean_value,sd_value,min_value,q25_value,median_value,q75_value,max_value
POOLED_ALL,matrix_32_raw_0_1,4372,32,139904,0,0,0.562575868663255,0.27227420641191424,0,0.35,0.6,0.78,1
POOLED_ALL,matrix_32_pos_0_1,4372,32,139904,0,0,0.6510650859961667,0.16247114679982824,0.5,0.5,0.6,0.78,1
POOLED_ALL,matrix_32_ext_0_1,4372,32,139904,0,0,0.3441602195556261,0.38616500093883943,0,0,0,0.7,1
POOLED_ALL,matrix_32_z_abs,4372,32,139904,0,0,0.8113236124235982,0.575970795728041,0,0.3395562405762586,0.7272916872377203,1.2057351738237205,3.501160319544726
POOLED_ALL,matrix_9dim_raw_0_1,4372,9,39348,0,0,0.5688617592335186,0.20123566976735488,0,0.43698593270549535,0.589271538979373,0.7154960312924779,1
POOLED_ALL,matrix_9dim_pos_0_1,4372,9,39348,0,0,0.653594032703938,0.11770567462955875,0.5,0.5566666666666666,0.64,0.7329159065295177,1
POOLED_ALL,matrix_9dim_ext_0_1,4372,9,39348,0,0,0.34109003382561937,0.2559702179442289,0,0.1490217965655572,0.32077747882054203,0.5022101041197469,1
POOLED_ALL,matrix_9dim_z_abs,4372,9,39348,0,0,0.8108696088248056,0.3772276431058836,0,0.5358512922975336,0.7751347062263174,1.0444436126077283,2.649161524880879
