left_id,right_id,matching_similarity_pct
KM1,Influencer,44.44444444444444
KM2,Careful,42.857142857142854
KM3,Early.Adopter,23.529411764705884
KM4,Homo.Economicus,40
KM5,Uninterested,26.666666666666668
KM6,Fearful,38.46153846153846
