row_id,participant_id,source_survey,identifier_type,n_non_missing,country_clean,residence_region,has_country,n_sociodemographic_non_missing,n_key_sociodemographic_non_missing,line_check_answer,check_42_answer,check_4_answer,strongly_disagree_answer,line_check_status,check_42_status,check_4_status,strongly_disagree_status,pass_line_check,pass_42_check,pass_4_check,pass_strongly_disagree_check,fail_line_check,fail_42_check,fail_4_check,fail_strongly_disagree_check,no_response_line_check,no_response_42_check,no_response_4_check,no_response_strongly_disagree_check,no_response_attention_check,failed_attention_check,failed_attention_check_decision,failed_attention_check_other,failed_attention_check_any,problematic_merge_flag,duplicate_n,duplicate_rank,duplicated_participant,n_determinants_valid,determinant_sd,possible_straightlining,row_quality
376,376,decision,sin_identificador,52,NA,NA,FALSE,0,0,NA,42.,NA,NA,no_responde,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,26,40.69473600432294,FALSE,sin_sociodemografico
377,377,decision,sin_identificador,110,Spain,Europa del Sur,TRUE,14,5,The middle line is the longest.,-15 × 8³.,NA,NA,falla,falla,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,22.008795895600322,FALSE,attention_check_fallido
407,407,decision,sin_identificador,6,NA,NA,FALSE,0,0,NA,NA,NA,NA,no_responde,no_responde,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,0,NA,FALSE,muy_incompleta_6_10
414,414,decision,sin_identificador,59,NA,NA,FALSE,0,0,NA,NA,NA,NA,no_responde,no_responde,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,26,32.367600134417415,FALSE,sin_sociodemografico
416,416,decision,sin_identificador,42,NA,NA,FALSE,0,0,NA,NA,NA,NA,no_responde,no_responde,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,23,27.20867973578334,FALSE,sin_sociodemografico
432,432,rvs,sin_identificador,2,NA,NA,FALSE,0,0,NA,NA,NA,NA,no_responde,no_responde,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,0,NA,FALSE,casi_vacia_0_5
433,433,rvs,sin_identificador,30,NA,NA,FALSE,11,4,NA,NA,NA,NA,no_responde,no_responde,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,0,NA,FALSE,sin_pais
435,435,rvs,sin_identificador,6,NA,NA,FALSE,1,0,NA,NA,NA,NA,no_responde,no_responde,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,0,NA,FALSE,muy_incompleta_6_10
8,CODE_6a1d9,decision,codigo,104,NA,NA,FALSE,0,0,NA,42.,NA,NA,no_responde,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,32,26.45476967787997,FALSE,sin_sociodemografico
419,CODE_CEB83,decision,codigo,80,NA,NA,FALSE,0,0,NA,NA,NA,NA,no_responde,no_responde,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,32,23.057934573031332,FALSE,sin_sociodemografico
410,CODE_DGC00,decision,codigo,59,NA,NA,FALSE,0,0,NA,NA,NA,NA,no_responde,no_responde,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,30,18.41426233850448,FALSE,sin_sociodemografico
415,CODE_GAC00,decision,codigo,106,NA,NA,FALSE,0,0,NA,NA,NA,NA,no_responde,no_responde,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,31,26.124186461583257,FALSE,sin_sociodemografico
412,CODE_HL990,decision,codigo,91,NA,NA,FALSE,0,0,NA,NA,NA,NA,no_responde,no_responde,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,29,36.463930487551465,FALSE,sin_sociodemografico
408,CODE_MO125,decision,codigo,68,NA,NA,FALSE,0,0,NA,NA,NA,NA,no_responde,no_responde,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,31,24.255583549635194,FALSE,sin_sociodemografico
409,CODE_Qwert,decision,codigo,37,NA,NA,FALSE,0,0,NA,NA,NA,NA,no_responde,no_responde,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,27,25.436194683953808,FALSE,sin_sociodemografico
417,CODE_TE996,decision,codigo,54,NA,NA,FALSE,0,0,NA,NA,NA,NA,no_responde,no_responde,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,31,35.12144827640594,FALSE,sin_sociodemografico
411,CODE_VVVVV,decision,codigo,59,NA,NA,FALSE,0,0,NA,NA,NA,NA,no_responde,no_responde,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,32,16.55672068979845,FALSE,sin_sociodemografico
413,CODE_aal81,decision,codigo,78,NA,NA,FALSE,0,0,NA,NA,NA,NA,no_responde,no_responde,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,24,21.652726842366643,FALSE,sin_sociodemografico
418,CODE_eoclr,decision,codigo,69,NA,NA,FALSE,0,0,NA,NA,NA,NA,no_responde,no_responde,no_responde,no_responde,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,22,10.467120237228865,FALSE,sin_sociodemografico
400,PROLIFIC_56ab6fd869b24700065cbdbd,decision,prolific,114,United Kingdom,Europa del Norte,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,29.983849819527844,FALSE,attention_check_fallido
91,PROLIFIC_5c66cc9246bfc200019044b8,decision,prolific,126,Hungary,Europa del Este,TRUE,13,4,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,31.31525445035251,FALSE,attention_check_fallido
398,PROLIFIC_5cb4adc019ee7300189e8547,decision,prolific,134,Italy,Europa del Sur,TRUE,14,5,All lines are the same length.,42.,Option 4.,Strongly disagree.,pasa,pasa,pasa,pasa,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,FALSE,32,25.461466774767327,FALSE,problematic_merge
122,PROLIFIC_5cf510ccb0bafb00161ffd56,decision,prolific,127,United Kingdom,Europa del Norte,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,31,20.240011475197566,FALSE,attention_check_fallido
30,PROLIFIC_5d6558fa16871700012ea47b,decision,prolific,141,Slovenia,Europa del Sur,TRUE,14,5,The middle line is the longest.,42.,Option 4.,Strongly disagree.,falla,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,29.619478524520247,FALSE,attention_check_fallido
53,PROLIFIC_5d7e41aea60f7b00013cf1af,decision,prolific,138,Poland,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,25.910204740167906,FALSE,attention_check_fallido
146,PROLIFIC_5e35394d2149184e1a3d0450,decision,prolific,139,United Kingdom,Europa del Norte,TRUE,14,5,The bottom line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,31,29.86435282895769,FALSE,attention_check_fallido
147,PROLIFIC_5e8b11aaa9b690000bb6ae1f,decision,prolific,111,Poland,Europa del Este,TRUE,14,5,All lines are the same length.,42.,Option 4.,Strongly disagree.,pasa,pasa,pasa,pasa,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,FALSE,32,22.144685519875722,FALSE,problematic_merge
135,PROLIFIC_5e8f740429529124dfc3e7a5,decision,prolific,142,Poland,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,20.83953671084318,FALSE,attention_check_fallido
52,PROLIFIC_5f21ff288900cb4709dd49aa,decision,prolific,142,Italy,Europa del Sur,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,11.617518404158771,FALSE,attention_check_fallido
155,PROLIFIC_5f2af36061a10a452cd8dc4e,decision,prolific,134,United Kingdom,Europa del Norte,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,34.28649162665256,FALSE,attention_check_fallido
166,PROLIFIC_5fabbdb69389ea01dd402172,decision,prolific,60,NA,NA,FALSE,0,0,NA,42.,NA,NA,no_responde,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,32,22.752503407104953,FALSE,sin_sociodemografico
381,PROLIFIC_5fe328a0a53c57f645dc0b19,decision,prolific,145,Italy,Europa del Sur,TRUE,14,5,The middle line is the longest.,42.,Option 4.,Strongly disagree.,falla,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,24.956231848268203,FALSE,attention_check_fallido
111,PROLIFIC_60456799ca80066961f3fa3c,decision,prolific,132,Portugal,Europa del Sur,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,17.761411597490888,FALSE,attention_check_fallido
15,PROLIFIC_604dedd2805fe682c5bc51c0,decision,prolific,136,Hungary,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,14.688019036813865,FALSE,attention_check_fallido
24,PROLIFIC_6103a3ece71ab061d5624402,decision,prolific,152,Latvia,Europa del Norte,TRUE,14,5,The middle line is the longest.,42.,Option 4.,Strongly disagree.,falla,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,31,26.02418230254563,FALSE,attention_check_fallido
379,PROLIFIC_6136cb52db0f1cb2262bbf5d,decision,prolific,146,Spain,Europa del Sur,TRUE,14,5,The middle line is the longest.,42.,Option 4.,Strongly disagree.,falla,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,33.35680457253546,FALSE,attention_check_fallido
113,PROLIFIC_62ead0772116e6bc70b7cd09,decision,prolific,134,United Kingdom,Europa del Norte,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,31,34.30251252592728,FALSE,attention_check_fallido
386,PROLIFIC_6310c063bd0cce86b0289d20,decision,prolific,112,United Kingdom,Europa del Norte,TRUE,14,5,The middle line is the longest.,42.,Option 4.,Strongly disagree.,falla,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,32.7144136872912,FALSE,attention_check_fallido
131,PROLIFIC_63ed0392b8b24c34aaf26310,decision,prolific,133,United Kingdom,Europa del Norte,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,36.42113386394613,FALSE,attention_check_fallido
80,PROLIFIC_646219bb0b91a6f3327e39fb,decision,prolific,139,Germany,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,27.44495958189068,FALSE,attention_check_fallido
121,PROLIFIC_64a814776d0d667482bcf926,decision,prolific,115,Slovenia,Europa del Sur,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,18.931513878766683,FALSE,attention_check_fallido
406,PROLIFIC_65410ad762a7e3c570b6273c,decision,prolific,107,Germany,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,4.9194110255913435,FALSE,attention_check_fallido
403,PROLIFIC_654e38a9bd1961e9942af916,decision,prolific,131,United Kingdom,Europa del Norte,TRUE,13,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,13.185861196140015,FALSE,attention_check_fallido
11,PROLIFIC_6597f6dc6f784e1f69bfadfa,decision,prolific,142,Slovakia,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,22.13448630239626,FALSE,attention_check_fallido
177,PROLIFIC_65b271a26aba0246730964f3,decision,prolific,120,Norway,Europa del Norte,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,23.09183541651087,FALSE,attention_check_fallido
55,PROLIFIC_66156a7a88131373e361e9a8,decision,prolific,160,Slovakia,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,Option 4.,Strongly agree.,falla,pasa,pasa,falla,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,32,14.765778875712979,FALSE,problematic_merge
7,PROLIFIC_661581f5ba8868414baed7ca,decision,prolific,96,Slovakia,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,15,21.165560526027946,FALSE,attention_check_fallido
382,PROLIFIC_6679a3da51eabfa768a8f350,decision,prolific,114,NA,NA,FALSE,0,0,NA,42.,Option 4.,Strongly disagree.,no_responde,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,30,34.36450989363715,FALSE,sin_sociodemografico
395,PROLIFIC_669f4716791267ee6337641f,decision,prolific,104,Italy,Europa del Sur,TRUE,13,5,The middle line is the longest.,42.,The questionnaire is difficult.,Strongly disagree.,falla,pasa,falla,pasa,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,FALSE,32,13.226165416057038,FALSE,attention_check_fallido
3,PROLIFIC_69249f2bf89992510c44179e,decision,prolific,113,Czech Republic,Europa del Este,TRUE,11,2,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,19.344083032987033,FALSE,attention_check_fallido
87,PROLIFIC_6929ca088209364a5246d420,decision,prolific,87,NA,NA,FALSE,0,0,NA,42.,NA,NA,no_responde,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,32,24.76549287005559,FALSE,sin_sociodemografico
151,PROLIFIC_69307ef5fe254a61dee79a78,decision,prolific,126,Czech Republic,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,31.010127768094545,FALSE,attention_check_fallido
391,PROLIFIC_6933207fdfdffc10571420a8,decision,prolific,108,Austria,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,Option 4.,Strongly disagree.,falla,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,30,34.63174080615019,FALSE,attention_check_fallido
163,PROLIFIC_6966c5f596a09797dd5a9d65,decision,prolific,111,NA,NA,FALSE,0,0,NA,42.,NA,NA,no_responde,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,30,15.194675413431517,FALSE,sin_sociodemografico
161,PROLIFIC_6978bbc0ecc89bfa720fac28,decision,prolific,99,Italy,Europa del Sur,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,31,14.972160545420607,FALSE,attention_check_fallido
120,PROLIFIC_697a77ec6ca000317de70f17,decision,prolific,141,France,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,20.63263543906329,FALSE,attention_check_fallido
41,PROLIFIC_697b1a2669af0b3f24790e20,decision,prolific,115,France,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,31,38.541724353342474,FALSE,attention_check_fallido
394,PROLIFIC_697b30411f746b578812b981,decision,prolific,126,Italy,Europa del Sur,TRUE,14,5,The middle line is the longest.,42.,Option 4.,Strongly disagree.,falla,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,36.52273651108395,FALSE,attention_check_fallido
397,PROLIFIC_69809ce77983b24e7e0729b4,decision,prolific,162,Romania,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,Option 4.,Strongly agree.,falla,pasa,pasa,falla,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,FALSE,32,14.888699980077986,FALSE,attention_check_fallido
84,PROLIFIC_6980bdf135e5d99f4cd191e6,decision,prolific,106,Romania,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,27.659726749752387,FALSE,attention_check_fallido
103,PROLIFIC_698222e236223bf37e0685a3,decision,prolific,101,NA,NA,FALSE,0,0,NA,42.,NA,NA,no_responde,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,32,29.033056104623114,FALSE,sin_sociodemografico
142,PROLIFIC_698257587a4d2edcdc29a350,decision,prolific,121,Germany,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,NA,NA,falla,pasa,no_responde,no_responde,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,27.370737258329672,FALSE,attention_check_fallido
132,PROLIFIC_6983589e89e4baa3f9e47ebc,decision,prolific,119,Sweden,Europa del Norte,TRUE,14,5,All lines are the same length.,42.,Option 4.,Strongly disagree.,pasa,pasa,pasa,pasa,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,FALSE,32,35.94427530802861,FALSE,problematic_merge
393,PROLIFIC_69836e23196469e9a4825346,decision,prolific,112,Romania,Europa del Este,TRUE,14,5,The middle line is the longest.,42.,Option 4.,Strongly disagree.,falla,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,31,36.72917448111945,FALSE,attention_check_fallido
385,PROLIFIC_6984258cb12947550bff2d1a,decision,prolific,124,France,Europa Occidental,TRUE,14,5,The middle line is the longest.,42.,Option 4.,Strongly disagree.,falla,pasa,pasa,pasa,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,FALSE,32,46.97627232220882,FALSE,attention_check_fallido
