"cluster","best_match","pct_match","active_determinants","n_active_dets"
"cluster_1","Fearful",0,"",0
"cluster_2","Early.Adopter",28.5714285714286,"STIMULATION; POPULARITY",2
"cluster_3","Careful",60,"COMPETENCE; AUTONOMY; PHYSICALNESS",3
