"cluster","best_match","pct_match","active_determinants","n_active_dets"
"cluster_1","Influencer",0,"",0
"cluster_2","Careful",60,"COMPETENCE; AUTONOMY; PHYSICALNESS",3
"cluster_3","Early.Adopter",50,"STIMULATION; POPULARITY",2
"cluster_4","Uninterested",20,"POPULARITY",1
"cluster_5","Stubborn",50,"COMPETENCE",1
"cluster_6","Fearful",16.6666666666667,"AUTONOMY; PHYSICALNESS; POPULARITY",3
"cluster_7","Activist",100,"SECURITY; COMPETENCE; AUTONOMY",3
