"cluster","best_match","pct_match","active_determinants","n_active_dets"
"cluster_1",NA,NA,"",0
"cluster_2","Early.Adopter",33.3333333333333,"STIMULATION; POPULARITY",2
"cluster_3","Influencer",20,"POPULARITY",1
"cluster_4","Stubborn",33.3333333333333,"COMPETENCE; AUTONOMY; PHYSICALNESS",3
"cluster_5","Uninterested",80,"SECURITY; COMPETENCE; AUTONOMY; PHYSICALNESS",4
"cluster_6","Homo.Economicus",16.6666666666667,"COMPETENCE; AUTONOMY; PHYSICALNESS; POPULARITY",4
"cluster_7","Fearful",77.7777777777778,"FINANCIAL; SECURITY; COMPETENCE; AUTONOMY; PHYSICALNESS; RELATEDNESS; STIMULATION; POPULARITY; MEANING",9
"cluster_8","Careful",66.6666666666667,"FINANCIAL; SECURITY; COMPETENCE; AUTONOMY; PHYSICALNESS; RELATEDNESS; STIMULATION; POPULARITY",8
