"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,0,0,0
3,17,112,0.014
4,53,1088,0.136
5,429,18443,2.305375
6,766,23653,2.956625
7,2903,108223,13.527875
8,3799,116160,14.52
9,8862,207655,25.956875
10,10067,231264,28.908
11,15939,311897,38.987125
12,17251,457111,57.138875
13,21462,499073,62.384125
14,22941,526991,65.873875
15,25720,585734,73.21675
16,27272,643717,80.464625
17,29276,741336,92.667
18,30292,785559,98.194875
19,31301,797794,99.72425
20,31581,799508,99.9385
