"cluster","Early Adopter","Uninterested","Homo Economicus","Fearful","Stubborn","Influencer","Careful","Activist"
"cluster_1",23.5294117647059,17.6470588235294,41.1764705882353,60,20,5.88235294117647,68.75,40
"cluster_2",25,5.55555555555556,35.2941176470588,27.7777777777778,21.4285714285714,6.25,52.9411764705882,42.8571428571429
