analysis_sample,integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,dataset_source,source_survey,source_file,participant_key,prolific_id,identification_code,country_model,country_model_grouped,country_region_model,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,dim_autonomy,dim_competence,dim_financial,dim_meaning,dim_physiological,dim_popularity,dim_relatedness,dim_security,dim_stimulation
WHY_LATAM,2232,WHY_LATAM,LATAM,13,why__5b19a8072767e20001e4eaaf,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5b19a8072767e20001e4eaaf,5b19a8072767e20001e4eaaf,NA,MX,MX,latin_america,25_34,male,employed,usable_partial,TRUE,TRUE,30,0.9049999999999999,0.95,0.78,0.45333333333333337,0.75,0.43,0.4800000000000001,0.26666666666666666,0.29
WHY_LATAM,2233,WHY_LATAM,LATAM,14,why__5b27c8c9051c6e00019d0c96,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5b27c8c9051c6e00019d0c96,5b27c8c9051c6e00019d0c96,NA,CL,CL,latin_america,45_54,male,unknown,usable_complete,TRUE,TRUE,32,0.29000000000000004,0.4,0.38,0.19999999999999998,0,0.6000000000000001,0.27999999999999997,0.16666666666666666,0.4
WHY_LATAM,2234,WHY_LATAM,LATAM,15,why__5b3455bf532e3d00018e6e8b,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5b3455bf532e3d00018e6e8b,5b3455bf532e3d00018e6e8b,NA,MX,MX,latin_america,45_54,male,unknown,usable_complete,TRUE,TRUE,32,1,1,0.6,0.6666666666666666,1,0.65,0.7,0.6666666666666666,0.75
WHY_LATAM,2235,WHY_LATAM,LATAM,16,why__5b36e844cf5e6a00018303a8,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5b36e844cf5e6a00018303a8,5b36e844cf5e6a00018303a8,NA,MX,MX,latin_america,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.44,0.15,0.404,0,0.36,0.32999999999999996,0.304,0,0.33
WHY_LATAM,2236,WHY_LATAM,LATAM,17,why__5b3d6a9ec2aa1000017781a0,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5b3d6a9ec2aa1000017781a0,5b3d6a9ec2aa1000017781a0,NA,CL,CL,latin_america,65_plus,male,employed,usable_complete,TRUE,TRUE,32,1,1,0.8,0.5,0.75,1,0.9400000000000001,1,0.8
WHY_LATAM,2237,WHY_LATAM,LATAM,18,why__5b477fdb56e0140001ac7720,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5b477fdb56e0140001ac7720,5b477fdb56e0140001ac7720,NA,MX,MX,latin_america,45_54,male,unknown,usable_complete,TRUE,TRUE,32,0.94,0.99,0.66,0.9866666666666667,0.86,0,0.512,0.8866666666666667,0
WHY_LATAM,2238,WHY_LATAM,LATAM,19,why__5b5fdd52b36c3400014718b9,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5b5fdd52b36c3400014718b9,5b5fdd52b36c3400014718b9,NA,MX,MX,latin_america,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,0.43500000000000005,0.74,0.34800000000000003,0.22666666666666668,0,0.62,0.272,0,0
WHY_LATAM,2239,WHY_LATAM,LATAM,20,why__5b689fa3cda8590001db3c99,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5b689fa3cda8590001db3c99,5b689fa3cda8590001db3c99,NA,MX,MX,latin_america,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.3,0.44999999999999996,0.27999999999999997,0.26666666666666666,0.3,0.2,0.12,0.39999999999999997,0
WHY_LATAM,2241,WHY_LATAM,LATAM,22,why__5b7850cef642ed0001517c4d,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5b7850cef642ed0001517c4d,5b7850cef642ed0001517c4d,NA,CL,CL,latin_america,55_64,female,employed,usable_complete,TRUE,TRUE,32,0.75,1,1,0.7333333333333334,0.6,0.875,0.8,1,0.35
WHY_LATAM,2242,WHY_LATAM,LATAM,23,why__5b7b8153db11320001c412e8,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5b7b8153db11320001c412e8,5b7b8153db11320001c412e8,NA,MX,MX,latin_america,25_34,female,employed,usable_complete,TRUE,TRUE,32,0,0.175,0.308,0.49333333333333335,0,0.5,0.8,0,0.5
WHY_LATAM,2243,WHY_LATAM,LATAM,24,why__5b7c3611b22fe60001df1efd,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5b7c3611b22fe60001df1efd,5b7c3611b22fe60001df1efd,NA,MX,MX,latin_america,25_34,male,unknown,usable_complete,TRUE,TRUE,32,0.125,0,0.1,0.19999999999999998,0,0,0,0.2333333333333333,0.3
WHY_LATAM,2244,WHY_LATAM,LATAM,25,why__5b8c8e7d0c740e00019d55c3,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5b8c8e7d0c740e00019d55c3,5b8c8e7d0c740e00019d55c3,NA,MX,MX,latin_america,35_44,male,unknown,usable_complete,TRUE,TRUE,32,0.41500000000000004,0.635,0.704,0.22,0.8200000000000001,0.71,0.476,0.6733333333333333,0.27
WHY_LATAM,2245,WHY_LATAM,LATAM,26,why__5b8fe84a1a3ec10001a81642,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5b8fe84a1a3ec10001a81642,5b8fe84a1a3ec10001a81642,NA,CL,CL,latin_america,18_24,male,other,usable_complete,TRUE,TRUE,32,0,0.75,0.68,0.6333333333333333,0,0.65,0.33999999999999997,0,0.65
WHY_LATAM,2246,WHY_LATAM,LATAM,27,why__5b9858a3fe82f50001caef03,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5b9858a3fe82f50001caef03,5b9858a3fe82f50001caef03,NA,MX,MX,latin_america,25_34,male,unknown,usable_complete,TRUE,TRUE,32,0.13,0.325,0.41600000000000004,0,0,0,0,0.18666666666666668,0
WHY_LATAM,2247,WHY_LATAM,LATAM,28,why__5bb105d357281d0001ff257b,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5bb105d357281d0001ff257b,5bb105d357281d0001ff257b,NA,CL,CL,latin_america,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.55,0.7250000000000001,0.62,0.36000000000000004,0.5,0.71,0.6,0.7400000000000001,0.5
WHY_LATAM,2248,WHY_LATAM,LATAM,29,why__5bb511c6689fc5000149c703,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5bb511c6689fc5000149c703,5bb511c6689fc5000149c703,NA,MX,MX,latin_america,45_54,female,unknown,usable_complete,TRUE,TRUE,32,0.7,0.65,0.54,0.2333333333333333,1,0.87,0.52,0.8333333333333334,0
WHY_LATAM,2249,WHY_LATAM,LATAM,30,why__5bb635a5b734a20001f7a902,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5bb635a5b734a20001f7a902,5bb635a5b734a20001f7a902,NA,CL,CL,latin_america,18_24,male,inactive_other,usable_complete,TRUE,TRUE,32,0.525,0.7,0.64,0.3666666666666667,0,0,0.25999999999999995,0.3333333333333333,0
WHY_LATAM,2250,WHY_LATAM,LATAM,31,why__5bbfeaeb785edb0001fac427,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5bbfeaeb785edb0001fac427,5bbfeaeb785edb0001fac427,NA,MX,MX,latin_america,25_34,male,employed,usable_complete,TRUE,TRUE,32,0,0.845,0.62,0.16666666666666666,0.75,0.6,0.25999999999999995,0.19999999999999998,0.4
WHY_LATAM,2251,WHY_LATAM,LATAM,32,why__5bc0ffa6b548c500012783cc,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5bc0ffa6b548c500012783cc,5bc0ffa6b548c500012783cc,NA,MX,MX,latin_america,35_44,male,employed,usable_complete,TRUE,TRUE,32,0,0.135,0,0.17333333333333334,0.27,0.25,0.22400000000000003,0,0.32
WHY_LATAM,2252,WHY_LATAM,LATAM,33,why__5bdf91dbb32fa800012ea282,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5bdf91dbb32fa800012ea282,5bdf91dbb32fa800012ea282,NA,MX,MX,latin_america,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.65,0.65,0.16,0.3333333333333333,0.25,0.275,0.5199999999999999,0.43333333333333335,0.25
WHY_LATAM,2253,WHY_LATAM,LATAM,34,why__5bfb7a8b3db90d0001f559a8,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5bfb7a8b3db90d0001f559a8,5bfb7a8b3db90d0001f559a8,NA,MX,MX,latin_america,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.4,0.355,0.42400000000000004,0,0,0.6900000000000001,0.4600000000000001,0.24666666666666667,0.42
WHY_LATAM,2254,WHY_LATAM,LATAM,35,why__5bfecff80ef0390001387cc2,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5bfecff80ef0390001387cc2,5bfecff80ef0390001387cc2,NA,MX,MX,latin_america,35_44,female,unknown,usable_partial,TRUE,TRUE,31,0.31,0.42000000000000004,0.11200000000000002,0,0.26,0,0.11200000000000002,0,0
WHY_LATAM,2255,WHY_LATAM,LATAM,36,why__5c05922f4e1b7b00016af702,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5c05922f4e1b7b00016af702,5c05922f4e1b7b00016af702,NA,MX,MX,latin_america,55_64,female,unknown,usable_complete,TRUE,TRUE,32,0.16,0.175,0.196,0.6933333333333334,0,0,0.124,0.26,0.27
WHY_LATAM,2256,WHY_LATAM,LATAM,37,why__5c0e9cd3b9211d0001d7ec58,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5c0e9cd3b9211d0001d7ec58,5c0e9cd3b9211d0001d7ec58,NA,MX,MX,latin_america,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.665,0.72,0.372,0.7066666666666667,0.81,0.75,0.616,0.7333333333333334,0.65
WHY_LATAM,2257,WHY_LATAM,LATAM,38,why__5c1d19c810677f0001d9d56c,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,NA,MX,MX,latin_america,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.6399999999999999,0.645,0.4,0.19333333333333333,0.3,0.16,0.384,0.19333333333333333,0
WHY_LATAM,2258,WHY_LATAM,LATAM,39,why__5c465ffdf608210001a4d536,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5c465ffdf608210001a4d536,5c465ffdf608210001a4d536,NA,MX,MX,latin_america,25_34,male,employed,usable_partial,TRUE,TRUE,31,0.815,0.915,0.6880000000000001,0.7933333333333333,0.63,0,0.48,0.9266666666666667,0.35
WHY_LATAM,2259,WHY_LATAM,LATAM,40,why__5c5d9b5dfd49d30001da3b1f,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5c5d9b5dfd49d30001da3b1f,5c5d9b5dfd49d30001da3b1f,NA,MX,MX,latin_america,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,0.75,0.88,0.8800000000000001,0.5666666666666667,0.39,0.785,0.6679999999999999,0.5333333333333333,0
WHY_LATAM,2260,WHY_LATAM,LATAM,41,why__5c60c298af517e0001a00b00,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5c60c298af517e0001a00b00,5c60c298af517e0001a00b00,NA,CL,CL,latin_america,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.8049999999999999,0.8899999999999999,0.668,0.17333333333333334,0.74,0.935,0.716,0.3133333333333333,0.5
WHY_LATAM,2261,WHY_LATAM,LATAM,42,why__5c644e502b97df0001f3d00d,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5c644e502b97df0001f3d00d,5c644e502b97df0001f3d00d,NA,CL,CL,latin_america,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,0.45,0.275,0.24,0.16666666666666666,0,0.275,0,0,0
WHY_LATAM,2262,WHY_LATAM,LATAM,43,why__5c71f758c1186a0001fa8b2d,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5c71f758c1186a0001fa8b2d,5c71f758c1186a0001fa8b2d,NA,MX,MX,latin_america,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.795,0.65,0.316,0.68,0.81,0.42500000000000004,0.396,0.7733333333333334,0.26
WHY_LATAM,2263,WHY_LATAM,LATAM,44,why__5c72c016a4414500012e1086,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5c72c016a4414500012e1086,5c72c016a4414500012e1086,NA,MX,MX,latin_america,35_44,female,unknown,usable_complete,TRUE,TRUE,32,0.7200000000000001,0.655,0.504,0.19999999999999998,0.5,0.7999999999999999,0.27599999999999997,0.7533333333333333,0.4
WHY_LATAM,2264,WHY_LATAM,LATAM,45,why__5c73477642a5070001a2f940,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5c73477642a5070001a2f940,5c73477642a5070001a2f940,NA,MX,MX,latin_america,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.29500000000000004,0.475,0.16,0.2333333333333333,0,0,0.38,0.44,0
WHY_LATAM,2265,WHY_LATAM,LATAM,46,why__5c77a6b12819ab0016b94d47,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5c77a6b12819ab0016b94d47,5c77a6b12819ab0016b94d47,NA,MX,MX,latin_america,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.575,0.525,0.3,0.4666666666666666,0.7,0.2,0.36,0.4666666666666666,0.4
WHY_LATAM,2266,WHY_LATAM,LATAM,47,why__5c90617326e3ed00019896a5,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5c90617326e3ed00019896a5,5c90617326e3ed00019896a5,NA,MX,MX,latin_america,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.5249999999999999,0.575,0.6000000000000001,0.5666666666666667,0.3,0.6,0.36,0.4333333333333333,0.6499999999999999
WHY_LATAM,2267,WHY_LATAM,LATAM,48,why__5c96c2ad584978000142357a,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5c96c2ad584978000142357a,5c96c2ad584978000142357a,NA,MX,MX,latin_america,25_34,female,employed,usable_complete,TRUE,TRUE,32,0,0,0,0,0,0,0,0,0
WHY_LATAM,2268,WHY_LATAM,LATAM,49,why__5ca52f11cc8b7e0016b86c05,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5ca52f11cc8b7e0016b86c05,5ca52f11cc8b7e0016b86c05,NA,MX,MX,latin_america,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.75,0.5,0.3,0.4333333333333333,0.85,1,0.5800000000000001,0.4666666666666666,0.25
WHY_LATAM,2269,WHY_LATAM,LATAM,50,why__5caad602a15c9800161ad6d3,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5caad602a15c9800161ad6d3,5caad602a15c9800161ad6d3,NA,MX,MX,latin_america,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.45,0.8999999999999999,0.44000000000000006,0.19999999999999998,0.8500000000000001,0.2,0.35600000000000004,0.5333333333333333,0
WHY_LATAM,2270,WHY_LATAM,LATAM,51,why__5cccd9bee48e6700175286ca,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5cccd9bee48e6700175286ca,5cccd9bee48e6700175286ca,NA,MX,MX,latin_america,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.8,0.56,0.3,0.2733333333333333,0.42,0.62,0.284,0.36000000000000004,0.36
WHY_LATAM,2271,WHY_LATAM,LATAM,52,why__5cd9cd20300c8c00016ea1c4,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5cd9cd20300c8c00016ea1c4,5cd9cd20300c8c00016ea1c4,NA,MX,MX,latin_america,35_44,male,employed,usable_complete,TRUE,TRUE,32,0.125,0.28,0.10400000000000001,0.3666666666666667,0,0.635,0.4,0.16666666666666666,0.71
WHY_LATAM,2272,WHY_LATAM,LATAM,53,why__5ce6bf6bff479a001a356b09,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5ce6bf6bff479a001a356b09,5ce6bf6bff479a001a356b09,NA,CL,CL,latin_america,25_34,male,unknown,usable_complete,TRUE,TRUE,32,0,0.125,0.24,0.19999999999999998,0.3,0.575,0.33999999999999997,0.39999999999999997,0.7
WHY_LATAM,2273,WHY_LATAM,LATAM,54,why__5cf015e31667570001667256,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5cf015e31667570001667256,5cf015e31667570001667256,NA,CL,CL,latin_america,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.5900000000000001,0.775,0.752,0.47333333333333333,0,0.925,0.68,0.2333333333333333,1
WHY_LATAM,2274,WHY_LATAM,LATAM,55,why__5d12691ae52fb60019feaa35,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5d12691ae52fb60019feaa35,5d12691ae52fb60019feaa35,NA,CL,CL,latin_america,18_24,male,unknown,usable_complete,TRUE,TRUE,32,0.675,0.65,0.4,0.5333333333333333,0.5,0.75,0.2,0.8666666666666667,0.25
WHY_LATAM,2275,WHY_LATAM,LATAM,56,why__5d1d688e63a46c00157b4506,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5d1d688e63a46c00157b4506,5d1d688e63a46c00157b4506,NA,CL,CL,latin_america,18_24,male,inactive_other,usable_complete,TRUE,TRUE,32,0.405,0.8300000000000001,0.48,0,0,0,0,0.4533333333333333,0
WHY_LATAM,2276,WHY_LATAM,LATAM,57,why__5d3f63a92df9f7001bd92a32,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5d3f63a92df9f7001bd92a32,5d3f63a92df9f7001bd92a32,NA,MX,MX,latin_america,18_24,male,other,usable_complete,TRUE,TRUE,32,0.27,0.43,0.284,0,0,0.5900000000000001,0.44000000000000006,0,0
WHY_LATAM,2277,WHY_LATAM,LATAM,58,why__5d407502e96dd0001dfe4488,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5d407502e96dd0001dfe4488,5d407502e96dd0001dfe4488,NA,CL,CL,latin_america,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,0.9,0.795,0.9199999999999999,0.6666666666666666,0.81,0.545,0.44000000000000006,0.6666666666666666,0.3
WHY_LATAM,2278,WHY_LATAM,LATAM,59,why__5d40a788811e75001a0eabe4,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5d40a788811e75001a0eabe4,5d40a788811e75001a0eabe4,NA,CL,CL,latin_america,35_44,male,employed,usable_complete,TRUE,TRUE,32,0.505,0.425,0.5640000000000001,0.22,0.46,0.515,0.328,0,0.31
WHY_LATAM,2279,WHY_LATAM,LATAM,60,why__5d40bb74ddc382001c5e4664,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5d40bb74ddc382001c5e4664,5d40bb74ddc382001c5e4664,NA,MX,MX,latin_america,18_24,male,unemployed,usable_complete,TRUE,TRUE,32,0.145,0.28,0.10400000000000001,0,0.63,0.155,0,0.3866666666666667,0
WHY_LATAM,2280,WHY_LATAM,LATAM,61,why__5d43c0183d65ca001a804090,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5d43c0183d65ca001a804090,5d43c0183d65ca001a804090,NA,MX,MX,latin_america,25_34,male,unknown,usable_complete,TRUE,TRUE,32,0,0.16,0,0,0,0,0.11200000000000002,0,0
WHY_LATAM,2281,WHY_LATAM,LATAM,62,why__5d4dd46624dbed001549696b,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5d4dd46624dbed001549696b,5d4dd46624dbed001549696b,NA,MX,MX,latin_america,18_24,male,unemployed,usable_complete,TRUE,TRUE,32,0.605,0.6799999999999999,0.328,0,0,0.765,0.4720000000000001,0.21333333333333335,0.26
WHY_LATAM,2282,WHY_LATAM,LATAM,63,why__5d5c62433f15a200195a6c9f,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5d5c62433f15a200195a6c9f,5d5c62433f15a200195a6c9f,NA,MX,MX,latin_america,35_44,female,unknown,usable_partial,TRUE,TRUE,31,0.14,0.22,0.23600000000000004,0,0.55,0,0.22400000000000003,0.24666666666666667,0
WHY_LATAM,2283,WHY_LATAM,LATAM,64,why__5d645bf6912c630018e269e3,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5d645bf6912c630018e269e3,5d645bf6912c630018e269e3,NA,CL,CL,latin_america,25_34,male,unknown,usable_complete,TRUE,TRUE,32,0.385,0.31,0,0,0.8200000000000001,0.505,0.41600000000000004,0.19999999999999998,0.75
WHY_LATAM,2284,WHY_LATAM,LATAM,65,why__5d67fe2073cd1d001a611229,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5d67fe2073cd1d001a611229,5d67fe2073cd1d001a611229,NA,CL,CL,latin_america,35_44,male,employed,usable_complete,TRUE,TRUE,32,0.6,0.475,0.58,0,0.55,0.75,0.7,0.2333333333333333,0.7
