"archetype_id","frequency"
9148,1
9171,2
9184,1
9187,1
9206,1
9211,1
9214,1
9215,1
9217,1
9253,1
9283,1
9293,2
9294,1
9302,1
9319,2
9325,1
9345,1
9346,1
9348,1
9355,1
9360,1
9362,1
9372,3
9383,1
9395,1
9396,1
9402,1
9405,1
9412,1
9422,1
9424,3
9429,1
9438,1
9448,1
9465,1
9469,2
9479,1
9484,1
9498,1
9509,3
9511,1
9520,1
9526,2
9536,1
9544,1
9550,3
9552,1
9556,1
9557,1
9561,1
9563,1
9568,1
9584,1
9589,1
9594,2
9605,1
9607,1
9622,1
9623,1
9639,2
9657,1
9665,1
9670,24
9678,10
9697,1
9706,1
9711,1
9715,1
9717,1
9722,1
9731,1
9733,1
9739,2
9782,1
9785,1
9792,1
9794,1
9815,6
9816,3
9823,1
9829,1
9842,1
9852,1
9853,1
9856,2
9864,1
9874,1
9875,11
9876,1
9887,1
9889,1
9902,1
9910,2
9927,1
9937,1
9939,4
9949,1
9955,2
9958,1
9974,1
9976,17
10000,1
10012,1
10016,2
10018,1
10026,1
10027,1
10042,1
10056,1
10062,1
10065,1
10073,2
10074,1
10075,1
10089,1
10098,1
10104,1
10117,1
10122,1
10123,1
10124,2
10141,4
10146,1
10148,1
10149,1
10160,1
10164,1
10172,1
10176,16
10182,1
10183,1
10192,1
10195,1
10200,1
10220,1
10237,1
10245,23
10252,1
10253,1
10255,1
10260,1
10261,1
10269,1
10270,1
10277,1
10280,1
10286,1
10288,1
10289,1
10295,3
10297,6
10320,1
10325,1
10329,1
10332,1
10333,1
10334,1
10348,1
10352,1
10364,1
10368,1
10377,2
10384,1
10393,1
10396,1
10400,1
10403,1
10412,3
10415,1
10421,3
10422,2
10434,1
10442,6
10448,1
10458,1
10461,1
10471,1
10475,3
10484,1
10489,2
10491,1
10493,1
10509,1
10514,41
10520,3
10540,1
10541,1
10563,4
10570,1
10578,1
10579,1
10589,1
10599,1
10606,1
10613,1
10614,1
10616,1
10619,1
10632,1
10651,1
10655,3
10674,1
10685,1
10706,1
10716,1
10722,1
10724,1
10730,1
10731,1
10732,1
10734,1
10736,1
10737,1
10740,1
10751,1
10759,1
10768,1
10769,2
10785,1
10800,13
10806,1
10808,1
10812,1
10815,1
10821,1
10847,1
10852,1
10859,1
10866,1
10871,1
10887,1
10893,1
10900,1
10901,1
10907,1
10909,1
10910,39
10914,1
10921,1
10934,1
10938,1
10949,1
10959,1
10960,1
10978,3
10981,1
10986,1
10993,1
10998,1
10999,1
11001,2
11004,1
11006,1
11011,1
11017,1
11027,1
11029,1
11031,1
11037,1
11045,1
11049,1
11057,1
11059,1
11062,1
11064,1
11068,1
11095,1
11110,1
11120,1
11126,1
11133,1
11134,2
11135,1
11144,4
11149,1
11166,2
11174,1
11178,1
11183,1
11209,1
11215,2
11216,1
11217,1
11220,1
11221,1
11233,1
11235,1
11256,1
11258,1
11260,2
11263,1
11275,1
11289,1
11297,1
11304,1
11310,9
11311,1
11313,1
11318,1
11329,1
11334,11
11339,1
11357,1
11376,6
11381,1
11383,5
11384,1
11397,1
11408,1
11427,2
11428,1
11441,1
11443,2
11452,1
11455,1
11460,1
11464,3
11474,1
11485,1
11502,1
11510,1
11524,1
11526,1
11530,2
11536,20
11538,5
11552,1
11575,4
11579,1
11609,1
11611,1
11621,1
11626,1
11628,1
11629,2
11631,1
11643,1
11645,1
11647,2
11649,1
11652,1
11658,1
11666,1
11670,1
11680,1
11708,2
11715,2
11726,5
11736,2
11740,1
11744,1
11745,1
11747,1
11751,1
11757,1
11816,2
11823,1
11824,1
11825,1
11827,1
11829,1
11851,1
11858,1
11871,1
11904,1
11906,1
11907,1
11910,1
11911,1
11912,1
11928,1
11929,1
11937,2
11940,4
11945,1
11979,1
11980,3
11981,1
11999,1
12012,1
12017,1
12018,1
12019,1
12029,1
12030,1
12035,1
12038,1
12040,1
12047,1
12049,1
12057,1
12058,1
12060,1
12065,3
12072,1
12075,2
12088,1
12104,2
12107,1
12115,1
12121,1
12123,1
12142,1
12143,1
12160,1
12163,1
12168,1
12171,1
12175,1
12190,1
12198,1
12202,1
12204,1
12205,2
12210,1
12214,1
12219,1
12228,1
12232,1
12236,1
12242,1
12249,2
12265,1
12266,1
12268,1
12278,1
12279,1
12289,1
12314,1
12319,1
12321,4
12336,1
12341,1
12357,1
12364,1
12366,1
12372,1
12391,1
12395,1
12398,1
12399,5
12407,1
12412,2
12422,3
12423,1
12425,1
12435,2
12440,1
12441,1
12456,1
12475,1
12489,1
12492,1
12496,2
12502,1
12513,1
12516,1
12520,1
12524,1
12532,1
12537,2
12541,4
12542,1
12552,6
12558,1
12560,1
12562,1
12569,1
12577,2
12594,1
12596,1
12602,3
12610,1
12617,1
12623,1
12625,1
12626,1
12644,1
12655,1
12664,1
12675,1
12684,1
12689,6
12692,1
12698,1
12700,2
12702,1
12710,1
12722,1
12727,1
12745,1
12754,2
12769,1
12772,1
12790,1
12795,2
12796,1
12808,1
12811,1
12812,1
12825,1
12833,1
12834,1
12844,1
12853,1
12858,1
12867,3
12876,1
12880,2
12886,1
12890,1
12913,1
12925,7
12931,1
12934,1
12941,1
12966,1
12973,1
12977,1
12980,1
12986,1
12988,1
13003,2
13014,1
13021,1
13023,1
13033,2
13037,1
13041,1
13055,1
13072,1
13073,1
13074,1
13075,2
13090,1
13107,1
13118,2
13143,1
13149,2
13154,1
13156,1
13164,1
13173,1
13177,1
13181,1
13190,1
13193,1
13198,1
13207,1
13208,1
13210,3
13212,1
13219,1
13244,4
13250,1
13251,1
13264,1
13267,1
13282,1
13285,1
13286,1
13301,1
13311,1
13319,1
13332,1
13337,1
13338,1
13352,1
13357,1
13358,1
13369,1
13375,1
13376,1
13402,2
13404,1
13423,1
13429,1
13443,1
13449,1
13471,1
13473,1
13486,1
13501,1
13503,1
13510,1
13512,1
13518,1
13520,1
13529,1
13557,1
13584,1
13596,21
13597,1
13610,1
13624,1
13630,1
13631,1
13634,1
13636,2
13656,5
13659,1
13666,2
13669,1
13691,1
13693,1
13708,1
13715,2
13728,1
13735,1
13741,2
13753,1
13756,1
13773,1
13774,1
13777,2
13780,1
13786,1
13787,1
13790,1
13799,1
13808,1
13810,1
13826,1
13841,1
13843,1
13855,1
13857,1
13858,1
13875,3
13878,4
13882,2
13884,1
13897,1
13902,1
13905,1
13909,1
13926,1
13932,1
13942,1
13953,1
13958,1
13963,2
13981,1
13987,1
14003,1
14005,1
14010,1
14027,1
14030,1
14038,1
14040,1
14051,6
14086,1
14087,1
14089,2
14094,1
14097,1
14099,3
14105,5
14106,1
14114,1
14122,1
14123,1
14135,1
14136,1
14140,1
14144,4
14159,1
14165,1
14170,1
14175,1
14181,2
14196,1
14197,2
14208,1
14215,1
14238,1
14240,1
14255,1
14257,1
14258,1
14259,1
14268,1
14270,1
14271,1
14273,1
14290,1
14293,2
14297,1
14330,1
14333,1
14341,1
14342,2
14349,1
14354,2
14358,1
14361,1
14365,1
14367,1
14368,1
14372,1
14376,1
14378,3
14380,1
14381,1
14391,14
14393,1
14394,3
14407,1
14413,1
14414,1
14418,2
14426,2
14432,1
14434,1
14439,1
14456,1
14459,1
14465,1
14469,2
14489,1
14490,1
14499,1
14505,1
14506,1
14526,3
14533,14
14541,1
14542,6
14546,1
14552,2
14557,1
14565,1
14567,1
14568,2
14572,1
14597,1
14617,2
14622,1
14638,1
14650,1
14651,1
14652,1
14662,2
14673,2
14674,1
14686,1
14691,1
14698,2
14706,1
14713,1
14718,1
14721,1
14734,1
14741,1
14746,1
14762,1
14763,1
14764,1
14785,1
14789,1
14796,1
14808,1
14828,1
14849,1
14861,1
14862,1
14879,1
14883,3
14888,1
14892,1
14893,5
14894,1
14897,3
14937,1
14944,4
14960,1
14967,1
14971,1
14980,2
14981,1
14991,1
15003,1
15015,1
15017,1
15020,1
15023,1
15038,1
15044,1
15049,1
15053,1
15055,1
15072,3
15081,1
15095,1
15101,1
15103,1
15105,1
15129,1
15140,3
15148,1
15167,1
15184,1
15197,1
15249,1
15250,7
15269,1
15275,1
15283,1
15295,1
15306,1
15319,1
15332,1
15333,1
15338,1
15340,1
15346,1
15355,1
15360,1
15361,1
15374,1
15392,1
15394,1
15399,1
15404,1
15405,1
15406,4
15414,1
15422,1
15438,1
15444,1
15448,2
15452,1
15460,1
15462,6
15470,1
15474,1
15475,1
15481,6
15482,1
15491,1
15493,1
15498,1
15520,1
15531,1
15551,1
15552,1
15564,1
15565,3
15570,1
15585,5
15586,1
15588,1
15590,1
15591,1
15595,2
15601,1
15602,1
15605,1
15611,1
15612,1
15613,1
15622,1
15633,1
15634,1
15638,1
15640,1
15641,1
15651,1
15652,1
15653,1
15659,1
15660,1
15662,1
15670,1
15671,1
15672,2
15681,1
15700,1
15720,1
15736,1
15745,1
15747,1
15773,1
15776,1
15777,1
15779,1
15780,1
15794,1
15799,8
15800,1
15804,1
15810,1
15816,1
15818,3
15824,1
15828,1
15852,1
15854,1
15860,1
15864,2
15873,1
15882,1
15886,1
15903,2
15904,1
15908,2
15911,1
15915,1
15918,1
15924,1
15927,1
15931,1
15944,1
15945,1
15950,1
15955,3
15961,1
15969,1
15972,1
15979,7
15990,1
15996,1
16015,1
16016,1
16017,1
16021,1
16022,1
16050,1
16061,2
16071,1
16074,1
16079,11
16089,1
16096,1
16100,1
16101,2
16104,2
16110,2
16131,3
16138,8
16143,1
16145,1
16151,1
16154,1
16156,1
16175,1
16179,1
16180,48
16182,1
16202,1
16204,1
16208,1
16216,3
16227,1
16239,1
16240,2
16243,1
16253,1
16272,1
16277,1
16291,1
16293,2
16305,1
16307,1
16309,1
16310,1
16313,1
16315,1
16316,1
16319,29
16320,1
16321,1
16322,1
16323,1
16335,1
16339,1
16348,1
16367,2
16368,1
16381,1
16390,1
16394,1
16403,1
16407,1
16410,1
16416,1
16418,1
16428,1
16432,1
16470,1
16478,1
16486,1
16489,1
16491,1
16493,1
16500,1
16506,1
16509,2
16512,1
16514,1
16516,1
16518,1
16529,1
16537,1
16547,1
16550,1
16559,1
16574,1
16580,1
16587,5
16594,1
16597,1
16605,1
16609,1
16621,1
16629,1
16632,1
16652,1
16655,1
16660,1
16663,1
16673,7
16676,1
16678,1
16680,1
16683,1
16685,1
16690,1
16700,1
16723,1
16724,1
16729,1
16755,1
16761,1
16763,1
16769,1
16777,1
16778,3
16779,1
16780,1
16782,1
16784,1
16794,1
16795,1
16796,1
16800,1
16809,1
16837,1
16839,1
16852,1
16857,1
16861,1
16869,1
16908,1
16917,1
16920,1
16923,1
16937,1
16941,1
16948,1
16955,1
16959,1
16962,1
16966,1
16975,12
16978,1
16979,1
16981,6
16983,2
16987,2
16988,1
16993,1
17013,1
17015,1
17028,1
17033,2
17044,1
17052,1
17054,1
17057,1
17061,1
17075,1
17081,1
17085,1
17087,1
17099,4
17100,1
17113,1
17114,1
17126,1
17144,7
17147,1
17150,1
17159,1
17168,3
17169,1
17172,1
17188,6
17199,1
17206,3
17208,1
17222,1
17226,1
17237,1
17244,1
17245,1
17254,14
17256,22
17260,1
17273,1
17278,1
17285,2
17287,2
17330,1
17341,1
17345,1
17372,1
17377,1
17392,1
17417,1
17434,1
17435,1
17438,1
17445,1
17446,2
17449,1
17458,1
17469,1
17492,1
17493,1
17494,1
17496,1
17510,1
17516,1
17522,1
17526,1
17547,1
17571,1
17577,1
17611,1
17618,3
17627,1
17628,1
17637,1
17645,2
17662,1
17665,3
17676,1
17677,2
17678,1
17680,4
17685,1
17693,1
17702,1
17704,1
17707,1
17713,1
17717,1
17724,1
17726,1
17734,2
17741,1
17748,1
17762,1
17770,1
17771,1
17776,2
17777,1
17782,1
17783,6
17790,1
17791,1
17795,1
17817,1
17819,1
17821,1
17822,8
17826,1
17836,1
17850,2
17852,1
17855,1
17866,2
17868,2
17869,1
17895,1
17907,1
17917,1
17921,1
17928,1
17932,1
17934,2
17937,1
17947,1
17951,3
17957,1
17959,1
17960,1
17961,1
17973,1
17980,1
17983,1
17987,1
17993,2
17996,1
17998,2
18008,1
18016,2
18030,1
18036,1
18059,5
18085,1
18087,1
18097,1
18107,2
18110,1
18111,1
18113,1
18114,1
18121,1
18131,5
18142,1
18145,1
18151,1
18153,1
18173,1
18178,1
18194,1
18197,1
18211,1
18216,1
18219,1
18220,1
18221,1
18234,1
18238,1
18242,1
18249,1
18260,1
18266,1
18268,1
18270,1
18272,1
18277,1
18279,1
18282,1
18308,1
18314,1
18320,1
18339,1
18345,1
18354,26
18369,3
18384,1
18386,1
18401,1
18404,1
18421,1
18422,1
18423,2
18428,2
18441,5
18449,1
18466,1
18468,4
18470,1
18472,2
18474,1
18476,1
18477,1
18480,1
18481,1
18483,1
18496,1
18497,1
18498,1
18524,1
18525,1
18526,1
18533,1
18535,1
18537,1
18541,1
18550,1
18551,2
18552,1
18563,1
18567,1
18587,1
18605,1
18625,1
18626,1
18629,1
18630,1
18631,1
18638,1
18639,1
18646,12
18657,1
18663,1
18683,1
18686,1
18707,1
18710,1
18715,1
18719,1
18729,1
18733,21
18740,1
18745,2
18750,1
18751,1
18755,1
