"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",42125,62.0955497575141,100
"2",1508,2.22291012544407,37.9044502424859
"3",3555,5.24034847211781,35.6815401170418
"4",4597,6.77633809460635,30.441191644924
"5",262,0.386208523120919,23.6648535503177
"6",178,0.262385943189021,23.2786450271968
"7",873,1.28687038429222,23.0162590840077
"Restantes",14741,21.7293886997155,0
