"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",2198,11.7703759237442,100
"2",1734,9.28563778515583,88.2296240762558
"3",359,1.92245903395095,78.9439862910999
"4",167,0.894291528328157,77.021527257149
"5",426,2.28124665310057,76.1272357288208
"6",848,4.54107314983399,73.8459890757203
"7",1234,6.60811823926315,69.3049159258863
"Restantes",11708,62.6967976866231,0
