analysis_sample,matrix,comparison,metric,left_id,right_id,matching_similarity_pct,n_left,n_right,n_common,overlap_left_pct,overlap_right_pct,jaccard_pct,common_determinants,greater_than_50,greater_or_equal_50
DIEGO,POS,EFA_vs_EXPERTS,jaccard_pct,EFA3,Careful,53.84615384615385,8,12,7,87.5,58.333333333333336,53.84615384615385,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_17_adherence,TRUE,TRUE
DIEGO,POS,EFA_vs_EXPERTS,jaccard_pct,EFA2,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
DIEGO,POS,EFA_vs_EXPERTS,jaccard_pct,EFA1,Fearful,30.76923076923077,8,9,4,50,44.44444444444444,30.76923076923077,det_02_credit_score; det_07_legal; det_10_cost_efficiency; det_13_technical_fit,FALSE,FALSE
DIEGO,POS,EFA_vs_EXPERTS,jaccard_pct,EFA5,Homo.Economicus,21.428571428571427,8,9,3,37.5,33.333333333333336,21.428571428571427,det_04_added_value; det_07_legal; det_08_trust,FALSE,FALSE
DIEGO,POS,EFA_vs_EXPERTS,jaccard_pct,EFA4,Uninterested,16.666666666666668,8,6,2,25,33.333333333333336,16.666666666666668,det_19_wellbeing; det_20_coziness,FALSE,FALSE
DIEGO,EXT,KM_vs_EFA,overlap_left_pct,KM2,EFA3,62.5,8,8,5,62.5,62.5,45.45454545454545,det_01_profits; det_07_legal; det_12_own_competence; det_14_environmental_concerns; det_25_agreement,TRUE,TRUE
DIEGO,EXT,KM_vs_EFA,overlap_left_pct,KM1,EFA6,50,8,8,4,50,50,33.333333333333336,det_02_credit_score; det_06_climate_protection; det_17_adherence; det_20_coziness,FALSE,TRUE
DIEGO,EXT,KM_vs_EFA,overlap_left_pct,KM4,EFA4,37.5,8,8,3,37.5,37.5,23.076923076923077,det_11_knowledge; det_15_self_satisfaction; det_19_wellbeing,FALSE,FALSE
DIEGO,EXT,KM_vs_EFA,overlap_left_pct,KM6,EFA2,37.5,8,8,3,37.5,37.5,23.076923076923077,det_22_peer_pressure; det_28_recognition; det_29_trends,FALSE,FALSE
DIEGO,EXT,KM_vs_EFA,overlap_left_pct,KM3,EFA1,25,8,8,2,25,25,14.285714285714286,det_01_profits; det_23_support,FALSE,FALSE
DIEGO,EXT,KM_vs_EFA,overlap_left_pct,KM5,EFA5,12.5,8,8,1,12.5,12.5,6.666666666666667,det_23_support,FALSE,FALSE
DIEGO,EXT,KM_vs_EXPERTS,jaccard_pct,KM3,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
DIEGO,EXT,KM_vs_EXPERTS,jaccard_pct,KM4,Activist,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction,FALSE,FALSE
DIEGO,EXT,KM_vs_EXPERTS,jaccard_pct,KM6,Uninterested,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_13_technical_fit; det_22_peer_pressure; det_30_authority,FALSE,FALSE
DIEGO,EXT,KM_vs_EXPERTS,jaccard_pct,KM1,Stubborn,22.22222222222222,8,3,2,25,66.66666666666667,22.22222222222222,det_15_self_satisfaction; det_17_adherence,FALSE,FALSE
DIEGO,EXT,KM_vs_EXPERTS,jaccard_pct,KM5,Homo.Economicus,21.428571428571427,8,9,3,37.5,33.333333333333336,21.428571428571427,det_08_trust; det_09_safety; det_10_cost_efficiency,FALSE,FALSE
DIEGO,EXT,KM_vs_EXPERTS,jaccard_pct,KM2,Careful,17.647058823529413,8,12,3,37.5,25,17.647058823529413,det_06_climate_protection; det_12_own_competence; det_14_environmental_concerns,FALSE,FALSE
DIEGO,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA4,Uninterested,40,8,6,4,50,66.66666666666667,40,det_07_legal; det_19_wellbeing; det_20_coziness; det_30_authority,FALSE,FALSE
DIEGO,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA2,Influencer,30,8,5,3,37.5,60,30,det_22_peer_pressure; det_24_socialising; det_28_recognition,FALSE,FALSE
DIEGO,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA6,Careful,25,8,12,4,50,33.333333333333336,25,det_02_credit_score; det_06_climate_protection; det_09_safety; det_17_adherence,FALSE,FALSE
DIEGO,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA5,Fearful,21.428571428571427,8,9,3,37.5,33.333333333333336,21.428571428571427,det_02_credit_score; det_03_risk_profile; det_13_technical_fit,FALSE,FALSE
DIEGO,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA3,Homo.Economicus,13.333333333333334,8,9,2,25,22.22222222222222,13.333333333333334,det_01_profits; det_07_legal,FALSE,FALSE
DIEGO,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA1,Activist,7.6923076923076925,8,6,1,12.5,16.666666666666668,7.6923076923076925,det_16_commitment,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EFA,overlap_left_pct,KM5,EFA1,62.5,8,8,5,62.5,62.5,45.45454545454545,det_01_profits; det_05_frugality; det_07_legal; det_15_self_satisfaction; det_27_fun,TRUE,TRUE
DIEGO,Z_ABS,KM_vs_EFA,overlap_left_pct,KM4,EFA3,50,8,8,4,50,50,33.333333333333336,det_02_credit_score; det_05_frugality; det_06_climate_protection; det_15_self_satisfaction,FALSE,TRUE
DIEGO,Z_ABS,KM_vs_EFA,overlap_left_pct,KM1,EFA4,37.5,8,8,3,37.5,37.5,23.076923076923077,det_10_cost_efficiency; det_24_socialising; det_29_trends,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EFA,overlap_left_pct,KM2,EFA2,37.5,8,8,3,37.5,37.5,23.076923076923077,det_04_added_value; det_28_recognition; det_29_trends,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EFA,overlap_left_pct,KM6,EFA5,37.5,8,8,3,37.5,37.5,23.076923076923077,det_13_technical_fit; det_14_environmental_concerns; det_16_commitment,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EFA,overlap_left_pct,KM3,EFA6,25,8,8,2,25,25,14.285714285714286,det_08_trust; det_27_fun,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM6,Activist,55.55555555555556,8,6,5,62.5,83.33333333333333,55.55555555555556,det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence,TRUE,TRUE
DIEGO,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM3,Fearful,30.76923076923077,8,9,4,50,44.44444444444444,30.76923076923077,det_08_trust; det_09_safety; det_13_technical_fit; det_19_wellbeing,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM1,Early.Adopter,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_14_environmental_concerns; det_17_adherence; det_29_trends,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM4,Careful,25,8,12,4,50,33.333333333333336,25,det_02_credit_score; det_06_climate_protection; det_14_environmental_concerns; det_17_adherence,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM5,Homo.Economicus,21.428571428571427,8,9,3,37.5,33.333333333333336,21.428571428571427,det_01_profits; det_07_legal; det_15_self_satisfaction,FALSE,FALSE
DIEGO,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM2,Influencer,18.181818181818183,8,5,2,25,40,18.181818181818183,det_22_peer_pressure; det_28_recognition,FALSE,FALSE
DIEGO,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA5,Careful,42.857142857142854,8,12,6,75,50,42.857142857142854,det_02_credit_score; det_06_climate_protection; det_09_safety; det_10_cost_efficiency; det_14_environmental_concerns; det_16_commitment,FALSE,FALSE
DIEGO,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA2,Homo.Economicus,30.76923076923077,8,9,4,50,44.44444444444444,30.76923076923077,det_04_added_value; det_07_legal; det_08_trust; det_11_knowledge,FALSE,FALSE
DIEGO,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA1,Uninterested,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_07_legal; det_20_coziness; det_30_authority,FALSE,FALSE
DIEGO,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA4,Fearful,21.428571428571427,8,9,3,37.5,33.333333333333336,21.428571428571427,det_03_risk_profile; det_07_legal; det_10_cost_efficiency,FALSE,FALSE
DIEGO,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA3,Influencer,18.181818181818183,8,5,2,25,40,18.181818181818183,det_22_peer_pressure; det_28_recognition,FALSE,FALSE
DIEGO,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA6,Early.Adopter,16.666666666666668,8,6,2,25,33.333333333333336,16.666666666666668,det_26_novelty; det_29_trends,FALSE,FALSE
RENOVISOR,RAW,KM_vs_EFA,overlap_left_pct,KM2,EFA2,87.5,8,8,7,87.5,87.5,77.77777777777777,det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,TRUE,TRUE
RENOVISOR,RAW,KM_vs_EFA,overlap_left_pct,KM4,EFA5,50,8,8,4,50,50,33.333333333333336,det_09_safety; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness,FALSE,TRUE
RENOVISOR,RAW,KM_vs_EFA,overlap_left_pct,KM5,EFA4,50,8,8,4,50,50,33.333333333333336,det_07_legal; det_08_trust; det_09_safety; det_21_rights_and_duties,FALSE,TRUE
RENOVISOR,RAW,KM_vs_EFA,overlap_left_pct,KM1,EFA1,37.5,8,8,3,37.5,37.5,23.076923076923077,det_10_cost_efficiency; det_11_knowledge; det_17_adherence,FALSE,FALSE
RENOVISOR,RAW,KM_vs_EFA,overlap_left_pct,KM3,EFA3,25,8,8,2,25,25,14.285714285714286,det_11_knowledge; det_13_technical_fit,FALSE,FALSE
RENOVISOR,RAW,KM_vs_EFA,overlap_left_pct,KM6,EFA6,25,8,8,2,25,25,14.285714285714286,det_06_climate_protection; det_14_environmental_concerns,FALSE,FALSE
RENOVISOR,RAW,KM_vs_EXPERTS,jaccard_pct,KM1,Fearful,54.54545454545455,8,9,6,75,66.66666666666667,54.54545454545455,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit,TRUE,TRUE
RENOVISOR,RAW,KM_vs_EXPERTS,jaccard_pct,KM5,Homo.Economicus,54.54545454545455,8,9,6,75,66.66666666666667,54.54545454545455,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction,TRUE,TRUE
RENOVISOR,RAW,KM_vs_EXPERTS,jaccard_pct,KM2,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
RENOVISOR,RAW,KM_vs_EXPERTS,jaccard_pct,KM4,Stubborn,37.5,8,3,3,37.5,100,37.5,det_11_knowledge; det_15_self_satisfaction; det_17_adherence,FALSE,FALSE
RENOVISOR,RAW,KM_vs_EXPERTS,jaccard_pct,KM6,Early.Adopter,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_11_knowledge; det_14_environmental_concerns; det_29_trends,FALSE,FALSE
RENOVISOR,RAW,KM_vs_EXPERTS,jaccard_pct,KM3,Uninterested,16.666666666666668,8,6,2,25,33.333333333333336,16.666666666666668,det_13_technical_fit; det_30_authority,FALSE,FALSE
RENOVISOR,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA2,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
RENOVISOR,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA1,Careful,42.857142857142854,8,12,6,75,50,42.857142857142854,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_17_adherence,FALSE,FALSE
RENOVISOR,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA3,Activist,40,8,6,4,50,66.66666666666667,40,det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence,FALSE,FALSE
RENOVISOR,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA4,Fearful,30.76923076923077,8,9,4,50,44.44444444444444,30.76923076923077,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety,FALSE,FALSE
RENOVISOR,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA6,Homo.Economicus,21.428571428571427,8,9,3,37.5,33.333333333333336,21.428571428571427,det_01_profits; det_04_added_value; det_08_trust,FALSE,FALSE
RENOVISOR,RAW,EFA_vs_EXPERTS,jaccard_pct,EFA5,Uninterested,16.666666666666668,8,6,2,25,33.333333333333336,16.666666666666668,det_19_wellbeing; det_20_coziness,FALSE,FALSE
RENOVISOR,POS,KM_vs_EFA,overlap_left_pct,KM3,EFA5,75,8,8,6,75,75,60,det_01_profits; det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction,TRUE,TRUE
RENOVISOR,POS,KM_vs_EFA,overlap_left_pct,KM4,EFA1,62.5,8,8,5,62.5,62.5,45.45454545454545,det_09_safety; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_20_coziness,TRUE,TRUE
RENOVISOR,POS,KM_vs_EFA,overlap_left_pct,KM1,EFA6,50,8,8,4,50,50,33.333333333333336,det_11_knowledge; det_13_technical_fit; det_16_commitment; det_17_adherence,FALSE,TRUE
RENOVISOR,POS,KM_vs_EFA,overlap_left_pct,KM5,EFA4,50,8,8,4,50,50,33.333333333333336,det_06_climate_protection; det_08_trust; det_14_environmental_concerns; det_21_rights_and_duties,FALSE,TRUE
RENOVISOR,POS,KM_vs_EFA,overlap_left_pct,KM6,EFA3,50,8,8,4,50,50,33.333333333333336,det_07_legal; det_08_trust; det_13_technical_fit; det_21_rights_and_duties,FALSE,TRUE
RENOVISOR,POS,KM_vs_EFA,overlap_left_pct,KM2,EFA2,0,8,8,0,0,0,0,NA,FALSE,FALSE
RENOVISOR,POS,KM_vs_EXPERTS,jaccard_pct,KM2,Fearful,70,8,9,7,87.5,77.77777777777777,70,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,TRUE,TRUE
RENOVISOR,POS,KM_vs_EXPERTS,jaccard_pct,KM1,Activist,55.55555555555556,8,6,5,62.5,83.33333333333333,55.55555555555556,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_16_commitment; det_17_adherence,TRUE,TRUE
RENOVISOR,POS,KM_vs_EXPERTS,jaccard_pct,KM6,Homo.Economicus,54.54545454545455,8,9,6,75,66.66666666666667,54.54545454545455,det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction,TRUE,TRUE
RENOVISOR,POS,KM_vs_EXPERTS,jaccard_pct,KM4,Stubborn,37.5,8,3,3,37.5,100,37.5,det_11_knowledge; det_15_self_satisfaction; det_17_adherence,FALSE,FALSE
RENOVISOR,POS,KM_vs_EXPERTS,jaccard_pct,KM5,Careful,33.333333333333336,8,12,5,62.5,41.666666666666664,33.333333333333336,det_06_climate_protection; det_08_trust; det_09_safety; det_11_knowledge; det_14_environmental_concerns,FALSE,FALSE
RENOVISOR,POS,KM_vs_EXPERTS,jaccard_pct,KM3,Uninterested,16.666666666666668,8,6,2,25,33.333333333333336,16.666666666666668,det_13_technical_fit; det_19_wellbeing,FALSE,FALSE
RENOVISOR,POS,EFA_vs_EXPERTS,jaccard_pct,EFA2,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
RENOVISOR,POS,EFA_vs_EXPERTS,jaccard_pct,EFA3,Fearful,41.666666666666664,8,9,5,62.5,55.55555555555556,41.666666666666664,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_13_technical_fit,FALSE,FALSE
RENOVISOR,POS,EFA_vs_EXPERTS,jaccard_pct,EFA6,Activist,40,8,6,4,50,66.66666666666667,40,det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence,FALSE,FALSE
RENOVISOR,POS,EFA_vs_EXPERTS,jaccard_pct,EFA5,Stubborn,37.5,8,3,3,37.5,100,37.5,det_11_knowledge; det_15_self_satisfaction; det_17_adherence,FALSE,FALSE
RENOVISOR,POS,EFA_vs_EXPERTS,jaccard_pct,EFA1,Uninterested,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_13_technical_fit; det_19_wellbeing; det_20_coziness,FALSE,FALSE
RENOVISOR,POS,EFA_vs_EXPERTS,jaccard_pct,EFA4,Careful,17.647058823529413,8,12,3,37.5,25,17.647058823529413,det_06_climate_protection; det_08_trust; det_14_environmental_concerns,FALSE,FALSE
RENOVISOR,EXT,KM_vs_EFA,overlap_left_pct,KM1,EFA3,75,8,8,6,75,75,60,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,TRUE,TRUE
RENOVISOR,EXT,KM_vs_EFA,overlap_left_pct,KM2,EFA6,62.5,8,8,5,62.5,62.5,45.45454545454545,det_08_trust; det_09_safety; det_10_cost_efficiency; det_17_adherence; det_19_wellbeing,TRUE,TRUE
RENOVISOR,EXT,KM_vs_EFA,overlap_left_pct,KM4,EFA5,37.5,8,8,3,37.5,37.5,23.076923076923077,det_06_climate_protection; det_13_technical_fit; det_14_environmental_concerns,FALSE,FALSE
RENOVISOR,EXT,KM_vs_EFA,overlap_left_pct,KM5,EFA2,37.5,8,8,3,37.5,37.5,23.076923076923077,det_13_technical_fit; det_15_self_satisfaction; det_16_commitment,FALSE,FALSE
RENOVISOR,EXT,KM_vs_EFA,overlap_left_pct,KM3,EFA1,25,8,8,2,25,25,14.285714285714286,det_02_credit_score; det_10_cost_efficiency,FALSE,FALSE
RENOVISOR,EXT,KM_vs_EFA,overlap_left_pct,KM6,EFA4,12.5,8,8,1,12.5,12.5,6.666666666666667,det_11_knowledge,FALSE,FALSE
RENOVISOR,EXT,KM_vs_EXPERTS,jaccard_pct,KM2,Fearful,70,8,9,7,87.5,77.77777777777777,70,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,TRUE,TRUE
RENOVISOR,EXT,KM_vs_EXPERTS,jaccard_pct,KM3,Careful,66.66666666666667,8,12,8,100,66.66666666666667,66.66666666666667,det_02_credit_score; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_19_wellbeing,TRUE,TRUE
RENOVISOR,EXT,KM_vs_EXPERTS,jaccard_pct,KM1,Influencer,62.5,8,5,5,62.5,100,62.5,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,TRUE,TRUE
RENOVISOR,EXT,KM_vs_EXPERTS,jaccard_pct,KM5,Activist,40,8,6,4,50,66.66666666666667,40,det_08_trust; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment,FALSE,FALSE
RENOVISOR,EXT,KM_vs_EXPERTS,jaccard_pct,KM4,Homo.Economicus,30.76923076923077,8,9,4,50,44.44444444444444,30.76923076923077,det_07_legal; det_08_trust; det_11_knowledge; det_13_technical_fit,FALSE,FALSE
RENOVISOR,EXT,KM_vs_EXPERTS,jaccard_pct,KM6,Uninterested,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_13_technical_fit; det_19_wellbeing; det_30_authority,FALSE,FALSE
RENOVISOR,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA3,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
RENOVISOR,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA6,Careful,42.857142857142854,8,12,6,75,50,42.857142857142854,det_03_risk_profile; det_08_trust; det_09_safety; det_10_cost_efficiency; det_17_adherence; det_19_wellbeing,FALSE,FALSE
RENOVISOR,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA2,Homo.Economicus,30.76923076923077,8,9,4,50,44.44444444444444,30.76923076923077,det_04_added_value; det_07_legal; det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
RENOVISOR,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA4,Early.Adopter,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_11_knowledge; det_17_adherence; det_26_novelty,FALSE,FALSE
RENOVISOR,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA1,Fearful,21.428571428571427,8,9,3,37.5,33.333333333333336,21.428571428571427,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency,FALSE,FALSE
RENOVISOR,EXT,EFA_vs_EXPERTS,jaccard_pct,EFA5,Activist,16.666666666666668,8,6,2,25,33.333333333333336,16.666666666666668,det_13_technical_fit; det_14_environmental_concerns,FALSE,FALSE
RENOVISOR,Z_ABS,KM_vs_EFA,overlap_left_pct,KM1,EFA4,87.5,8,8,7,87.5,87.5,77.77777777777777,det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,TRUE,TRUE
RENOVISOR,Z_ABS,KM_vs_EFA,overlap_left_pct,KM2,EFA6,75,8,8,6,75,75,60,det_04_added_value; det_06_climate_protection; det_07_legal; det_14_environmental_concerns; det_17_adherence; det_23_support,TRUE,TRUE
RENOVISOR,Z_ABS,KM_vs_EFA,overlap_left_pct,KM4,EFA5,62.5,8,8,5,62.5,62.5,45.45454545454545,det_01_profits; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_17_adherence,TRUE,TRUE
RENOVISOR,Z_ABS,KM_vs_EFA,overlap_left_pct,KM3,EFA1,50,8,8,4,50,50,33.333333333333336,det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_21_rights_and_duties,FALSE,TRUE
RENOVISOR,Z_ABS,KM_vs_EFA,overlap_left_pct,KM5,EFA2,37.5,8,8,3,37.5,37.5,23.076923076923077,det_08_trust; det_13_technical_fit; det_20_coziness,FALSE,FALSE
RENOVISOR,Z_ABS,KM_vs_EFA,overlap_left_pct,KM6,EFA3,25,8,8,2,25,25,14.285714285714286,det_20_coziness; det_27_fun,FALSE,FALSE
RENOVISOR,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM1,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
RENOVISOR,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM2,Careful,33.333333333333336,8,12,5,62.5,41.666666666666664,33.333333333333336,det_02_credit_score; det_06_climate_protection; det_09_safety; det_14_environmental_concerns; det_17_adherence,FALSE,FALSE
RENOVISOR,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM4,Fearful,30.76923076923077,8,9,4,50,44.44444444444444,30.76923076923077,det_03_risk_profile; det_10_cost_efficiency; det_13_technical_fit; det_19_wellbeing,FALSE,FALSE
RENOVISOR,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM5,Uninterested,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_13_technical_fit; det_20_coziness; det_30_authority,FALSE,FALSE
RENOVISOR,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM3,Activist,16.666666666666668,8,6,2,25,33.333333333333336,16.666666666666668,det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
RENOVISOR,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM6,Homo.Economicus,13.333333333333334,8,9,2,25,22.22222222222222,13.333333333333334,det_01_profits; det_10_cost_efficiency,FALSE,FALSE
RENOVISOR,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA4,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
RENOVISOR,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA2,Fearful,41.666666666666664,8,9,5,62.5,55.55555555555556,41.666666666666664,det_02_credit_score; det_07_legal; det_08_trust; det_09_safety; det_13_technical_fit,FALSE,FALSE
RENOVISOR,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA1,Stubborn,37.5,8,3,3,37.5,100,37.5,det_11_knowledge; det_15_self_satisfaction; det_17_adherence,FALSE,FALSE
RENOVISOR,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA6,Activist,27.272727272727273,8,6,3,37.5,50,27.272727272727273,det_08_trust; det_14_environmental_concerns; det_17_adherence,FALSE,FALSE
RENOVISOR,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA5,Careful,25,8,12,4,50,33.333333333333336,25,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_17_adherence,FALSE,FALSE
RENOVISOR,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA3,Uninterested,16.666666666666668,8,6,2,25,33.333333333333336,16.666666666666668,det_19_wellbeing; det_20_coziness,FALSE,FALSE
WHY_EUROPE,RAW,KM_vs_EFA,overlap_left_pct,KM2,EFA4,62.5,8,8,5,62.5,62.5,45.45454545454545,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence,TRUE,TRUE
WHY_EUROPE,RAW,KM_vs_EFA,overlap_left_pct,KM3,EFA1,62.5,8,8,5,62.5,62.5,45.45454545454545,det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,TRUE,TRUE
WHY_EUROPE,RAW,KM_vs_EFA,overlap_left_pct,KM4,EFA5,50,8,8,4,50,50,33.333333333333336,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_15_self_satisfaction,FALSE,TRUE
WHY_EUROPE,RAW,KM_vs_EFA,overlap_left_pct,KM5,EFA3,37.5,8,8,3,37.5,37.5,23.076923076923077,det_09_safety; det_15_self_satisfaction; det_16_commitment,FALSE,FALSE
WHY_EUROPE,RAW,KM_vs_EFA,overlap_left_pct,KM1,EFA6,25,8,8,2,25,25,14.285714285714286,det_06_climate_protection; det_23_support,FALSE,FALSE
WHY_EUROPE,RAW,KM_vs_EFA,overlap_left_pct,KM6,EFA2,12.5,8,8,1,12.5,12.5,6.666666666666667,det_13_technical_fit,FALSE,FALSE
WHY_EUROPE,RAW,KM_vs_EXPERTS,jaccard_pct,KM5,Homo.Economicus,54.54545454545455,8,9,6,75,66.66666666666667,54.54545454545455,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction,TRUE,TRUE
WHY_EUROPE,RAW,KM_vs_EXPERTS,jaccard_pct,KM4,Careful,53.84615384615385,8,12,7,87.5,58.333333333333336,53.84615384615385,det_02_credit_score; det_03_risk_profile; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_17_adherence; det_19_wellbeing,TRUE,TRUE
WHY_EUROPE,RAW,KM_vs_EXPERTS,jaccard_pct,KM2,Activist,40,8,6,4,50,66.66666666666667,40,det_08_trust; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence,FALSE,FALSE
WHY_EUROPE,RAW,KM_vs_EXPERTS,jaccard_pct,KM6,Fearful,30.76923076923077,8,9,4,50,44.44444444444444,30.76923076923077,det_02_credit_score; det_08_trust; det_13_technical_fit; det_19_wellbeing,FALSE,FALSE
