"mode","scenario","type","K","D","cluster","n_active_dims","active_dims","n_patterns","pct_total_patterns","pct_rest_patterns","assigned_pct","unassigned_pct"
"32","100-32","pos",2,6,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",19102,27.3624500436894,100,17.1011,82.8989
"32","100-32","pos",2,6,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | ADHERENCE | AUTARKY | WELLBEING | COZINESS",5655,8.1004426236553,72.6375499563106,17.1011,82.8989
"32","100-32","pos",2,8,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",41691,59.7198149288794,100,17.1011,82.8989
"32","100-32","pos",2,8,2,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | FRUGALITY | CLIMATE.PROTECTION | TRUST | COST.EFFICIENCY | KNOWLEDGE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | APPROVAL",2141,3.06685192877913,40.2801850711206,17.1011,82.8989
"32","100-32","pos",2,10,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",58023,83.1144089040409,100,17.1011,82.8989
"32","100-32","pos",2,10,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | LEGAL | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | SELF.SATISFACTION | AUTARKY | WELLBEING | COZINESS | FUN | AUTHORITY | APPROVAL",3671,5.25848362005988,16.8855910959591,17.1011,82.8989
"32","100-32","pos",3,0,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",1,0.00143243901390898,100,23.1799,76.8201
"32","100-32","pos",3,0,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",1,0.00143243901390898,99.9985675609861,23.1799,76.8201
"32","100-32","pos",3,0,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES",1,0.00143243901390898,99.9971351219722,23.1799,76.8201
"32","100-32","pos",3,2,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",212,0.303677070948704,100,23.1799,76.8201
"32","100-32","pos",3,2,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",220,0.315136583059976,99.6963229290513,23.1799,76.8201
"32","100-32","pos",3,2,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES",113,0.161865608571715,99.3811863459913,23.1799,76.8201
"32","100-32","pos",3,4,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",3991,5.71686410451075,100,23.1799,76.8201
"32","100-32","pos",3,4,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",3365,4.82015728180373,94.2831358954893,23.1799,76.8201
"32","100-32","pos",3,4,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | APPROVAL",743,1.06430218733437,89.4629786136855,23.1799,76.8201
"32","100-32","pos",3,6,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",19102,27.3624500436894,100,23.1799,76.8201
"32","100-32","pos",3,6,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | ADHERENCE | AUTARKY | WELLBEING | COZINESS",5655,8.1004426236553,72.6375499563106,23.1799,76.8201
"32","100-32","pos",3,6,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | APPROVAL",2254,3.22871753735085,64.5371073326553,23.1799,76.8201
"32","100-32","pos",3,8,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",41691,59.7198149288794,100,23.1799,76.8201
"32","100-32","pos",3,8,2,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | FRUGALITY | CLIMATE.PROTECTION | TRUST | COST.EFFICIENCY | KNOWLEDGE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | APPROVAL",2141,3.06685192877913,40.2801850711206,23.1799,76.8201
"32","100-32","pos",3,8,3,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | LEGAL | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | SELF.SATISFACTION | AUTARKY | WELLBEING | COZINESS | FUN | AUTHORITY | APPROVAL",3963,5.6767558121213,37.2133331423415,23.1799,76.8201
"32","100-32","pos",3,10,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",58023,83.1144089040409,100,23.1799,76.8201
"32","100-32","pos",3,10,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | LEGAL | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | SELF.SATISFACTION | AUTARKY | WELLBEING | COZINESS | FUN | AUTHORITY | APPROVAL",3671,5.25848362005988,16.8855910959591,23.1799,76.8201
"32","100-32","pos",3,10,3,15,"PROFITS | RISK.PROFILE | CLIMATE.PROTECTION | TRUST | KNOWLEDGE | OWN.COMPETENCE | COMMITMENT | ADHERENCE | AUTARKY | COZINESS | SOCIALISING | AGREEMENT | NOVELTY | AUTHORITY | APPROVAL",587,0.840841701164573,11.6271074758992,23.1799,76.8201
"32","100-32","pos",4,0,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",1,0.00143243901390898,100,28.683725,71.316275
"32","100-32","pos",4,0,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",1,0.00143243901390898,99.9985675609861,28.683725,71.316275
"32","100-32","pos",4,0,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES",1,0.00143243901390898,99.9971351219722,28.683725,71.316275
"32","100-32","pos",4,0,4,15,"CREDIT.SCORE | RISK.PROFILE | CLIMATE.PROTECTION | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES",1,0.00143243901390898,99.9957026829583,28.683725,71.316275
"32","100-32","pos",4,2,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",212,0.303677070948704,100,28.683725,71.316275
"32","100-32","pos",4,2,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",220,0.315136583059976,99.6963229290513,28.683725,71.316275
"32","100-32","pos",4,2,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES",113,0.161865608571715,99.3811863459913,28.683725,71.316275
"32","100-32","pos",4,2,4,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",96,0.137514145335262,99.2193207374196,28.683725,71.316275
"32","100-32","pos",4,4,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",3991,5.71686410451075,100,28.683725,71.316275
"32","100-32","pos",4,4,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",3365,4.82015728180373,94.2831358954893,28.683725,71.316275
"32","100-32","pos",4,4,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | APPROVAL",743,1.06430218733437,89.4629786136855,28.683725,71.316275
"32","100-32","pos",4,4,4,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | ADHERENCE | AUTARKY | WELLBEING | RIGHTS.AND.DUTIES",475,0.680408531606767,88.3986764263511,28.683725,71.316275
"32","100-32","pos",4,6,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",19102,27.3624500436894,100,28.683725,71.316275
"32","100-32","pos",4,6,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | ADHERENCE | AUTARKY | WELLBEING | COZINESS",5655,8.1004426236553,72.6375499563106,28.683725,71.316275
"32","100-32","pos",4,6,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | APPROVAL",2254,3.22871753735085,64.5371073326553,28.683725,71.316275
"32","100-32","pos",4,6,4,15,"PROFITS | RISK.PROFILE | LEGAL | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS | RIGHTS.AND.DUTIES | NOVELTY",9227,13.2171147813382,61.3083897953045,28.683725,71.316275
"32","100-32","pos",4,8,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",41691,59.7198149288794,100,28.683725,71.316275
"32","100-32","pos",4,8,2,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | FRUGALITY | CLIMATE.PROTECTION | TRUST | COST.EFFICIENCY | KNOWLEDGE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | APPROVAL",2141,3.06685192877913,40.2801850711206,28.683725,71.316275
"32","100-32","pos",4,8,3,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | LEGAL | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | SELF.SATISFACTION | AUTARKY | WELLBEING | COZINESS | FUN | AUTHORITY | APPROVAL",3963,5.6767558121213,37.2133331423415,28.683725,71.316275
"32","100-32","pos",4,8,4,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | ADHERENCE | AUTARKY | WELLBEING | COZINESS | NOVELTY",4672,6.69235507298277,31.5365773302202,28.683725,71.316275
"32","100-32","pos",4,10,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",58023,83.1144089040409,100,28.683725,71.316275
"32","100-32","pos",4,10,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | LEGAL | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | SELF.SATISFACTION | AUTARKY | WELLBEING | COZINESS | FUN | AUTHORITY | APPROVAL",3671,5.25848362005988,16.8855910959591,28.683725,71.316275
"32","100-32","pos",4,10,3,15,"PROFITS | RISK.PROFILE | CLIMATE.PROTECTION | TRUST | KNOWLEDGE | OWN.COMPETENCE | COMMITMENT | ADHERENCE | AUTARKY | COZINESS | SOCIALISING | AGREEMENT | NOVELTY | AUTHORITY | APPROVAL",587,0.840841701164573,11.6271074758992,28.683725,71.316275
"32","100-32","pos",4,10,4,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | FRUGALITY | CLIMATE.PROTECTION | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | NOVELTY | RECOGNITION",1566,2.24319949578147,10.7862657747346,28.683725,71.316275
"32","100-32","pos",5,0,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",1,0.00143243901390898,100,32.3769875,67.6230125
"32","100-32","pos",5,0,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",1,0.00143243901390898,99.9985675609861,32.3769875,67.6230125
"32","100-32","pos",5,0,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES",1,0.00143243901390898,99.9971351219722,32.3769875,67.6230125
"32","100-32","pos",5,0,4,15,"CREDIT.SCORE | RISK.PROFILE | CLIMATE.PROTECTION | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES",1,0.00143243901390898,99.9957026829583,32.3769875,67.6230125
"32","100-32","pos",5,0,5,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | ADHERENCE | AUTARKY | WELLBEING | COZINESS",1,0.00143243901390898,99.9942702439444,32.3769875,67.6230125
"32","100-32","pos",5,2,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",212,0.303677070948704,100,32.3769875,67.6230125
"32","100-32","pos",5,2,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",220,0.315136583059976,99.6963229290513,32.3769875,67.6230125
"32","100-32","pos",5,2,3,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | RIGHTS.AND.DUTIES",113,0.161865608571715,99.3811863459913,32.3769875,67.6230125
"32","100-32","pos",5,2,4,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | FRUGALITY | LEGAL | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",96,0.137514145335262,99.2193207374196,32.3769875,67.6230125
"32","100-32","pos",5,2,5,15,"CREDIT.SCORE | RISK.PROFILE | ADDED.VALUE | CLIMATE.PROTECTION | TRUST | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | APPROVAL",104,0.148973657446534,99.0818065920843,32.3769875,67.6230125
"32","100-32","pos",5,4,1,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | ENVIRONMENTAL.CONCERNS | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RIGHTS.AND.DUTIES",3991,5.71686410451075,100,32.3769875,67.6230125
"32","100-32","pos",5,4,2,15,"PROFITS | CREDIT.SCORE | RISK.PROFILE | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | AUTARKY | WELLBEING | COZINESS",3365,4.82015728180373,94.2831358954893,32.3769875,67.6230125
