"pattern_id"
17
518
714
1206
1449
1588
1804
1977
2001
2006
2032
2081
2135
2139
2200
2280
2544
2657
2760
2913
2983
3180
3190
3205
3227
3319
3482
3650
3913
4035
4099
4183
4203
4341
4352
4368
4641
4688
4690
4707
4938
4994
5252
5260
5307
5424
5435
5707
5788
5834
5876
5885
5887
5938
5993
5996
6173
6270
6459
6530
6532
6625
6687
6689
6824
6865
6903
6913
6997
7020
7051
7108
7150
7182
7222
7227
7237
7302
7372
7512
7520
7574
7586
7602
7827
7858
7924
7929
7932
7951
7953
8109
8112
8193
8289
8297
8344
8410
8473
8477
8526
8558
8635
8789
8933
8974
9058
9092
9115
9124
9127
9440
9451
9562
9615
9698
9717
9811
9814
9911
9962
10005
10058
10064
10112
10197
10225
10259
10317
10584
10595
10726
10743
10755
10789
10826
10867
10973
11019
11021
11034
11089
11146
11294
11346
11369
11387
11418
11531
11612
11618
11688
11697
11702
11723
11753
11893
11981
12057
12102
12155
12186
12219
12291
12294
12299
12320
12324
12360
12386
12421
12567
12581
12611
12690
12745
12762
12766
12796
12821
12886
12983
12995
12996
13035
13159
13165
13276
13290
13341
13364
13416
13423
13424
13466
13473
13574
13616
13639
13693
13727
13757
13877
13905
13942
14059
14074
14177
14205
14258
14311
14367
14465
14512
14540
14566
14623
14644
14709
14711
14773
14806
14813
14947
15008
15035
15084
15110
15117
15146
15181
15251
15332
15339
15364
15425
15629
15870
15912
16006
16032
16052
16062
16097
16121
16205
16264
16302
16403
16405
16504
16553
16556
16574
16656
16742
16749
16780
16805
16913
17047
17068
17144
17180
17277
17296
17378
17397
17430
17463
17471
17505
17533
17664
17720
17789
17827
17840
17856
17857
17899
17960
17994
18009
18043
18069
18113
18183
18204
18212
18232
18242
18336
18395
18403
18427
18438
18483
18672
18696
18721
18726
18921
18987
19180
19241
19278
19301
19308
19326
19373
19379
19415
19416
19427
19520
19541
19611
19631
19641
19709
19753
19796
19829
19853
19865
19956
19961
20077
20112
20123
20184
20266
20326
20335
20373
20506
20535
20670
20697
20714
20727
20843
20867
20898
20900
20956
20971
20994
21022
21074
21138
21151
21255
21317
21333
21340
21355
21473
21527
21532
21545
21580
21680
21693
21714
21787
21941
21959
21964
21966
21995
22082
22103
22134
22151
22179
22182
22209
22210
22221
22279
22301
22323
22376
22402
22415
22447
22466
22521
22568
22601
22677
22751
22755
22756
22798
22819
22821
22869
22881
22900
22999
23022
23090
23093
23112
23114
23134
23181
23191
23193
23286
23321
23353
23412
23414
23454
23476
23488
23504
23527
23576
23601
23606
23616
23727
23755
23797
23804
23813
23916
23946
23975
24077
24111
24127
24146
24189
24196
24235
24255
24256
24271
24312
24313
24327
24427
24544
24550
24554
24557
24586
24602
24680
24764
24767
24770
24811
24822
24846
24873
24889
24956
25010
25014
25085
25124
25138
25240
25250
25251
25282
25296
25306
25435
25440
25447
25463
25483
25485
25490
25502
25549
25635
25640
25642
25680
25724
25842
25861
25922
25930
25933
25976
25991
26002
26008
26023
26042
26124
26165
26174
26196
26278
26343
26351
26429
26435
26472
26494
26496
26535
26537
26558
26604
26720
26721
26740
26815
26840
26877
26887
26945
26963
26995
27023
27048
27054
27074
27077
27101
27111
27112
27130
27136
27147
27195
27342
27350
27356
27403
27558
27733
27734
27772
27774
27793
27797
27862
27888
27931
27940
27974
28089
28109
28110
28138
28147
28181
28201
28298
28310
28320
28374
28397
28454
28505
28508
28514
28558
28560
28565
28590
28623
28635
28675
28699
28798
28812
28819
28825
28859
28876
28915
28941
28964
28969
28996
29023
29032
29121
29172
29221
29237
29239
29250
29282
29358
29362
29441
29461
29502
29509
29510
29563
29604
29607
29615
29618
29624
29625
29629
29698
29719
29744
29811
29818
29865
29876
29886
29891
29911
29915
29958
29974
30028
30049
30069
30075
30127
30129
30134
30161
30172
30182
30184
30185
30192
30194
30247
30260
30262
30269
30311
30316
30318
30335
30342
30353
30375
30458
30468
30482
30497
30524
30567
30576
30577
30621
30687
30703
30705
30775
30791
30876
30899
30917
30918
31008
31029
31072
31100
31136
31137
31163
31176
31213
31222
31237
31243
31244
31290
31304
31310
31331
31388
31405
31472
31475
31496
31527
31539
31544
31548
31596
31632
31635
31637
31672
31732
31737
31765
31775
31859
31890
31965
32060
32082
32083
32093
32094
32096
32130
32136
32142
