id,prototype,determinants,incremental_covered_pct,cumulative_covered_pct
KM1,1,det_02_credit_score; det_06_climate_protection; det_15_self_satisfaction; det_17_adherence; det_20_coziness; det_22_peer_pressure; det_30_authority; det_32_own_significance,0.2019047619047558,0.2019047619047558
KM2,2,det_01_profits; det_06_climate_protection; det_07_legal; det_12_own_competence; det_14_environmental_concerns; det_22_peer_pressure; det_25_agreement; det_31_approval,0.6973809523809315,0.8992857142856873
KM3,3,det_01_profits; det_06_climate_protection; det_09_safety; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_31_approval,0.3788095238095124,1.2780952380951995
KM4,4,det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_19_wellbeing; det_22_peer_pressure; det_23_support; det_28_recognition,0.2638095238095158,1.5419047619047157
KM5,5,det_08_trust; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_23_support; det_27_fun; det_31_approval; det_32_own_significance,0.17690476190475657,1.7188095238094718
KM6,6,det_06_climate_protection; det_13_technical_fit; det_17_adherence; det_22_peer_pressure; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.4540476190476054,2.1728571428570773
