bootstrap_id,mean_similarity_to_others
58,41.43518518518518
52,41.41414141414141
48,41.28787878787879
7,41.26683501683502
53,41.245791245791246
88,41.224747474747474
16,41.14057239057239
86,41.11952861952862
69,41.09848484848485
93,41.09848484848485
3,41.07744107744108
41,41.07744107744108
77,41.07744107744108
35,41.035353535353536
74,41.035353535353536
44,41.014309764309765
85,41.014309764309765
8,40.99326599326599
14,40.93013468013468
63,40.93013468013468
96,40.93013468013468
24,40.888047138047135
38,40.888047138047135
87,40.888047138047135
9,40.86700336700337
84,40.86700336700336
67,40.8459595959596
21,40.803872053872055
40,40.803872053872055
30,40.782828282828284
57,40.782828282828284
39,40.71969696969697
32,40.6986531986532
46,40.6986531986532
55,40.6986531986532
95,40.6986531986532
2,40.677609427609426
5,40.677609427609426
47,40.677609427609426
81,40.677609427609426
65,40.61447811447812
99,40.593434343434346
33,40.572390572390574
49,40.572390572390574
75,40.572390572390574
79,40.572390572390574
54,40.5513468013468
22,40.53030303030303
78,40.53030303030303
64,40.50925925925926
94,40.50925925925926
10,40.48821548821549
25,40.48821548821549
73,40.48821548821549
82,40.48821548821549
13,40.467171717171716
17,40.467171717171716
15,40.42508417508417
56,40.42508417508417
59,40.4040404040404
18,40.38299663299663
45,40.38299663299663
98,40.38299663299663
27,40.361952861952865
76,40.361952861952865
43,40.31986531986532
71,40.31986531986532
42,40.29882154882155
4,40.27777777777778
12,40.27777777777778
28,40.27777777777778
51,40.27777777777778
61,40.27777777777778
1,40.25673400673401
68,40.25673400673401
60,40.235690235690235
19,40.19360269360269
80,40.19360269360269
92,40.19360269360269
50,40.15151515151515
26,40.130471380471384
66,40.13047138047138
72,40.10942760942761
6,40.06734006734007
62,40.06734006734007
31,40.0462962962963
36,40.025252525252526
97,40.025252525252526
91,39.98316498316498
23,39.96212121212121
11,39.92003367003367
89,39.77272727272727
34,39.7516835016835
83,39.7516835016835
100,39.667508417508415
70,39.62542087542088
29,39.60437710437711
37,39.52020202020202
20,39.28872053872054
90,39.0993265993266
