kmeans_prototype,expert_profile,n_left,n_right,n_common,overlap_left_pct,overlap_right_pct,jaccard_pct,common_determinants
KM4,Activist,8,6,3,37.5,50,27.272727272727273,det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction
KM5,Careful,8,12,4,50,33.333333333333336,25,det_08_trust; det_09_safety; det_10_cost_efficiency; det_12_own_competence
KM4,Early.Adopter,8,6,3,37.5,50,27.272727272727273,det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction
KM4,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_11_knowledge; det_13_technical_fit; det_19_wellbeing
KM4,Homo.Economicus,8,9,3,37.5,33.333333333333336,21.428571428571427,det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
KM3,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
KM1,Stubborn,8,3,2,25,66.66666666666667,22.22222222222222,det_15_self_satisfaction; det_17_adherence
KM1,Uninterested,8,6,3,37.5,50,27.272727272727273,det_20_coziness; det_22_peer_pressure; det_30_authority
