bootstrap_id,target_sample_type,usable_for_main_analysis,usable_for_clustering,row_quality_final,n,prop_within_type
189,voter,TRUE,TRUE,usable_partial,111,0.22469635627530365
189,voter,TRUE,TRUE,usable_partial_limited_metadata,2,0.004048582995951417
190,abstention,FALSE,FALSE,no_determinants,36,0.07114624505928854
190,abstention,FALSE,FALSE,too_many_missing_determinants,5,0.009881422924901186
190,abstention,TRUE,TRUE,usable_complete,398,0.7865612648221344
190,abstention,TRUE,TRUE,usable_complete_limited_metadata,13,0.025691699604743084
190,abstention,TRUE,TRUE,usable_partial,46,0.09090909090909091
190,abstention,TRUE,TRUE,usable_partial_limited_metadata,8,0.015810276679841896
190,voter,FALSE,FALSE,no_determinants,72,0.145748987854251
190,voter,FALSE,FALSE,suspicious_determinants,7,0.01417004048582996
190,voter,FALSE,FALSE,too_many_missing_determinants,21,0.04251012145748988
190,voter,TRUE,TRUE,usable_complete,253,0.5121457489878543
190,voter,TRUE,TRUE,usable_complete_limited_metadata,7,0.01417004048582996
190,voter,TRUE,TRUE,usable_partial,133,0.2692307692307692
190,voter,TRUE,TRUE,usable_partial_limited_metadata,1,0.0020242914979757085
191,abstention,FALSE,FALSE,no_determinants,37,0.07312252964426877
191,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
191,abstention,FALSE,FALSE,too_many_missing_determinants,3,0.005928853754940711
191,abstention,TRUE,TRUE,usable_complete,395,0.7806324110671937
191,abstention,TRUE,TRUE,usable_complete_limited_metadata,17,0.03359683794466403
191,abstention,TRUE,TRUE,usable_partial,52,0.10276679841897234
191,abstention,TRUE,TRUE,usable_partial_limited_metadata,1,0.001976284584980237
191,voter,FALSE,FALSE,no_determinants,89,0.18016194331983806
191,voter,FALSE,FALSE,suspicious_determinants,3,0.006072874493927126
191,voter,FALSE,FALSE,too_many_missing_determinants,29,0.058704453441295545
191,voter,TRUE,TRUE,usable_complete,222,0.4493927125506073
191,voter,TRUE,TRUE,usable_complete_limited_metadata,15,0.030364372469635626
191,voter,TRUE,TRUE,usable_partial,134,0.27125506072874495
191,voter,TRUE,TRUE,usable_partial_limited_metadata,2,0.004048582995951417
192,abstention,FALSE,FALSE,no_determinants,37,0.07312252964426877
192,abstention,FALSE,FALSE,too_many_missing_determinants,5,0.009881422924901186
192,abstention,TRUE,TRUE,usable_complete,398,0.7865612648221344
192,abstention,TRUE,TRUE,usable_complete_limited_metadata,16,0.03162055335968379
192,abstention,TRUE,TRUE,usable_partial,44,0.08695652173913043
192,abstention,TRUE,TRUE,usable_partial_limited_metadata,6,0.011857707509881422
192,voter,FALSE,FALSE,no_determinants,68,0.13765182186234817
192,voter,FALSE,FALSE,suspicious_determinants,3,0.006072874493927126
192,voter,FALSE,FALSE,too_many_missing_determinants,27,0.05465587044534413
192,voter,TRUE,TRUE,usable_complete,261,0.52834008097166
192,voter,TRUE,TRUE,usable_complete_limited_metadata,9,0.018218623481781375
192,voter,TRUE,TRUE,usable_partial,126,0.2550607287449393
193,abstention,FALSE,FALSE,no_determinants,31,0.06126482213438735
193,abstention,FALSE,FALSE,suspicious_determinants,2,0.003952569169960474
193,abstention,FALSE,FALSE,too_many_missing_determinants,6,0.011857707509881422
193,abstention,TRUE,TRUE,usable_complete,410,0.8102766798418972
193,abstention,TRUE,TRUE,usable_complete_limited_metadata,12,0.023715415019762844
193,abstention,TRUE,TRUE,usable_partial,42,0.08300395256916997
193,abstention,TRUE,TRUE,usable_partial_limited_metadata,3,0.005928853754940711
193,voter,FALSE,FALSE,no_determinants,65,0.13157894736842105
193,voter,FALSE,FALSE,suspicious_determinants,4,0.008097165991902834
193,voter,FALSE,FALSE,too_many_missing_determinants,27,0.05465587044534413
193,voter,TRUE,TRUE,usable_complete,262,0.5303643724696356
193,voter,TRUE,TRUE,usable_complete_limited_metadata,12,0.024291497975708502
193,voter,TRUE,TRUE,usable_partial,124,0.25101214574898784
194,abstention,FALSE,FALSE,no_determinants,37,0.07312252964426877
194,abstention,FALSE,FALSE,suspicious_determinants,2,0.003952569169960474
194,abstention,FALSE,FALSE,too_many_missing_determinants,7,0.01383399209486166
194,abstention,TRUE,TRUE,usable_complete,392,0.7747035573122529
194,abstention,TRUE,TRUE,usable_complete_limited_metadata,18,0.03557312252964427
194,abstention,TRUE,TRUE,usable_partial,46,0.09090909090909091
194,abstention,TRUE,TRUE,usable_partial_limited_metadata,4,0.007905138339920948
194,voter,FALSE,FALSE,no_determinants,78,0.15789473684210525
194,voter,FALSE,FALSE,suspicious_determinants,4,0.008097165991902834
194,voter,FALSE,FALSE,too_many_missing_determinants,24,0.048582995951417005
194,voter,TRUE,TRUE,usable_complete,254,0.5141700404858299
194,voter,TRUE,TRUE,usable_complete_limited_metadata,8,0.016194331983805668
194,voter,TRUE,TRUE,usable_partial,126,0.2550607287449393
195,abstention,FALSE,FALSE,no_determinants,35,0.0691699604743083
195,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
195,abstention,FALSE,FALSE,too_many_missing_determinants,6,0.011857707509881422
195,abstention,TRUE,TRUE,usable_complete,383,0.7569169960474308
195,abstention,TRUE,TRUE,usable_complete_limited_metadata,21,0.041501976284584984
195,abstention,TRUE,TRUE,usable_partial,57,0.11264822134387352
195,abstention,TRUE,TRUE,usable_partial_limited_metadata,3,0.005928853754940711
195,voter,FALSE,FALSE,no_determinants,81,0.16396761133603238
195,voter,FALSE,FALSE,suspicious_determinants,5,0.010121457489878543
195,voter,FALSE,FALSE,too_many_missing_determinants,24,0.048582995951417005
195,voter,TRUE,TRUE,usable_complete,264,0.5344129554655871
195,voter,TRUE,TRUE,usable_complete_limited_metadata,8,0.016194331983805668
195,voter,TRUE,TRUE,usable_partial,111,0.22469635627530365
195,voter,TRUE,TRUE,usable_partial_limited_metadata,1,0.0020242914979757085
196,abstention,FALSE,FALSE,no_determinants,28,0.05533596837944664
196,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
196,abstention,FALSE,FALSE,too_many_missing_determinants,7,0.01383399209486166
196,abstention,TRUE,TRUE,usable_complete,404,0.7984189723320159
196,abstention,TRUE,TRUE,usable_complete_limited_metadata,14,0.02766798418972332
196,abstention,TRUE,TRUE,usable_partial,51,0.1007905138339921
196,abstention,TRUE,TRUE,usable_partial_limited_metadata,1,0.001976284584980237
196,voter,FALSE,FALSE,no_determinants,87,0.17611336032388664
196,voter,FALSE,FALSE,suspicious_determinants,3,0.006072874493927126
196,voter,FALSE,FALSE,too_many_missing_determinants,25,0.05060728744939271
196,voter,TRUE,TRUE,usable_complete,242,0.4898785425101215
196,voter,TRUE,TRUE,usable_complete_limited_metadata,10,0.020242914979757085
196,voter,TRUE,TRUE,usable_partial,127,0.25708502024291496
197,abstention,FALSE,FALSE,no_determinants,30,0.05928853754940711
197,abstention,FALSE,FALSE,suspicious_determinants,2,0.003952569169960474
197,abstention,FALSE,FALSE,too_many_missing_determinants,6,0.011857707509881422
197,abstention,TRUE,TRUE,usable_complete,390,0.7707509881422925
197,abstention,TRUE,TRUE,usable_complete_limited_metadata,23,0.045454545454545456
197,abstention,TRUE,TRUE,usable_partial,53,0.10474308300395258
197,abstention,TRUE,TRUE,usable_partial_limited_metadata,2,0.003952569169960474
197,voter,FALSE,FALSE,no_determinants,87,0.17611336032388664
197,voter,FALSE,FALSE,suspicious_determinants,3,0.006072874493927126
197,voter,FALSE,FALSE,too_many_missing_determinants,34,0.06882591093117409
197,voter,TRUE,TRUE,usable_complete,231,0.4676113360323887
197,voter,TRUE,TRUE,usable_complete_limited_metadata,10,0.020242914979757085
197,voter,TRUE,TRUE,usable_partial,127,0.25708502024291496
197,voter,TRUE,TRUE,usable_partial_limited_metadata,2,0.004048582995951417
198,abstention,FALSE,FALSE,no_determinants,30,0.05928853754940711
198,abstention,FALSE,FALSE,suspicious_determinants,2,0.003952569169960474
198,abstention,FALSE,FALSE,too_many_missing_determinants,4,0.007905138339920948
198,abstention,TRUE,TRUE,usable_complete,405,0.8003952569169961
198,abstention,TRUE,TRUE,usable_complete_limited_metadata,25,0.04940711462450593
198,abstention,TRUE,TRUE,usable_partial,39,0.07707509881422925
198,abstention,TRUE,TRUE,usable_partial_limited_metadata,1,0.001976284584980237
198,voter,FALSE,FALSE,no_determinants,87,0.17611336032388664
198,voter,FALSE,FALSE,suspicious_determinants,1,0.0020242914979757085
198,voter,FALSE,FALSE,too_many_missing_determinants,29,0.058704453441295545
198,voter,TRUE,TRUE,usable_complete,236,0.4777327935222672
198,voter,TRUE,TRUE,usable_complete_limited_metadata,9,0.018218623481781375
198,voter,TRUE,TRUE,usable_partial,132,0.26720647773279355
199,abstention,FALSE,FALSE,no_determinants,30,0.05928853754940711
199,abstention,FALSE,FALSE,suspicious_determinants,2,0.003952569169960474
199,abstention,FALSE,FALSE,too_many_missing_determinants,4,0.007905138339920948
199,abstention,TRUE,TRUE,usable_complete,408,0.8063241106719368
199,abstention,TRUE,TRUE,usable_complete_limited_metadata,16,0.03162055335968379
199,abstention,TRUE,TRUE,usable_partial,41,0.08102766798418973
199,abstention,TRUE,TRUE,usable_partial_limited_metadata,5,0.009881422924901186
199,voter,FALSE,FALSE,no_determinants,79,0.15991902834008098
199,voter,FALSE,FALSE,suspicious_determinants,3,0.006072874493927126
199,voter,FALSE,FALSE,too_many_missing_determinants,25,0.05060728744939271
199,voter,TRUE,TRUE,usable_complete,242,0.4898785425101215
199,voter,TRUE,TRUE,usable_complete_limited_metadata,9,0.018218623481781375
199,voter,TRUE,TRUE,usable_partial,136,0.27530364372469635
200,abstention,FALSE,FALSE,no_determinants,35,0.0691699604743083
200,abstention,FALSE,FALSE,suspicious_determinants,2,0.003952569169960474
200,abstention,FALSE,FALSE,too_many_missing_determinants,5,0.009881422924901186
200,abstention,TRUE,TRUE,usable_complete,384,0.758893280632411
200,abstention,TRUE,TRUE,usable_complete_limited_metadata,24,0.04743083003952569
200,abstention,TRUE,TRUE,usable_partial,54,0.1067193675889328
200,abstention,TRUE,TRUE,usable_partial_limited_metadata,2,0.003952569169960474
200,voter,FALSE,FALSE,no_determinants,79,0.15991902834008098
200,voter,FALSE,FALSE,suspicious_determinants,2,0.004048582995951417
200,voter,FALSE,FALSE,too_many_missing_determinants,25,0.05060728744939271
200,voter,TRUE,TRUE,usable_complete,243,0.49190283400809715
200,voter,TRUE,TRUE,usable_complete_limited_metadata,6,0.012145748987854251
200,voter,TRUE,TRUE,usable_partial,139,0.2813765182186235
201,abstention,FALSE,FALSE,no_determinants,34,0.06719367588932806
201,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
201,abstention,FALSE,FALSE,too_many_missing_determinants,6,0.011857707509881422
201,abstention,TRUE,TRUE,usable_complete,400,0.7905138339920948
201,abstention,TRUE,TRUE,usable_complete_limited_metadata,19,0.037549407114624504
201,abstention,TRUE,TRUE,usable_partial,40,0.07905138339920949
201,abstention,TRUE,TRUE,usable_partial_limited_metadata,6,0.011857707509881422
201,voter,FALSE,FALSE,no_determinants,79,0.15991902834008098
201,voter,FALSE,FALSE,suspicious_determinants,5,0.010121457489878543
201,voter,FALSE,FALSE,too_many_missing_determinants,30,0.06072874493927125
201,voter,TRUE,TRUE,usable_complete,252,0.5101214574898786
201,voter,TRUE,TRUE,usable_complete_limited_metadata,6,0.012145748987854251
201,voter,TRUE,TRUE,usable_partial,120,0.242914979757085
201,voter,TRUE,TRUE,usable_partial_limited_metadata,2,0.004048582995951417
202,abstention,FALSE,FALSE,no_determinants,32,0.06324110671936758
202,abstention,FALSE,FALSE,too_many_missing_determinants,3,0.005928853754940711
202,abstention,TRUE,TRUE,usable_complete,405,0.8003952569169961
202,abstention,TRUE,TRUE,usable_complete_limited_metadata,18,0.03557312252964427
202,abstention,TRUE,TRUE,usable_partial,47,0.09288537549407115
202,abstention,TRUE,TRUE,usable_partial_limited_metadata,1,0.001976284584980237
202,voter,FALSE,FALSE,no_determinants,73,0.14777327935222673
202,voter,FALSE,FALSE,suspicious_determinants,5,0.010121457489878543
202,voter,FALSE,FALSE,too_many_missing_determinants,23,0.0465587044534413
202,voter,TRUE,TRUE,usable_complete,249,0.5040485829959515
202,voter,TRUE,TRUE,usable_complete_limited_metadata,7,0.01417004048582996
202,voter,TRUE,TRUE,usable_partial,135,0.2732793522267207
202,voter,TRUE,TRUE,usable_partial_limited_metadata,2,0.004048582995951417
203,abstention,FALSE,FALSE,no_determinants,22,0.043478260869565216
203,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
203,abstention,FALSE,FALSE,too_many_missing_determinants,4,0.007905138339920948
203,abstention,TRUE,TRUE,usable_complete,417,0.8241106719367589
203,abstention,TRUE,TRUE,usable_complete_limited_metadata,21,0.041501976284584984
203,abstention,TRUE,TRUE,usable_partial,39,0.07707509881422925
203,abstention,TRUE,TRUE,usable_partial_limited_metadata,2,0.003952569169960474
203,voter,FALSE,FALSE,no_determinants,75,0.15182186234817813
203,voter,FALSE,FALSE,suspicious_determinants,3,0.006072874493927126
203,voter,FALSE,FALSE,too_many_missing_determinants,22,0.044534412955465584
203,voter,TRUE,TRUE,usable_complete,259,0.5242914979757085
203,voter,TRUE,TRUE,usable_complete_limited_metadata,7,0.01417004048582996
203,voter,TRUE,TRUE,usable_partial,127,0.25708502024291496
203,voter,TRUE,TRUE,usable_partial_limited_metadata,1,0.0020242914979757085
204,abstention,FALSE,FALSE,no_determinants,40,0.07905138339920949
204,abstention,FALSE,FALSE,too_many_missing_determinants,6,0.011857707509881422
204,abstention,TRUE,TRUE,usable_complete,396,0.782608695652174
204,abstention,TRUE,TRUE,usable_complete_limited_metadata,14,0.02766798418972332
204,abstention,TRUE,TRUE,usable_partial,47,0.09288537549407115
204,abstention,TRUE,TRUE,usable_partial_limited_metadata,3,0.005928853754940711
204,voter,FALSE,FALSE,no_determinants,66,0.13360323886639677
204,voter,FALSE,FALSE,suspicious_determinants,4,0.008097165991902834
204,voter,FALSE,FALSE,too_many_missing_determinants,22,0.044534412955465584
204,voter,TRUE,TRUE,usable_complete,276,0.5587044534412956
204,voter,TRUE,TRUE,usable_complete_limited_metadata,5,0.010121457489878543
204,voter,TRUE,TRUE,usable_partial,121,0.24493927125506074
205,abstention,FALSE,FALSE,no_determinants,37,0.07312252964426877
205,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
205,abstention,FALSE,FALSE,too_many_missing_determinants,5,0.009881422924901186
205,abstention,TRUE,TRUE,usable_complete,401,0.7924901185770751
205,abstention,TRUE,TRUE,usable_complete_limited_metadata,20,0.039525691699604744
205,abstention,TRUE,TRUE,usable_partial,39,0.07707509881422925
205,abstention,TRUE,TRUE,usable_partial_limited_metadata,3,0.005928853754940711
205,voter,FALSE,FALSE,no_determinants,85,0.1720647773279352
205,voter,FALSE,FALSE,suspicious_determinants,4,0.008097165991902834
205,voter,FALSE,FALSE,too_many_missing_determinants,31,0.06275303643724696
205,voter,TRUE,TRUE,usable_complete,230,0.46558704453441296
205,voter,TRUE,TRUE,usable_complete_limited_metadata,5,0.010121457489878543
205,voter,TRUE,TRUE,usable_partial,139,0.2813765182186235
206,abstention,FALSE,FALSE,no_determinants,25,0.04940711462450593
206,abstention,FALSE,FALSE,too_many_missing_determinants,3,0.005928853754940711
206,abstention,TRUE,TRUE,usable_complete,418,0.8260869565217391
206,abstention,TRUE,TRUE,usable_complete_limited_metadata,12,0.023715415019762844
206,abstention,TRUE,TRUE,usable_partial,47,0.09288537549407115
206,abstention,TRUE,TRUE,usable_partial_limited_metadata,1,0.001976284584980237
206,voter,FALSE,FALSE,no_determinants,83,0.1680161943319838
206,voter,FALSE,FALSE,suspicious_determinants,4,0.008097165991902834
206,voter,FALSE,FALSE,too_many_missing_determinants,28,0.05668016194331984
206,voter,TRUE,TRUE,usable_complete,253,0.5121457489878543
206,voter,TRUE,TRUE,usable_complete_limited_metadata,9,0.018218623481781375
206,voter,TRUE,TRUE,usable_partial,116,0.23481781376518218
206,voter,TRUE,TRUE,usable_partial_limited_metadata,1,0.0020242914979757085
207,abstention,FALSE,FALSE,no_determinants,37,0.07312252964426877
207,abstention,FALSE,FALSE,suspicious_determinants,3,0.005928853754940711
207,abstention,FALSE,FALSE,too_many_missing_determinants,4,0.007905138339920948
207,abstention,TRUE,TRUE,usable_complete,394,0.7786561264822134
207,abstention,TRUE,TRUE,usable_complete_limited_metadata,19,0.037549407114624504
207,abstention,TRUE,TRUE,usable_partial,46,0.09090909090909091
207,abstention,TRUE,TRUE,usable_partial_limited_metadata,3,0.005928853754940711
207,voter,FALSE,FALSE,no_determinants,74,0.14979757085020243
207,voter,FALSE,FALSE,suspicious_determinants,3,0.006072874493927126
207,voter,FALSE,FALSE,too_many_missing_determinants,23,0.0465587044534413
207,voter,TRUE,TRUE,usable_complete,260,0.5263157894736842
207,voter,TRUE,TRUE,usable_complete_limited_metadata,7,0.01417004048582996
207,voter,TRUE,TRUE,usable_partial,125,0.25303643724696356
207,voter,TRUE,TRUE,usable_partial_limited_metadata,2,0.004048582995951417
208,abstention,FALSE,FALSE,no_determinants,30,0.05928853754940711
208,abstention,FALSE,FALSE,too_many_missing_determinants,7,0.01383399209486166
208,abstention,TRUE,TRUE,usable_complete,403,0.7964426877470355
208,abstention,TRUE,TRUE,usable_complete_limited_metadata,20,0.039525691699604744
208,abstention,TRUE,TRUE,usable_partial,41,0.08102766798418973
208,abstention,TRUE,TRUE,usable_partial_limited_metadata,5,0.009881422924901186
208,voter,FALSE,FALSE,no_determinants,75,0.15182186234817813
208,voter,FALSE,FALSE,suspicious_determinants,3,0.006072874493927126
208,voter,FALSE,FALSE,too_many_missing_determinants,27,0.05465587044534413
208,voter,TRUE,TRUE,usable_complete,258,0.5222672064777328
208,voter,TRUE,TRUE,usable_complete_limited_metadata,3,0.006072874493927126
208,voter,TRUE,TRUE,usable_partial,128,0.2591093117408907
209,abstention,FALSE,FALSE,no_determinants,37,0.07312252964426877
209,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
209,abstention,FALSE,FALSE,too_many_missing_determinants,1,0.001976284584980237
209,abstention,TRUE,TRUE,usable_complete,388,0.766798418972332
209,abstention,TRUE,TRUE,usable_complete_limited_metadata,14,0.02766798418972332
209,abstention,TRUE,TRUE,usable_partial,60,0.11857707509881422
209,abstention,TRUE,TRUE,usable_partial_limited_metadata,5,0.009881422924901186
209,voter,FALSE,FALSE,no_determinants,67,0.13562753036437247
209,voter,FALSE,FALSE,suspicious_determinants,2,0.004048582995951417
209,voter,FALSE,FALSE,too_many_missing_determinants,36,0.0728744939271255
209,voter,TRUE,TRUE,usable_complete,254,0.5141700404858299
209,voter,TRUE,TRUE,usable_complete_limited_metadata,6,0.012145748987854251
209,voter,TRUE,TRUE,usable_partial,129,0.2611336032388664
210,abstention,FALSE,FALSE,no_determinants,26,0.05138339920948617
210,abstention,FALSE,FALSE,suspicious_determinants,2,0.003952569169960474
210,abstention,FALSE,FALSE,too_many_missing_determinants,7,0.01383399209486166
210,abstention,TRUE,TRUE,usable_complete,412,0.8142292490118577
210,abstention,TRUE,TRUE,usable_complete_limited_metadata,17,0.03359683794466403
210,abstention,TRUE,TRUE,usable_partial,41,0.08102766798418973
210,abstention,TRUE,TRUE,usable_partial_limited_metadata,1,0.001976284584980237
210,voter,FALSE,FALSE,no_determinants,68,0.13765182186234817
210,voter,FALSE,FALSE,suspicious_determinants,5,0.010121457489878543
210,voter,FALSE,FALSE,too_many_missing_determinants,31,0.06275303643724696
210,voter,TRUE,TRUE,usable_complete,250,0.5060728744939271
210,voter,TRUE,TRUE,usable_complete_limited_metadata,8,0.016194331983805668
210,voter,TRUE,TRUE,usable_partial,131,0.2651821862348178
210,voter,TRUE,TRUE,usable_partial_limited_metadata,1,0.0020242914979757085
211,abstention,FALSE,FALSE,no_determinants,31,0.06126482213438735
211,abstention,FALSE,FALSE,too_many_missing_determinants,5,0.009881422924901186
211,abstention,TRUE,TRUE,usable_complete,402,0.7944664031620553
211,abstention,TRUE,TRUE,usable_complete_limited_metadata,21,0.041501976284584984
211,abstention,TRUE,TRUE,usable_partial,47,0.09288537549407115
211,voter,FALSE,FALSE,no_determinants,88,0.17813765182186234
211,voter,FALSE,FALSE,suspicious_determinants,3,0.006072874493927126
211,voter,FALSE,FALSE,too_many_missing_determinants,32,0.06477732793522267
211,voter,TRUE,TRUE,usable_complete,247,0.5
211,voter,TRUE,TRUE,usable_complete_limited_metadata,3,0.006072874493927126
211,voter,TRUE,TRUE,usable_partial,121,0.24493927125506074
212,abstention,FALSE,FALSE,no_determinants,30,0.05928853754940711
212,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
212,abstention,FALSE,FALSE,too_many_missing_determinants,3,0.005928853754940711
212,abstention,TRUE,TRUE,usable_complete,408,0.8063241106719368
212,abstention,TRUE,TRUE,usable_complete_limited_metadata,21,0.041501976284584984
212,abstention,TRUE,TRUE,usable_partial,41,0.08102766798418973
212,abstention,TRUE,TRUE,usable_partial_limited_metadata,2,0.003952569169960474
212,voter,FALSE,FALSE,no_determinants,68,0.13765182186234817
212,voter,FALSE,FALSE,suspicious_determinants,4,0.008097165991902834
212,voter,FALSE,FALSE,too_many_missing_determinants,31,0.06275303643724696
212,voter,TRUE,TRUE,usable_complete,270,0.5465587044534413
212,voter,TRUE,TRUE,usable_complete_limited_metadata,3,0.006072874493927126
212,voter,TRUE,TRUE,usable_partial,118,0.2388663967611336
213,abstention,FALSE,FALSE,no_determinants,32,0.06324110671936758
213,abstention,TRUE,TRUE,usable_complete,404,0.7984189723320159
213,abstention,TRUE,TRUE,usable_complete_limited_metadata,23,0.045454545454545456
213,abstention,TRUE,TRUE,usable_partial,46,0.09090909090909091
213,abstention,TRUE,TRUE,usable_partial_limited_metadata,1,0.001976284584980237
213,voter,FALSE,FALSE,no_determinants,74,0.14979757085020243
213,voter,FALSE,FALSE,suspicious_determinants,6,0.012145748987854251
213,voter,FALSE,FALSE,too_many_missing_determinants,30,0.06072874493927125
213,voter,TRUE,TRUE,usable_complete,249,0.5040485829959515
213,voter,TRUE,TRUE,usable_complete_limited_metadata,5,0.010121457489878543
213,voter,TRUE,TRUE,usable_partial,127,0.25708502024291496
213,voter,TRUE,TRUE,usable_partial_limited_metadata,3,0.006072874493927126
214,abstention,FALSE,FALSE,no_determinants,37,0.07312252964426877
214,abstention,FALSE,FALSE,too_many_missing_determinants,3,0.005928853754940711
214,abstention,TRUE,TRUE,usable_complete,394,0.7786561264822134
214,abstention,TRUE,TRUE,usable_complete_limited_metadata,23,0.045454545454545456
214,abstention,TRUE,TRUE,usable_partial,45,0.08893280632411067
214,abstention,TRUE,TRUE,usable_partial_limited_metadata,4,0.007905138339920948
214,voter,FALSE,FALSE,no_determinants,78,0.15789473684210525
214,voter,FALSE,FALSE,suspicious_determinants,3,0.006072874493927126
214,voter,FALSE,FALSE,too_many_missing_determinants,26,0.05263157894736842
214,voter,TRUE,TRUE,usable_complete,255,0.5161943319838057
214,voter,TRUE,TRUE,usable_complete_limited_metadata,8,0.016194331983805668
214,voter,TRUE,TRUE,usable_partial,124,0.25101214574898784
215,abstention,FALSE,FALSE,no_determinants,28,0.05533596837944664
215,abstention,FALSE,FALSE,too_many_missing_determinants,4,0.007905138339920948
215,abstention,TRUE,TRUE,usable_complete,406,0.8023715415019763
215,abstention,TRUE,TRUE,usable_complete_limited_metadata,18,0.03557312252964427
215,abstention,TRUE,TRUE,usable_partial,45,0.08893280632411067
215,abstention,TRUE,TRUE,usable_partial_limited_metadata,5,0.009881422924901186
215,voter,FALSE,FALSE,no_determinants,80,0.16194331983805668
215,voter,FALSE,FALSE,suspicious_determinants,2,0.004048582995951417
215,voter,FALSE,FALSE,too_many_missing_determinants,28,0.05668016194331984
215,voter,TRUE,TRUE,usable_complete,257,0.520242914979757
215,voter,TRUE,TRUE,usable_complete_limited_metadata,5,0.010121457489878543
215,voter,TRUE,TRUE,usable_partial,121,0.24493927125506074
215,voter,TRUE,TRUE,usable_partial_limited_metadata,1,0.0020242914979757085
216,abstention,FALSE,FALSE,no_determinants,30,0.05928853754940711
216,abstention,FALSE,FALSE,too_many_missing_determinants,5,0.009881422924901186
216,abstention,TRUE,TRUE,usable_complete,395,0.7806324110671937
216,abstention,TRUE,TRUE,usable_complete_limited_metadata,14,0.02766798418972332
216,abstention,TRUE,TRUE,usable_partial,55,0.10869565217391304
216,abstention,TRUE,TRUE,usable_partial_limited_metadata,7,0.01383399209486166
216,voter,FALSE,FALSE,no_determinants,81,0.16396761133603238
216,voter,FALSE,FALSE,too_many_missing_determinants,22,0.044534412955465584
216,voter,TRUE,TRUE,usable_complete,256,0.5182186234817814
216,voter,TRUE,TRUE,usable_complete_limited_metadata,7,0.01417004048582996
216,voter,TRUE,TRUE,usable_partial,126,0.2550607287449393
216,voter,TRUE,TRUE,usable_partial_limited_metadata,2,0.004048582995951417
217,abstention,FALSE,FALSE,no_determinants,35,0.0691699604743083
217,abstention,FALSE,FALSE,suspicious_determinants,2,0.003952569169960474
217,abstention,FALSE,FALSE,too_many_missing_determinants,7,0.01383399209486166
217,abstention,TRUE,TRUE,usable_complete,380,0.7509881422924901
217,abstention,TRUE,TRUE,usable_complete_limited_metadata,19,0.037549407114624504
217,abstention,TRUE,TRUE,usable_partial,62,0.1225296442687747
217,abstention,TRUE,TRUE,usable_partial_limited_metadata,1,0.001976284584980237
217,voter,FALSE,FALSE,no_determinants,96,0.19433198380566802
217,voter,FALSE,FALSE,suspicious_determinants,4,0.008097165991902834
217,voter,FALSE,FALSE,too_many_missing_determinants,38,0.07692307692307693
217,voter,TRUE,TRUE,usable_complete,231,0.4676113360323887
217,voter,TRUE,TRUE,usable_complete_limited_metadata,8,0.016194331983805668
217,voter,TRUE,TRUE,usable_partial,117,0.23684210526315788
218,abstention,FALSE,FALSE,no_determinants,41,0.08102766798418973
218,abstention,FALSE,FALSE,too_many_missing_determinants,4,0.007905138339920948
218,abstention,TRUE,TRUE,usable_complete,392,0.7747035573122529
218,abstention,TRUE,TRUE,usable_complete_limited_metadata,29,0.05731225296442688
218,abstention,TRUE,TRUE,usable_partial,39,0.07707509881422925
218,abstention,TRUE,TRUE,usable_partial_limited_metadata,1,0.001976284584980237
218,voter,FALSE,FALSE,no_determinants,87,0.17611336032388664
218,voter,FALSE,FALSE,suspicious_determinants,5,0.010121457489878543
218,voter,FALSE,FALSE,too_many_missing_determinants,20,0.04048582995951417
218,voter,TRUE,TRUE,usable_complete,259,0.5242914979757085
218,voter,TRUE,TRUE,usable_complete_limited_metadata,6,0.012145748987854251
218,voter,TRUE,TRUE,usable_partial,117,0.23684210526315788
219,abstention,FALSE,FALSE,no_determinants,30,0.05928853754940711
219,abstention,FALSE,FALSE,suspicious_determinants,1,0.001976284584980237
219,abstention,FALSE,FALSE,too_many_missing_determinants,3,0.005928853754940711
219,abstention,TRUE,TRUE,usable_complete,407,0.8043478260869565
219,abstention,TRUE,TRUE,usable_complete_limited_metadata,19,0.037549407114624504
219,abstention,TRUE,TRUE,usable_partial,44,0.08695652173913043
219,abstention,TRUE,TRUE,usable_partial_limited_metadata,2,0.003952569169960474
219,voter,FALSE,FALSE,no_determinants,90,0.18218623481781376
219,voter,FALSE,FALSE,suspicious_determinants,3,0.006072874493927126
219,voter,FALSE,FALSE,too_many_missing_determinants,28,0.05668016194331984
219,voter,TRUE,TRUE,usable_complete,241,0.48785425101214575
219,voter,TRUE,TRUE,usable_complete_limited_metadata,7,0.01417004048582996
219,voter,TRUE,TRUE,usable_partial,124,0.25101214574898784
219,voter,TRUE,TRUE,usable_partial_limited_metadata,1,0.0020242914979757085
220,abstention,FALSE,FALSE,no_determinants,22,0.043478260869565216
220,abstention,FALSE,FALSE,too_many_missing_determinants,7,0.01383399209486166
