"mode","scenario","type","K","D","cluster","n_active_dims","active_dims","n_patterns","pct_total_patterns","pct_rest_patterns","assigned_pct","unassigned_pct"
"32","100-32","ext",1,0,1,0,"",1,0.000937980715116497,100,14.0727125,85.9272875
"32","100-32","ext",1,2,1,0,"",171,0.160394702284921,100,14.0727125,85.9272875
"32","100-32","ext",1,4,1,0,"",1001,0.938918695831614,100,14.0727125,85.9272875
"32","100-32","ext",1,6,1,0,"",3765,3.53149739241361,100,14.0727125,85.9272875
"32","100-32","ext",1,8,1,0,"",9888,9.27475331107192,100,14.0727125,85.9272875
"32","100-32","ext",1,10,1,0,"",19972,18.7333508423067,100,14.0727125,85.9272875
"32","100-32","ext",2,0,1,0,"",1,0.000937980715116497,100,17.3393125,82.6606875
"32","100-32","ext",2,0,2,5,"SOCIALISING | RECOGNITION | TRENDS | AUTHORITY | OWN.SIGNIFICANCE",1,0.000937980715116497,99.9990620192849,17.3393125,82.6606875
"32","100-32","ext",2,2,1,0,"",171,0.160394702284921,100,17.3393125,82.6606875
"32","100-32","ext",2,2,2,5,"SOCIALISING | RECOGNITION | TRENDS | AUTHORITY | OWN.SIGNIFICANCE",197,0.18478220087795,99.8396052977151,17.3393125,82.6606875
"32","100-32","ext",2,4,1,0,"",1001,0.938918695831614,100,17.3393125,82.6606875
"32","100-32","ext",2,4,2,5,"SOCIALISING | RECOGNITION | TRENDS | AUTHORITY | OWN.SIGNIFICANCE",1898,1.78028739729111,99.0610813041684,17.3393125,82.6606875
"32","100-32","ext",2,6,1,0,"",3765,3.53149739241361,100,17.3393125,82.6606875
"32","100-32","ext",2,6,2,7,"KNOWLEDGE | SOCIALISING | FUN | RECOGNITION | TRENDS | AUTHORITY | OWN.SIGNIFICANCE",5544,5.20016508460586,96.4685026075864,17.3393125,82.6606875
"32","100-32","ext",2,8,1,0,"",9888,9.27475331107192,100,17.3393125,82.6606875
"32","100-32","ext",2,8,2,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RECOGNITION | OWN.SIGNIFICANCE",24733,23.1990770269763,90.7252466889281,17.3393125,82.6606875
"32","100-32","ext",2,10,1,0,"",19972,18.7333508423067,100,17.3393125,82.6606875
"32","100-32","ext",2,10,2,15,"CREDIT.SCORE | RISK.PROFILE | LEGAL | TRUST | SAFETY | COST.EFFICIENCY | KNOWLEDGE | OWN.COMPETENCE | TECHNICAL.FIT | SELF.SATISFACTION | COMMITMENT | ADHERENCE | WELLBEING | RECOGNITION | OWN.SIGNIFICANCE",44716,41.9427456571493,81.2666491576933,17.3393125,82.6606875
"32","100-32","ext",3,0,1,0,"",1,0.000937980715116497,100,19.220775,80.779225
"32","100-32","ext",3,0,2,5,"SOCIALISING | RECOGNITION | TRENDS | AUTHORITY | OWN.SIGNIFICANCE",1,0.000937980715116497,99.9990620192849,19.220775,80.779225
"32","100-32","ext",3,0,3,7,"KNOWLEDGE | SOCIALISING | FUN | RECOGNITION | TRENDS | AUTHORITY | OWN.SIGNIFICANCE",1,0.000937980715116497,99.9981240385698,19.220775,80.779225
"32","100-32","ext",3,2,1,0,"",171,0.160394702284921,100,19.220775,80.779225
