"cluster","best_match","pct_match","active_determinants","n_active_dets"
"cluster_1","Fearful",60,"CREDIT SCORE; RISK PROFILE; LEGAL; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; COMMITMENT; ADHERENCE; WELLBEING; RIGHTS AND DUTIES",15
"cluster_2","Early Adopter",16.6666666666667,"PROFITS; CREDIT SCORE; RISK PROFILE; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; SELF-SATISFACTION; COMMITMENT; ADHERENCE; AUTARKY; WELLBEING; COZINESS",15
"cluster_3","Activist",40,"CREDIT SCORE; RISK PROFILE; ADDED VALUE; CLIMATE PROTECTION; LEGAL; TRUST; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; COMMITMENT; ADHERENCE; RIGHTS AND DUTIES",15
"cluster_4","Careful",68.75,"CREDIT SCORE; RISK PROFILE; CLIMATE PROTECTION; LEGAL; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; COMMITMENT; ADHERENCE; RIGHTS AND DUTIES",15
"cluster_5","Homo Economicus",41.1764705882353,"PROFITS; CREDIT SCORE; RISK PROFILE; FRUGALITY; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; SELF-SATISFACTION; ADHERENCE; AUTARKY; WELLBEING; COZINESS",15
"cluster_6","Stubborn",20,"PROFITS; CREDIT SCORE; RISK PROFILE; FRUGALITY; TRUST; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; SELF-SATISFACTION; COMMITMENT; ADHERENCE; AUTARKY; WELLBEING; COZINESS",15
