"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",1,1.0989010989011,100
"2",1,1.0989010989011,98.9010989010989
"3",1,1.0989010989011,97.8021978021978
"4",1,1.0989010989011,96.7032967032967
"5",1,1.0989010989011,95.6043956043956
"6",1,1.0989010989011,94.5054945054945
"7",1,1.0989010989011,93.4065934065934
"Restantes",84,92.3076923076923,0
