"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,2,4,5e-04
3,21,197,0.024625
4,122,1384,0.173
5,411,5968,0.746
6,1261,59048,7.381
7,2377,83668,10.4585
8,5471,216945,27.118125
9,7203,368641,46.080125
10,13196,473198,59.14975
11,14956,499017,62.377125
12,21406,569964,71.2455
13,23024,618100,77.2625
14,27570,716374,89.54675
15,28771,767590,95.94875
16,30765,790743,98.842875
17,31263,797155,99.644375
18,31873,799321,99.915125
19,31967,799596,99.9495
20,32128,799947,99.993375
