"D","n_patterns_covered","freq_covered","pct_covered"
0,1,5,0.000625
1,6,26,0.00325
2,18,45,0.005625
3,35,85,0.010625
4,64,157,0.019625
5,108,277,0.034625
6,176,497,0.062125
7,270,729,0.091125
8,378,1057,0.132125
9,502,1682,0.21025
10,661,3351,0.418875
11,864,6936,0.867
12,1139,12539,1.567375
13,1461,21140,2.6425
14,1834,34196,4.2745
15,18048,800000,100
16,18048,800000,100
17,18048,800000,100
18,18048,800000,100
19,18048,800000,100
20,18048,800000,100
