"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,1,2,0.00025
9,24,33,0.004125
10,52,114,0.01425
11,285,607,0.075875
12,453,1475,0.184375
13,2076,13155,1.644375
14,2463,17976,2.247
15,7643,275096,34.387
16,8004,286879,35.859875
17,14335,693724,86.7155
18,14411,697137,87.142125
19,17485,794213,99.276625
20,17489,794217,99.277125
