"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,4,15,0.001875
6,16,312,0.039
7,83,2194,0.27425
8,232,7366,0.92075
9,1102,259603,32.450375
10,1489,268749,33.593625
11,5099,619628,77.4535
12,5410,625324,78.1655
13,11631,774476,96.8095
14,11747,775042,96.88025
15,16273,796417,99.552125
16,16313,796485,99.560625
17,17796,799482,99.93525
18,17803,799506,99.93825
19,18022,799962,99.99525
20,18025,799965,99.995625
