"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,0,0,0
3,1,7,0.000875
4,11,307,0.038375
5,142,11344,1.418
6,305,17452,2.1815
7,1410,423384,52.923
8,1770,434949,54.368625
9,5416,713531,89.191375
10,5686,716009,89.501125
11,11344,781064,97.633
12,11459,781291,97.661375
13,15890,795855,99.481875
14,15965,796046,99.50575
15,17625,799218,99.90225
16,17653,799316,99.9145
17,18011,799861,99.982625
18,18015,799866,99.98325
19,18042,799962,99.99525
20,18042,799962,99.99525
