analysis_sample,matrix_name,matrix,h,p,coverage_kmeans,coverage_efa,mean_signature_size_kmeans,mean_signature_size_efa,mean_km_efa_overlap,median_km_efa_overlap,mean_km_efa_jaccard,median_km_efa_jaccard,mean_km_expert_jaccard_hungarian,mean_km_expert_best_jaccard,mean_efa_expert_jaccard_hungarian,mean_efa_expert_best_jaccard,n_km_efa_overlap_ge_50,n_km_expert_jaccard_ge_50,n_efa_expert_jaccard_ge_50
EUROPE,matrix_32_ext_0_1,EXT,6,6,77.12931547619017,46.47279761904731,11.5,10.333333333333334,60.05952380952381,60.83333333333333,49.939574314574315,46.875,47.685649045943165,51.35977570188096,34.33501683501683,39.060846560846564,3,3,0
EUROPE,matrix_32_ext_0_1,EXT,6,7,78.18452380952351,48.2250595238092,11.571428571428571,10.857142857142858,56.75736961451247,66.66666666666667,45.46231650554959,43.75,44.95504612101251,49.73695060161226,32.342974485831625,36.88208616780045,4,3,0
EUROPE,matrix_32_ext_0_1,EXT,6,8,78.60872023809493,52.72523809523771,11.125,11.125,51.74603174603175,58.333333333333336,39.779526942355886,42.92763157894737,40.58566535588594,48.728165109744054,28.300102675102675,33.97637085137085,5,3,0
EUROPE,matrix_32_ext_0_1,EXT,7,4,79.40300595238139,51.25005952380886,11.5,10,64.7420634920635,76.38888888888889,54.633699633699635,58.07692307692308,50.90329991645781,50.90329991645781,38.59126984126984,39.11210317460318,3,2,1
EUROPE,matrix_32_ext_0_1,EXT,7,5,81.17693452380995,53.01241071428503,10.8,10.8,56.79365079365079,75,46.14082214082214,46.15384615384615,48.72263993316625,49.29406850459482,34.95115995115995,36.051587301587304,3,2,1
EUROPE,matrix_32_ext_0_1,EXT,7,6,82.14931547619089,59.37514880952294,11,11.166666666666666,50.38359788359788,50,40.00731421021276,30.21978021978022,45.36410470620997,47.74505708716235,30.792633292633294,32.31571669071669,3,2,1
EUROPE,matrix_32_ext_0_1,EXT,7,7,82.42190476190518,62.561755952380054,11.571428571428571,10.714285714285714,49.852607709750565,26.666666666666668,39.15135425759813,21.05263157894737,42.3327664399093,46.80668758731563,30.154369440083727,32.094790130504414,3,2,1
EUROPE,matrix_32_ext_0_1,EXT,7,8,84.29601190476232,65.49247023809433,11.75,10.375,55.319749694749696,62.5,43.749782639101525,39.743589743589745,38.991450746965455,44.63232222713647,29.162851037851038,30.860719141969142,5,2,1
EUROPE,matrix_32_ext_0_1,EXT,8,4,84.36392857142924,57.81187499999813,11.5,10.25,64.7420634920635,76.38888888888889,53.80952380952381,56.42857142857143,50.90329991645781,50.90329991645781,39.81990231990232,40.67460317460318,3,2,2
EUROPE,matrix_32_ext_0_1,EXT,8,5,84.90026785714352,66.80083333333144,11.8,10.8,55.075702075702075,75,45.216931216931215,42.857142857142854,46.271659541009384,48.22263993316625,33.855921855921856,35.266955266955264,3,2,2
EUROPE,matrix_32_ext_0_1,EXT,8,6,85.1049702380959,70.21470238095044,12.333333333333334,10.333333333333334,53.67419617419617,50.833333333333336,43.3500417710944,31.954887218045112,43.65775549986076,47.04827837567776,32.6007326007326,34.51733451733452,3,2,2
EUROPE,matrix_32_ext_0_1,EXT,8,7,88.2486904761911,74.49226190475991,12.428571428571429,10,54.797662654805514,61.53846153846154,44.186657118987945,44.44444444444444,40.30995731625984,44.528776422849845,31.118088260945406,32.76088990374705,4,2,2
EUROPE,matrix_32_ext_0_1,EXT,8,8,90.66866071428632,76.67357142856942,11.875,9.75,54.19795482295483,55.769230769230774,42.82999164578112,38.888888888888886,38.04899042950514,43.12934603666028,28.144078144078144,31.344350094350094,5,2,2
EUROPE,matrix_32_z_abs,Z_ABS,2,4,10.576458333332573,8.371696428571376,9.5,9.5,63.06818181818182,63.63636363636364,55.049019607843135,53.431372549019606,22.023809523809522,25.555555555555557,38.64316239316239,46.52777777777778,2,0,1
EUROPE,matrix_32_z_abs,Z_ABS,2,5,10.958482142856356,9.739761904761847,9.2,10,52.95454545454545,36.36363636363637,45.09184726522188,23.529411764705884,20.285714285714285,23.77777777777778,39.14982403217697,45.45751633986928,2,0,1
EUROPE,matrix_32_z_abs,Z_ABS,2,6,11.878124999999146,10.231577380952318,9.5,10.333333333333334,59.28030303030303,63.63636363636364,50.39705220819772,50.2262443438914,19.126984126984127,25.37037037037037,34.70818669348081,43.00946874476286,3,0,1
EUROPE,matrix_32_z_abs,Z_ABS,2,7,12.553839285713384,11.138511904761838,10.142857142857142,10.142857142857142,59.43877551020408,72.72727272727273,52.04101073627832,66.66666666666667,16.39455782312925,25.555555555555557,32.16568455698891,44.80176686059039,4,0,2
EUROPE,matrix_32_z_abs,Z_ABS,2,8,13.459077380951417,11.740446428571357,10.125,10,53.25892857142857,54.54545454545455,46.230328838687974,45.09803921568628,16.130952380952383,25.13888888888889,32.60149572649573,44.201546003016595,4,0,2
EUROPE,matrix_32_z_abs,Z_ABS,3,4,16.55630952380835,14.436011904761804,10,10.25,55.93434343434343,52.77777777777777,48.36309523809524,41.964285714285715,21.52046783625731,24.768331084120558,37.03022875816993,41.59753645047763,2,0,1
EUROPE,matrix_32_z_abs,Z_ABS,3,5,17.81014880952255,15.61946428571418,10.8,9.8,45.38239538239538,18.181818181818183,39.345238095238095,9.523809523809524,19.43859649122807,25.14799820062978,37.62418300653595,41.278029160382104,2,0,1
EUROPE,matrix_32_z_abs,Z_ABS,3,6,19.564315476189098,16.622261904761796,10.666666666666666,9.5,47.28956228956229,36.111111111111114,41.000233426704014,29.583333333333332,19.128540305010894,24.660368870895187,34.13126361655773,41.80576504105916,3,0,1
EUROPE,matrix_32_z_abs,Z_ABS,3,7,20.647648809522348,18.34999999999988,11.285714285714286,9.714285714285714,48.239538239538234,45.45454545454545,40.46866572716043,29.41176470588235,17.966344432509846,23.65846743555722,35.29932485814839,43.525820584644116,3,0,1
EUROPE,matrix_32_z_abs,Z_ABS,3,8,21.81029761904608,19.07437499999988,11.375,9.5,43.64808802308802,36.06060606060606,36.71674459917746,23.40153452685422,16.831662489557225,24.547312852266412,35.57440925087984,43.0850930115636,3,0,1
EUROPE,matrix_32_z_abs,Z_ABS,4,4,25.652946428569773,21.954910714285543,10.75,10.5,51.688311688311686,48.37662337662338,46.15575396825397,39.93055555555556,22.77777777777778,26.666666666666668,38.59272875816993,43.52061337355455,2,0,1
EUROPE,matrix_32_z_abs,Z_ABS,4,5,28.309374999998163,23.91800595238077,10.2,10.2,58.35064935064935,75,48.916793990323406,54.54545454545455,29.13131313131313,32.24242424242424,38.146910279263224,42.08921797157091,3,1,1
EUROPE,matrix_32_z_abs,Z_ABS,4,6,30.11556547618851,26.53839285714267,10.666666666666666,10,59.522977022977024,72.5,50.239258527302006,56.43939393939394,27.030723905723907,31.63059163059163,35.45070806100218,39.241014976309096,4,1,1
EUROPE,matrix_32_z_abs,Z_ABS,4,7,31.354732142855095,27.49232142857124,11,10.142857142857142,60.90980448123305,70,51.63365016625886,58.333333333333336,24.26046176046176,31.19356833642548,33.44754568494064,40.128662187485716,5,1,1
EUROPE,matrix_32_z_abs,Z_ABS,4,8,34.12934523809301,28.02354166666647,11,10,61.250624375624376,69.61538461538461,50.550820707070706,56.43939393939394,24.647605254222903,32.65151515151515,31.76660247432306,38.053755884638235,5,1,1
EUROPE,matrix_32_z_abs,Z_ABS,5,4,34.81267857142639,31.70166666666656,10.75,9.5,50.616883116883116,44.09090909090909,44.345238095238095,33.92857142857143,22.77777777777778,26.666666666666668,40.15522875816993,40.15522875816993,2,0,1
EUROPE,matrix_32_z_abs,Z_ABS,5,5,39.47383928571173,32.65690476190465,10.2,9.4,58.35064935064935,70,48.691045796308956,54.54545454545455,29.13131313131313,32.24242424242424,36.12418300653595,36.830065359477125,3,1,1
EUROPE,matrix_32_z_abs,Z_ABS,5,6,40.613660714283085,35.38681547619035,11,10.166666666666666,63.32251082251082,72.5,52.51411170528817,56.43939393939394,26.68350168350168,29.646464646464647,33.04466230936819,36.644102085278554,4,1,1
EUROPE,matrix_32_z_abs,Z_ABS,5,7,44.09238095237809,37.41907738095225,11.571428571428571,10.571428571428571,65.70500927643785,75,55.72638146167558,58.333333333333336,26.363636363636363,31.293608352431882,33.021798462974935,38.075897025476856,5,1,1
EUROPE,matrix_32_z_abs,Z_ABS,5,8,44.86943452380661,38.14904761904749,11.25,10.75,64.43632756132756,72.5,52.66683377896613,56.43939393939394,23.532925407925408,29.46524064171123,30.390114379084967,38.52474323062558,6,1,1
EUROPE,matrix_32_z_abs,Z_ABS,6,4,42.68092261904395,42.22604166666663,11,9.5,50.378787878787875,44.09090909090909,44.23701298701299,33.92857142857143,23.61111111111111,26.25,40.15522875816993,40.15522875816993,2,0,1
EUROPE,matrix_32_z_abs,Z_ABS,6,5,50.5015178571386,43.53142857142853,10.4,9.4,59.303030303030305,70,49.743677375256325,54.54545454545455,29.7979797979798,31.90909090909091,36.12418300653595,36.830065359477125,3,1,1
EUROPE,matrix_32_z_abs,Z_ABS,6,6,54.477559523805,47.42074404761899,11.166666666666666,9.166666666666666,64.36868686868686,62.27272727272727,54.575614444035494,50.34965034965035,29.73418394471026,33.453654188948306,31.38553712083124,31.973772414948886,5,1,1
EUROPE,matrix_32_z_abs,Z_ABS,6,7,55.48752976190017,49.59187499999994,11.428571428571429,9,59.56876456876457,54.54545454545455,50.140442632702694,46.15384615384615,27.3642032570604,31.353132161955692,30.076492135315664,30.580693815987935,5,1,1
EUROPE,matrix_32_z_abs,Z_ABS,6,8,60.076755952376026,50.921130952380885,11.125,9.75,65.45600233100234,68.33333333333334,54.07025572466749,52.27272727272727,24.638122294372295,29.51732397504456,28.500895550527904,30.924773755656112,7,1,1
EUROPE,matrix_32_z_abs,Z_ABS,7,4,58.86136904761402,52.942410714285906,9.25,9.5,65.79545454545455,72.5,55.60064935064935,56.43939393939394,33.63636363636364,33.63636363636364,40.15522875816993,40.15522875816993,3,1,1
EUROPE,matrix_32_z_abs,Z_ABS,7,5,62.54574404761376,54.30708333333352,9.8,9.4,64.60606060606061,70,52.83891547049442,54.54545454545455,30.584947216526164,33.15909090909091,36.12418300653595,36.830065359477125,3,1,1
EUROPE,matrix_32_z_abs,Z_ABS,7,6,64.514821428566,60.45595238095245,10.333333333333334,9.166666666666666,63.27894327894328,62.27272727272727,52.4600313687001,50.34965034965035,28.612456013771805,30.757575757575758,31.38553712083124,31.973772414948886,4,1,1
EUROPE,matrix_32_z_abs,Z_ABS,7,7,67.5708333333277,63.157559523809574,10.857142857142858,9,60.28305028305029,54.54545454545455,50.37540503871773,46.15384615384615,25.79480356735996,30.173160173160174,30.076492135315664,30.580693815987935,5,1,1
EUROPE,matrix_32_z_abs,Z_ABS,7,8,69.6696130952323,63.355982142857194,10.75,9.75,62.84382284382284,58.04195804195804,50.944995245982085,44.95192307692308,22.96727851826536,29.526515151515152,28.3470695970696,30.329535660418014,7,1,1
EUROPE,matrix_32_z_abs,Z_ABS,8,4,67.99235119047057,61.48169642857118,9.25,9.5,65.79545454545455,72.5,55.60064935064935,56.43939393939394,33.63636363636364,33.63636363636364,40.15522875816993,40.15522875816993,3,1,1
EUROPE,matrix_32_z_abs,Z_ABS,8,5,70.46008928570846,70.47482142857113,10,9.2,62.98601398601399,70,53.545657241309414,54.54545454545455,30.65909090909091,30.65909090909091,33.662644544997484,33.662644544997484,4,1,1
EUROPE,matrix_32_z_abs,Z_ABS,8,6,76.30392857142233,73.25863095238063,9.833333333333334,9,61.74760424760425,62.77777777777778,51.56582547886896,50.34965034965035,26.739718614718615,28.3270202020202,31.755907491201608,31.755907491201608,5,1,1
EUROPE,matrix_32_z_abs,Z_ABS,8,7,78.53901785713646,73.67220238095204,10.571428571428571,9.857142857142858,64.28182928182929,61.53846153846154,51.91808191808192,46.15384615384615,25.963643032970765,29.042207792207794,30.19884877027734,31.30098193123403,6,1,1
EUROPE,matrix_32_z_abs,Z_ABS,8,8,80.29565476189825,74.94452380952347,10.375,9.875,63.191045066045064,58.547008547008545,49.67511655011655,43.91025641025641,24.950330510992274,29.31818181818182,28.20970695970696,30.166136967607557,7,1,1
LATAM,matrix_32_raw_0_1,RAW,2,4,15.22505952380914,18.8495238095232,11.25,8.5,46.511752136752136,38.75,37.604166666666664,31.875,37.43055555555556,41.49038461538461,32.34508547008547,32.590183509301156,1,1,0
LATAM,matrix_32_raw_0_1,RAW,2,5,18.994732142856662,20.874880952380277,10.8,9.4,53.32051282051282,55.55555555555556,39.476190476190474,35.714285714285715,37.636752136752136,41.19230769230769,35.20940170940171,35.48391151332328,3,1,0
LATAM,matrix_32_raw_0_1,RAW,2,6,22.220476190475633,23.890982142856373,11.333333333333334,9.833333333333334,57.986874236874236,59.02777777777778,44.39600840336134,39.73214285714286,35.41488603988604,39.32692307692308,32.67450142450142,36.51437070554718,4,1,0
LATAM,matrix_32_raw_0_1,RAW,2,7,26.598333333332665,25.31723214285633,11.142857142857142,10.428571428571429,61.06357927786499,62.5,47.49249699879952,35.714285714285715,32.71789485024779,38.9035964035964,31.596181596181594,37.6472383825325,5,1,0
LATAM,matrix_32_raw_0_1,RAW,2,8,28.907916666665944,26.407857142856297,11.625,10.5,58.77861721611722,58.547008547008545,45.91448750552853,41.54135338345865,32.534407993966816,40.29064685314685,29.319864163614163,38.62315176653412,6,1,0
LATAM,matrix_32_raw_0_1,RAW,3,4,26.381815476189846,27.68827380952293,11.25,8.5,46.511752136752136,38.75,37.604166666666664,31.875,37.43055555555556,41.49038461538461,32.34508547008547,32.590183509301156,1,1,0
LATAM,matrix_32_raw_0_1,RAW,3,5,33.055178571427795,29.39392857142764,10.8,9.6,55.82051282051282,55.55555555555556,40.726190476190474,37.5,37.636752136752136,41.19230769230769,34.626068376068375,34.961035696329816,3,1,0
LATAM,matrix_32_raw_0_1,RAW,3,6,38.97550595238,33.669999999998915,11.333333333333334,10,60.07020757020757,62.39316239316239,45.437675070028014,40.625,35.41488603988604,39.32692307692308,32.188390313390315,36.07864085805262,4,1,0
LATAM,matrix_32_raw_0_1,RAW,3,7,44.325505952379864,35.778124999998845,11.142857142857142,10.571428571428571,62.84929356357928,69.23076923076923,48.38535414165666,37.5,32.71789485024779,38.9035964035964,32.3519536019536,37.2737556561086,5,1,0
LATAM,matrix_32_raw_0_1,RAW,3,8,47.9450892857131,39.263601190474915,11.625,10.25,56.65979853479853,62.39316239316239,45.061965575703965,44.17293233082707,32.534407993966816,40.29064685314685,30.691166472416473,36.023627108185934,5,1,0
LATAM,matrix_32_raw_0_1,RAW,4,4,43.77461309523713,37.9694345238085,11,8.5,48.94230769230769,38.75,39.54861111111111,31.875,38.541666666666664,42.60149572649573,32.34508547008547,32.590183509301156,1,1,0
LATAM,matrix_32_raw_0_1,RAW,4,5,51.757529761903655,40.37967261904652,10.6,9.6,58.05982905982906,55.55555555555556,46.897130647130645,35.714285714285715,38.52564102564102,42.08119658119658,34.626068376068375,34.961035696329816,3,1,0
LATAM,matrix_32_raw_0_1,RAW,4,6,59.69809523809399,46.17279761904627,11.166666666666666,9.333333333333334,51.77146927146927,46.52777777777778,42.59589947089947,36.60714285714286,36.15562678062678,40.067663817663814,33.400511525511526,33.67965095906273,3,1,0
LATAM,matrix_32_raw_0_1,RAW,4,7,63.91770833333196,50.56184523809373,10.857142857142858,9.857142857142858,55.944531658817375,55.55555555555556,44.93298601491878,35.714285714285715,33.18833943833944,40.05799755799756,31.30758130758131,34.362777745130686,4,1,0
LATAM,matrix_32_raw_0_1,RAW,4,8,68.65145833333183,51.335595238093696,10.5,9.625,58.326465201465204,62.39316239316239,46.81636276305394,44.32773109243698,31.619610985419808,39.21741452991453,28.91232031857032,33.913584373143195,5,1,0
LATAM,matrix_32_raw_0_1,RAW,5,4,66.21642857142663,48.090535714284194,11.25,8.5,46.72542735042735,46.92307692307692,36.12980769230769,37.25961538461539,41.105769230769226,41.49038461538461,32.34508547008547,32.590183509301156,2,1,0
LATAM,matrix_32_raw_0_1,RAW,5,5,74.44991071428366,50.19657738095079,11.8,9.6,53.856532356532355,53.84615384615385,43.90384615384615,37.5,38.44017094017094,39.19230769230769,34.626068376068375,34.961035696329816,3,1,0
LATAM,matrix_32_raw_0_1,RAW,5,6,78.33026785714068,58.46592261904587,12.333333333333334,9.333333333333334,47.83017908017908,45.55555555555556,40.84579772079772,38.19444444444444,37.207767722473605,39.67780026990553,33.400511525511526,33.67965095906273,2,1,0
LATAM,matrix_32_raw_0_1,RAW,5,7,82.30163690475962,60.585565476188656,12.428571428571429,10,53.0852084423513,46.666666666666664,44.83211233211233,38.888888888888886,35.70189614307262,38.09117574155168,31.2480574980575,33.970313066951725,3,1,0
LATAM,matrix_32_raw_0_1,RAW,5,8,84.67258928571195,60.91556547618865,12,9.75,54.78289072039072,54.700854700854705,46.04628010878011,44.44444444444444,33.16223604826546,38.32977877385772,28.774452671511497,33.5701777797366,5,1,0
LATAM,matrix_32_raw_0_1,RAW,6,4,85.89297619047387,57.33919642856958,11.25,8.5,43.947649572649574,42.22222222222222,34.015837104072396,33.0316742081448,38.63324175824176,39.30288461538461,32.34508547008547,32.590183509301156,1,1,0
LATAM,matrix_32_raw_0_1,RAW,6,5,87.81622023809288,68.69508928571224,12,8.4,39.49145299145299,44.44444444444444,32.32378079436903,35.294117647058826,39.14188752424047,39.86336032388664,31.33061383061383,31.52669226198638,1,1,0
LATAM,matrix_32_raw_0_1,RAW,6,6,89.78014880952142,70.15074404761697,11.333333333333334,9.5,50.13176638176638,48.33333333333333,41.19301994301994,36.111111111111114,36.62150757738993,40.163911381016646,34.144559144559146,34.60557688498865,3,1,1
LATAM,matrix_32_raw_0_1,RAW,6,7,92.65767857142612,71.42869047618836,10.857142857142858,10.285714285714286,58.766788766788764,50,47.21306471306471,38.888888888888886,34.92313592103508,40.77541610436347,31.67572856648487,34.423827806180746,4,1,1
LATAM,matrix_32_raw_0_1,RAW,6,8,94.53511904761652,73.42476190475972,10.875,10.875,59.375485625485624,56.81818181818181,45.91669478182636,37.86549707602339,32.224410597572366,39.845155757984706,29.799595829007593,34.28751599707482,5,1,1
LATAM,matrix_32_raw_0_1,RAW,7,4,91.86404761904618,66.0883333333306,13.5,8.5,44.21911421911422,43.33333333333333,37.84722222222222,41.31944444444444,39.22768408062526,41.46522981662301,32.34508547008547,32.590183509301156,1,1,0
LATAM,matrix_32_raw_0_1,RAW,7,5,93.77857142856996,80.42565476190168,13,8.4,37.7995337995338,40,30.654761904761905,31.25,34.91155902920609,39.83885051996507,31.33061383061383,31.52669226198638,1,1,0
LATAM,matrix_32_raw_0_1,RAW,7,6,95.07669642856992,80.89794642856833,12.333333333333334,9.333333333333334,46.68479668479669,44.94949494949495,38.24328449328449,31.009615384615387,33.5251554001554,39.609298510227305,33.218633218633215,33.67965095906273,2,1,0
LATAM,matrix_32_raw_0_1,RAW,7,7,96.48604166666512,84.590595238092,11.714285714285714,9.428571428571429,44.255466755466756,44.44444444444444,34.20543741972313,30.76923076923077,32.63195138195138,40.300033643686895,31.719867434153148,33.630177012529956,2,1,0
LATAM,matrix_32_raw_0_1,RAW,7,8,97.03351190476032,86.86976190475862,11.625,10,46.765491452991455,44.94949494949495,35.15034597755186,31.009615384615387,34.05823649389826,41.993298668995266,28.575591075591078,31.77015488596371,3,2,0
LATAM,matrix_32_raw_0_1,RAW,8,4,96.72068452380816,69.43309523809195,12.5,8.5,45.21749084249084,44.76190476190476,37.5400641025641,38.54166666666667,38.63122171945702,39.01821862348178,32.34508547008547,32.590183509301156,1,1,0
LATAM,matrix_32_raw_0_1,RAW,8,5,97.7051785714272,85.77017857142444,11.6,8.4,39.443223443223445,42.857142857142854,30.122960372960375,33.333333333333336,36.35952283011107,40.103463787674315,31.33061383061383,31.52669226198638,1,1,0
LATAM,matrix_32_raw_0_1,RAW,8,6,97.9081547619034,89.18491071428146,11.833333333333334,8.833333333333334,37.423687423687426,35.41666666666667,27.77774921157274,29.185520361990953,32.680554739378266,38.6827110511321,30.275511525511526,31.400448679860446,1,1,0
LATAM,matrix_32_raw_0_1,RAW,8,7,98.10592261904624,91.36374999999568,11.285714285714286,8.857142857142858,40.43825222396651,38.46153846153846,29.51710054651231,35.294117647058826,33.72618977660994,38.87089518668466,31.145243645243646,32.40917579152873,1,1,0
LATAM,matrix_32_raw_0_1,RAW,8,8,98.23434523809384,91.99842261904328,10.875,9.625,43.19597069597069,42.30769230769231,29.299685200420495,31.535947712418302,30.490184265339064,37.76203328834908,29.044566544566546,31.19893790849673,2,0,0
LATAM,matrix_32_pos_0_1,POS,2,4,30.69181547618989,14.260357142857377,10.75,9.25,32.34126984126984,31.349206349206348,25.952380952380953,23.333333333333332,44.72567873303167,45.11029411764706,33.53556166056166,36.511752136752136,2,2,0
LATAM,matrix_32_pos_0_1,POS,2,5,34.63532738095172,16.694613095238367,10.4,9,39.20634920634921,55.55555555555556,31.670995670995673,46.666666666666664,39.18713639301875,42.338235294117645,29.495115995115995,32.738813474107594,3,1,0
LATAM,matrix_32_pos_0_1,POS,2,6,38.5634821428564,18.683482142857457,10.5,9.666666666666666,47.25529100529101,61.111111111111114,36.63059163059163,43.33333333333333,37.601001939237236,42.5735294117647,30.531644281644283,33.763826043237806,4,1,0
LATAM,matrix_32_pos_0_1,POS,2,7,41.27431547618968,21.193839285714635,11.142857142857142,9.857142857142858,52.34126984126984,66.66666666666667,41.49288806431664,46.666666666666664,36.418990673192354,43.634453781512605,30.45569509855224,33.982439129497955,5,2,0
LATAM,matrix_32_pos_0_1,POS,2,8,43.858035714284874,22.262589285714657,11.125,10.375,57.41477272727273,66.66666666666667,46.275027056277054,49.14772727272727,33.82659490921875,44.84681372549019,31.181336025086026,35.29018979386626,6,2,0
LATAM,matrix_32_pos_0_1,POS,3,4,47.47711309523718,22.86523809523844,10.75,8.5,45.833333333333336,58.333333333333336,39.58874458874459,50.60606060606061,42.253151260504204,42.92279411764706,32.34508547008547,32.590183509301156,3,2,0
LATAM,matrix_32_pos_0_1,POS,3,5,54.75288690476088,24.846517857143237,10.4,9.6,55.27777777777778,66.66666666666667,41.004329004329,46.666666666666664,39.18713639301875,42.338235294117645,34.626068376068375,34.961035696329816,4,1,0
LATAM,matrix_32_pos_0_1,POS,3,6,57.3913392857132,26.511309523809928,10.166666666666666,10.333333333333334,64.58333333333334,66.66666666666667,49.92784992784993,54.54545454545455,36.8684012066365,41.69211915535445,34.410612535612536,36.541603821015585,5,1,0
LATAM,matrix_32_pos_0_1,POS,3,7,60.19642857142743,28.04755952380996,10.571428571428571,10.857142857142858,58.41836734693878,66.66666666666667,44.44365158650873,54.54545454545455,36.42880229014683,42.45879120879121,32.11385836385836,35.13089851325145,5,2,0
LATAM,matrix_32_pos_0_1,POS,3,8,62.46803571428453,30.276309523809996,10.5,10.75,61.8986568986569,66.66666666666667,49.645770895770895,58.57142857142857,33.7982789269554,42.92067307692308,31.56116452991453,35.203821913380736,6,2,0
LATAM,matrix_32_pos_0_1,POS,4,4,69.48169642857002,33.73818452381026,11,8.5,47.22222222222223,61.111111111111114,39.58874458874459,50.60606060606061,41.21148459383753,43.54779411764706,32.34508547008547,32.590183509301156,3,2,0
LATAM,matrix_32_pos_0_1,POS,4,5,77.2510119047604,35.43303571428648,11,9.6,56.66666666666667,66.66666666666667,48.00432900432901,54.54545454545455,41.30252100840336,45.504901960784316,34.626068376068375,34.961035696329816,4,2,0
LATAM,matrix_32_pos_0_1,POS,4,6,78.86053571428417,36.82220238095318,11.333333333333334,10.333333333333334,52.71672771672772,64.1025641025641,44.073149073149075,55.84415584415585,38.554909143144435,45.763888888888886,31.910612535612536,33.57864085805262,4,2,0
LATAM,matrix_32_pos_0_1,POS,4,7,80.0273809523794,39.76934523809609,11,10.714285714285714,51.53497296354439,61.53846153846154,41.32931494276032,54.54545454545455,38.306091667436206,46.36904761904762,29.032625870861164,32.353120735473674,4,3,0
LATAM,matrix_32_pos_0_1,POS,4,8,83.1516369047603,41.95181547619137,11,10.375,52.94844044844045,52.1978021978022,40.887852955867665,41.97860962566845,34.273324714501186,46.041666666666664,27.486880970336852,31.718071552630377,4,3,0
LATAM,matrix_32_pos_0_1,POS,5,4,80.70172619047516,44.117827380953585,10.5,8.5,44.79166666666667,56.25,37.316017316017316,46.06060606060606,42.80260180995475,44.48529411764706,32.34508547008547,32.590183509301156,3,2,0
LATAM,matrix_32_pos_0_1,POS,5,5,86.00895833333213,45.541785714286945,10.8,9.6,55.833333333333336,62.5,44.519480519480524,45.45454545454545,41.93438914027149,45.588235294117645,34.626068376068375,34.961035696329816,4,2,0
LATAM,matrix_32_pos_0_1,POS,5,6,87.0961607142845,46.632053571429815,11,10.333333333333334,51.48809523809524,60.41666666666667,41.312021312021315,49.65034965034965,39.70722904546434,44.85294117647059,31.910612535612536,33.57864085805262,4,2,0
LATAM,matrix_32_pos_0_1,POS,5,7,87.91324404761782,50.02880952381083,10.571428571428571,10,47.704081632653065,58.333333333333336,37.9313123850939,45.45454545454545,36.54392526241266,44.397759103641455,29.732905982905983,32.677796060149,4,1,0
LATAM,matrix_32_pos_0_1,POS,5,8,91.1528273809511,52.030922619048965,10.75,10.5,52.157738095238095,60.41666666666667,38.121355768414595,49.65034965034965,34.05926793794441,43.01470588235294,27.553054584304583,32.34307155263038,5,2,0
LATAM,matrix_32_pos_0_1,POS,6,4,92.14154761904794,53.87354166666761,11.75,8.5,46.13095238095238,54.76190476190476,38.660714285714285,47.32142857142857,47.63621794871795,52.818627450980394,32.34508547008547,32.590183509301156,2,1,0
LATAM,matrix_32_pos_0_1,POS,6,5,94.93955357142885,55.29854166666764,11.8,9.8,56.15384615384615,66.66666666666667,47.85375202712664,57.142857142857146,43.82326007326007,48.92156862745098,34.11136249371543,36.07214680744092,3,1,0
LATAM,matrix_32_pos_0_1,POS,6,6,95.527470238095475,60.99035714285815,11.333333333333334,9.5,56.054131054131055,61.111111111111114,46.82257113371664,49.404761904761905,39.688899063899065,47.17823026646556,31.860478845772963,34.60557688498865,4,1,0
LATAM,matrix_32_pos_0_1,POS,6,7,96.1090178571431,61.72193452381054,11,10.285714285714286,52.80830280830281,55.55555555555556,42.62850594783368,41.666666666666664,38.262035583464154,46.152768799827626,29.68993424875778,34.423827806180746,4,1,0
LATAM,matrix_32_pos_0_1,POS,6,8,96.92401785714308,64.9487202380963,10.625,10,48.370726495726494,48.611111111111114,38.22781385281385,32.196969696969695,34.53489219114219,47.1144419306184,28.06202580099639,33.245849330408156,4,1,0
LATAM,matrix_32_pos_0_1,POS,7,4,96.19812499999868,63.24937500000093,11.5,8.5,48.214285714285715,54.76190476190476,39.9765037593985,47.32142857142857,43.29481792717087,44.48529411764706,32.34508547008547,32.590183509301156,2,2,0
LATAM,matrix_32_pos_0_1,POS,7,5,97.66687499999864,71.23514880952497,11.6,8.4,45.23809523809524,42.857142857142854,36.9812030075188,37.5,42.48992673992674,47.588235294117645,30.663947163947164,31.52669226198638,2,1,0
LATAM,matrix_32_pos_0_1,POS,7,6,98.27422619047482,75.56720238095362,11,8.333333333333334,43.948412698412696,40.17857142857143,34.66382301908618,31.25,37.07493894993895,43.8235294117647,28.56916231916232,30.438910218321983,2,1,0
LATAM,matrix_32_pos_0_1,POS,7,7,98.8508035714272,76.20541666666792,11.285714285714286,8.857142857142858,47.756410256410255,50,37.525510204081634,37.5,33.717948717948715,44.285714285714285,30.95043845043845,33.23335161570456,4,2,1
LATAM,matrix_32_pos_0_1,POS,7,8,98.95035714285576,79.13758928571559,10.875,8.75,50.78983516483517,40.65934065934066,39.64437700457437,34.375,31.03081456941751,42.916666666666664,29.164966977466978,31.757754092312915,3,1,1
LATAM,matrix_32_pos_0_1,POS,8,4,98.8733928571412,67.63800595238163,10.75,8.5,44.12337662337662,53.246753246753244,37.78409090909091,43.75,38.61607142857143,41.43469887955182,32.34508547008547,32.590183509301156,2,0,0
