bootstrap_id,mean_similarity_to_others
68,69.31818181818181
7,68.87626262626263
2,68.45538720538721
63,68.37121212121212
95,68.28703703703704
86,68.18181818181819
20,68.01346801346801
56,67.67676767676768
12,67.40319865319866
69,67.29797979797979
100,67.29797979797979
92,67.19276094276094
73,67.02441077441077
8,66.77188552188552
38,66.70875420875421
62,66.70875420875421
98,66.64562289562289
76,66.60353535353535
16,66.58249158249158
45,66.54040404040404
34,66.43518518518519
99,66.43518518518519
52,66.3510101010101
14,66.20370370370371
81,66.18265993265993
71,66.14057239057239
61,66.11952861952862
46,66.0563973063973
97,66.03535353535354
23,65.95117845117845
15,65.88804713804714
64,65.82491582491582
18,65.76178451178451
53,65.71969696969697
33,65.61447811447812
65,65.57239057239057
30,65.46717171717172
55,65.3409090909091
6,65.31986531986531
85,65.23569023569024
42,65.00420875420875
32,64.98316498316498
67,64.96212121212122
21,64.7516835016835
26,64.7516835016835
5,64.70959595959596
59,64.47811447811448
40,64.45707070707071
39,64.3097643097643
94,64.16245791245791
91,64.12037037037037
57,64.05723905723906
3,63.994107744107744
58,63.994107744107744
50,63.90993265993266
10,63.84680134680135
89,63.82575757575758
9,63.804713804713806
60,63.804713804713806
84,63.804713804713806
79,63.61531986531987
74,63.552188552188554
24,63.46801346801347
13,63.425925925925924
49,63.36279461279461
17,63.215488215488215
70,63.17340067340067
96,63.06818181818182
35,62.96296296296296
82,62.83670033670034
27,62.31060606060606
80,62.26851851851852
48,62.18434343434343
87,62.05808080808081
11,62.03703703703704
37,61.97390572390572
75,61.763468013468014
78,61.658249158249156
29,61.637205387205384
44,61.61616161616161
72,61.30050505050505
22,61.216329966329965
28,61.17424242424242
36,60.774410774410775
93,60.774410774410775
88,60.22727272727273
90,60.22727272727273
43,60.14309764309764
77,60.14309764309764
66,60.07996632996633
31,60.03787878787879
51,59.89057239057239
19,59.65909090909091
25,59.5959595959596
4,59.57491582491583
1,59.02777777777778
54,58.29124579124579
83,57.47053872053872
47,56.50252525252525
41,55.23989898989899
