"cluster","n_active_dets","active_determinants"
"cluster_1",0,""
"cluster_2",15,"CREDIT SCORE; RISK PROFILE; LEGAL; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; SELF-SATISFACTION; COMMITMENT; ADHERENCE; WELLBEING; RECOGNITION; OWN SIGNIFICANCE"
"cluster_3",15,"PROFITS; CREDIT SCORE; RISK PROFILE; FRUGALITY; COST-EFFICIENCY; KNOWLEDGE; TECHNICAL FIT; SELF-SATISFACTION; ADHERENCE; SUPPORT; SOCIALISING; RECOGNITION; TRENDS; AUTHORITY; OWN SIGNIFICANCE"
"cluster_4",14,"CLIMATE PROTECTION; TRUST; COST-EFFICIENCY; KNOWLEDGE; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; ADHERENCE; PEER-PRESSURE; SOCIALISING; FUN; RECOGNITION; TRENDS; AUTHORITY; OWN SIGNIFICANCE"
"cluster_5",15,"PROFITS; CREDIT SCORE; ADDED VALUE; FRUGALITY; CLIMATE PROTECTION; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; ENVIRONMENTAL CONCERNS; AUTARKY; COZINESS; RIGHTS AND DUTIES"
"cluster_6",15,"CREDIT SCORE; RISK PROFILE; ADDED VALUE; TRUST; COST-EFFICIENCY; KNOWLEDGE; COMMITMENT; ADHERENCE; RIGHTS AND DUTIES; SOCIALISING; AGREEMENT; FUN; AUTHORITY; OWN SIGNIFICANCE; APPROVAL"
"cluster_7",15,"PROFITS; RISK PROFILE; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; COMMITMENT; ADHERENCE; AUTARKY; WELLBEING; COZINESS; RIGHTS AND DUTIES; NOVELTY"
"cluster_8",15,"RISK PROFILE; CLIMATE PROTECTION; LEGAL; TRUST; SAFETY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; ENVIRONMENTAL CONCERNS; COMMITMENT; ADHERENCE; COZINESS; RIGHTS AND DUTIES; PEER-PRESSURE; APPROVAL"
