"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",3991,5.71686410451075,100
"2",3365,4.82015728180373,94.2831358954893
"3",743,1.06430218733437,89.4629786136855
"Restantes",61712,88.3986764263512,0
