analysis_sample,matrix_name,n_factors,d_det,determinant,n_selected,n_valid_bootstraps,prop_bootstraps_selected
COMPLETE,matrix_32_ext_0_1,2,4,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,2,4,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,2,4,det_31_approval,90,100,0.9
COMPLETE,matrix_32_ext_0_1,2,4,det_30_authority,76,100,0.76
COMPLETE,matrix_32_ext_0_1,2,4,det_15_self_satisfaction,29,100,0.29
COMPLETE,matrix_32_ext_0_1,2,4,det_09_safety,2,100,0.02
COMPLETE,matrix_32_ext_0_1,2,4,det_19_wellbeing,2,100,0.02
COMPLETE,matrix_32_ext_0_1,2,4,det_29_trends,1,100,0.01
COMPLETE,matrix_32_ext_0_1,2,5,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,2,5,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,2,5,det_31_approval,99,100,0.99
COMPLETE,matrix_32_ext_0_1,2,5,det_30_authority,93,100,0.93
COMPLETE,matrix_32_ext_0_1,2,5,det_15_self_satisfaction,63,100,0.63
COMPLETE,matrix_32_ext_0_1,2,5,det_29_trends,18,100,0.18
COMPLETE,matrix_32_ext_0_1,2,5,det_09_safety,10,100,0.1
COMPLETE,matrix_32_ext_0_1,2,5,det_19_wellbeing,8,100,0.08
COMPLETE,matrix_32_ext_0_1,2,5,det_03_risk_profile,5,100,0.05
COMPLETE,matrix_32_ext_0_1,2,5,det_16_commitment,4,100,0.04
COMPLETE,matrix_32_ext_0_1,2,6,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,2,6,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,2,6,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,2,6,det_30_authority,98,100,0.98
COMPLETE,matrix_32_ext_0_1,2,6,det_15_self_satisfaction,81,100,0.81
COMPLETE,matrix_32_ext_0_1,2,6,det_29_trends,39,100,0.39
COMPLETE,matrix_32_ext_0_1,2,6,det_16_commitment,23,100,0.23
COMPLETE,matrix_32_ext_0_1,2,6,det_09_safety,22,100,0.22
COMPLETE,matrix_32_ext_0_1,2,6,det_19_wellbeing,19,100,0.19
COMPLETE,matrix_32_ext_0_1,2,6,det_03_risk_profile,14,100,0.14
COMPLETE,matrix_32_ext_0_1,2,6,det_10_cost_efficiency,1,100,0.01
COMPLETE,matrix_32_ext_0_1,2,6,det_12_own_competence,1,100,0.01
COMPLETE,matrix_32_ext_0_1,2,6,det_17_adherence,1,100,0.01
COMPLETE,matrix_32_ext_0_1,2,6,det_22_peer_pressure,1,100,0.01
COMPLETE,matrix_32_ext_0_1,2,7,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,2,7,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,2,7,det_30_authority,100,100,1
COMPLETE,matrix_32_ext_0_1,2,7,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,2,7,det_15_self_satisfaction,91,100,0.91
COMPLETE,matrix_32_ext_0_1,2,7,det_29_trends,55,100,0.55
COMPLETE,matrix_32_ext_0_1,2,7,det_09_safety,46,100,0.46
COMPLETE,matrix_32_ext_0_1,2,7,det_16_commitment,42,100,0.42
COMPLETE,matrix_32_ext_0_1,2,7,det_19_wellbeing,34,100,0.34
COMPLETE,matrix_32_ext_0_1,2,7,det_03_risk_profile,21,100,0.21
COMPLETE,matrix_32_ext_0_1,2,7,det_12_own_competence,3,100,0.03
COMPLETE,matrix_32_ext_0_1,2,7,det_13_technical_fit,2,100,0.02
COMPLETE,matrix_32_ext_0_1,2,7,det_17_adherence,2,100,0.02
COMPLETE,matrix_32_ext_0_1,2,7,det_22_peer_pressure,2,100,0.02
COMPLETE,matrix_32_ext_0_1,2,7,det_10_cost_efficiency,1,100,0.01
COMPLETE,matrix_32_ext_0_1,2,7,det_20_coziness,1,100,0.01
COMPLETE,matrix_32_ext_0_1,2,8,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,2,8,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,2,8,det_30_authority,100,100,1
COMPLETE,matrix_32_ext_0_1,2,8,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,2,8,det_15_self_satisfaction,96,100,0.96
COMPLETE,matrix_32_ext_0_1,2,8,det_29_trends,74,100,0.74
COMPLETE,matrix_32_ext_0_1,2,8,det_09_safety,60,100,0.6
COMPLETE,matrix_32_ext_0_1,2,8,det_19_wellbeing,52,100,0.52
COMPLETE,matrix_32_ext_0_1,2,8,det_16_commitment,51,100,0.51
COMPLETE,matrix_32_ext_0_1,2,8,det_03_risk_profile,32,100,0.32
COMPLETE,matrix_32_ext_0_1,2,8,det_22_peer_pressure,10,100,0.1
COMPLETE,matrix_32_ext_0_1,2,8,det_20_coziness,9,100,0.09
COMPLETE,matrix_32_ext_0_1,2,8,det_12_own_competence,5,100,0.05
COMPLETE,matrix_32_ext_0_1,2,8,det_17_adherence,5,100,0.05
COMPLETE,matrix_32_ext_0_1,2,8,det_13_technical_fit,4,100,0.04
COMPLETE,matrix_32_ext_0_1,2,8,det_10_cost_efficiency,2,100,0.02
COMPLETE,matrix_32_ext_0_1,2,9,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,2,9,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,2,9,det_30_authority,100,100,1
COMPLETE,matrix_32_ext_0_1,2,9,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,2,9,det_15_self_satisfaction,99,100,0.99
COMPLETE,matrix_32_ext_0_1,2,9,det_29_trends,83,100,0.83
COMPLETE,matrix_32_ext_0_1,2,9,det_09_safety,73,100,0.73
COMPLETE,matrix_32_ext_0_1,2,9,det_19_wellbeing,69,100,0.69
COMPLETE,matrix_32_ext_0_1,2,9,det_16_commitment,66,100,0.66
COMPLETE,matrix_32_ext_0_1,2,9,det_03_risk_profile,53,100,0.53
COMPLETE,matrix_32_ext_0_1,2,9,det_22_peer_pressure,19,100,0.19
COMPLETE,matrix_32_ext_0_1,2,9,det_20_coziness,16,100,0.16
COMPLETE,matrix_32_ext_0_1,2,9,det_17_adherence,7,100,0.07
COMPLETE,matrix_32_ext_0_1,2,9,det_13_technical_fit,6,100,0.06
COMPLETE,matrix_32_ext_0_1,2,9,det_12_own_competence,5,100,0.05
COMPLETE,matrix_32_ext_0_1,2,9,det_01_profits,2,100,0.02
COMPLETE,matrix_32_ext_0_1,2,9,det_10_cost_efficiency,2,100,0.02
COMPLETE,matrix_32_ext_0_1,2,10,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,2,10,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,2,10,det_30_authority,100,100,1
COMPLETE,matrix_32_ext_0_1,2,10,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,2,10,det_15_self_satisfaction,99,100,0.99
COMPLETE,matrix_32_ext_0_1,2,10,det_29_trends,88,100,0.88
COMPLETE,matrix_32_ext_0_1,2,10,det_09_safety,83,100,0.83
COMPLETE,matrix_32_ext_0_1,2,10,det_19_wellbeing,80,100,0.8
COMPLETE,matrix_32_ext_0_1,2,10,det_16_commitment,73,100,0.73
COMPLETE,matrix_32_ext_0_1,2,10,det_03_risk_profile,67,100,0.67
COMPLETE,matrix_32_ext_0_1,2,10,det_20_coziness,32,100,0.32
COMPLETE,matrix_32_ext_0_1,2,10,det_22_peer_pressure,30,100,0.3
COMPLETE,matrix_32_ext_0_1,2,10,det_12_own_competence,13,100,0.13
COMPLETE,matrix_32_ext_0_1,2,10,det_13_technical_fit,13,100,0.13
COMPLETE,matrix_32_ext_0_1,2,10,det_17_adherence,13,100,0.13
COMPLETE,matrix_32_ext_0_1,2,10,det_01_profits,5,100,0.05
COMPLETE,matrix_32_ext_0_1,2,10,det_10_cost_efficiency,4,100,0.04
COMPLETE,matrix_32_ext_0_1,2,11,det_15_self_satisfaction,100,100,1
COMPLETE,matrix_32_ext_0_1,2,11,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,2,11,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,2,11,det_30_authority,100,100,1
COMPLETE,matrix_32_ext_0_1,2,11,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,2,11,det_09_safety,94,100,0.94
COMPLETE,matrix_32_ext_0_1,2,11,det_29_trends,91,100,0.91
COMPLETE,matrix_32_ext_0_1,2,11,det_19_wellbeing,85,100,0.85
COMPLETE,matrix_32_ext_0_1,2,11,det_16_commitment,84,100,0.84
COMPLETE,matrix_32_ext_0_1,2,11,det_03_risk_profile,75,100,0.75
COMPLETE,matrix_32_ext_0_1,2,11,det_20_coziness,43,100,0.43
COMPLETE,matrix_32_ext_0_1,2,11,det_22_peer_pressure,37,100,0.37
COMPLETE,matrix_32_ext_0_1,2,11,det_12_own_competence,26,100,0.26
COMPLETE,matrix_32_ext_0_1,2,11,det_13_technical_fit,23,100,0.23
COMPLETE,matrix_32_ext_0_1,2,11,det_17_adherence,23,100,0.23
COMPLETE,matrix_32_ext_0_1,2,11,det_10_cost_efficiency,13,100,0.13
COMPLETE,matrix_32_ext_0_1,2,11,det_01_profits,5,100,0.05
COMPLETE,matrix_32_ext_0_1,2,11,det_18_autonomy,1,100,0.01
COMPLETE,matrix_32_ext_0_1,2,12,det_15_self_satisfaction,100,100,1
COMPLETE,matrix_32_ext_0_1,2,12,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,2,12,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,2,12,det_30_authority,100,100,1
COMPLETE,matrix_32_ext_0_1,2,12,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,2,12,det_09_safety,97,100,0.97
COMPLETE,matrix_32_ext_0_1,2,12,det_29_trends,93,100,0.93
COMPLETE,matrix_32_ext_0_1,2,12,det_16_commitment,91,100,0.91
COMPLETE,matrix_32_ext_0_1,2,12,det_19_wellbeing,89,100,0.89
COMPLETE,matrix_32_ext_0_1,2,12,det_03_risk_profile,83,100,0.83
COMPLETE,matrix_32_ext_0_1,2,12,det_20_coziness,53,100,0.53
COMPLETE,matrix_32_ext_0_1,2,12,det_22_peer_pressure,50,100,0.5
COMPLETE,matrix_32_ext_0_1,2,12,det_12_own_competence,39,100,0.39
COMPLETE,matrix_32_ext_0_1,2,12,det_13_technical_fit,35,100,0.35
COMPLETE,matrix_32_ext_0_1,2,12,det_17_adherence,28,100,0.28
COMPLETE,matrix_32_ext_0_1,2,12,det_10_cost_efficiency,23,100,0.23
COMPLETE,matrix_32_ext_0_1,2,12,det_01_profits,12,100,0.12
COMPLETE,matrix_32_ext_0_1,2,12,det_18_autonomy,7,100,0.07
COMPLETE,matrix_32_ext_0_1,2,13,det_09_safety,100,100,1
COMPLETE,matrix_32_ext_0_1,2,13,det_15_self_satisfaction,100,100,1
COMPLETE,matrix_32_ext_0_1,2,13,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,2,13,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,2,13,det_30_authority,100,100,1
COMPLETE,matrix_32_ext_0_1,2,13,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,2,13,det_19_wellbeing,95,100,0.95
COMPLETE,matrix_32_ext_0_1,2,13,det_29_trends,95,100,0.95
COMPLETE,matrix_32_ext_0_1,2,13,det_16_commitment,94,100,0.94
COMPLETE,matrix_32_ext_0_1,2,13,det_03_risk_profile,90,100,0.9
COMPLETE,matrix_32_ext_0_1,2,13,det_20_coziness,65,100,0.65
COMPLETE,matrix_32_ext_0_1,2,13,det_22_peer_pressure,58,100,0.58
COMPLETE,matrix_32_ext_0_1,2,13,det_13_technical_fit,51,100,0.51
COMPLETE,matrix_32_ext_0_1,2,13,det_12_own_competence,45,100,0.45
COMPLETE,matrix_32_ext_0_1,2,13,det_17_adherence,40,100,0.4
COMPLETE,matrix_32_ext_0_1,2,13,det_10_cost_efficiency,37,100,0.37
COMPLETE,matrix_32_ext_0_1,2,13,det_01_profits,19,100,0.19
COMPLETE,matrix_32_ext_0_1,2,13,det_18_autonomy,10,100,0.1
COMPLETE,matrix_32_ext_0_1,2,13,det_08_trust,1,100,0.01
COMPLETE,matrix_32_ext_0_1,2,14,det_09_safety,100,100,1
COMPLETE,matrix_32_ext_0_1,2,14,det_15_self_satisfaction,100,100,1
COMPLETE,matrix_32_ext_0_1,2,14,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,2,14,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,2,14,det_30_authority,100,100,1
COMPLETE,matrix_32_ext_0_1,2,14,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,2,14,det_16_commitment,98,100,0.98
COMPLETE,matrix_32_ext_0_1,2,14,det_29_trends,98,100,0.98
COMPLETE,matrix_32_ext_0_1,2,14,det_19_wellbeing,95,100,0.95
COMPLETE,matrix_32_ext_0_1,2,14,det_03_risk_profile,94,100,0.94
COMPLETE,matrix_32_ext_0_1,2,14,det_20_coziness,74,100,0.74
COMPLETE,matrix_32_ext_0_1,2,14,det_22_peer_pressure,68,100,0.68
COMPLETE,matrix_32_ext_0_1,2,14,det_13_technical_fit,62,100,0.62
COMPLETE,matrix_32_ext_0_1,2,14,det_12_own_competence,58,100,0.58
COMPLETE,matrix_32_ext_0_1,2,14,det_17_adherence,52,100,0.52
COMPLETE,matrix_32_ext_0_1,2,14,det_10_cost_efficiency,48,100,0.48
COMPLETE,matrix_32_ext_0_1,2,14,det_01_profits,33,100,0.33
COMPLETE,matrix_32_ext_0_1,2,14,det_18_autonomy,16,100,0.16
COMPLETE,matrix_32_ext_0_1,2,14,det_11_knowledge,3,100,0.03
COMPLETE,matrix_32_ext_0_1,2,14,det_08_trust,1,100,0.01
COMPLETE,matrix_32_ext_0_1,2,15,det_09_safety,100,100,1
COMPLETE,matrix_32_ext_0_1,2,15,det_15_self_satisfaction,100,100,1
COMPLETE,matrix_32_ext_0_1,2,15,det_16_commitment,100,100,1
COMPLETE,matrix_32_ext_0_1,2,15,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,2,15,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,2,15,det_29_trends,100,100,1
COMPLETE,matrix_32_ext_0_1,2,15,det_30_authority,100,100,1
COMPLETE,matrix_32_ext_0_1,2,15,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,2,15,det_03_risk_profile,97,100,0.97
COMPLETE,matrix_32_ext_0_1,2,15,det_19_wellbeing,96,100,0.96
COMPLETE,matrix_32_ext_0_1,2,15,det_20_coziness,83,100,0.83
COMPLETE,matrix_32_ext_0_1,2,15,det_22_peer_pressure,75,100,0.75
COMPLETE,matrix_32_ext_0_1,2,15,det_12_own_competence,74,100,0.74
COMPLETE,matrix_32_ext_0_1,2,15,det_13_technical_fit,73,100,0.73
COMPLETE,matrix_32_ext_0_1,2,15,det_17_adherence,64,100,0.64
COMPLETE,matrix_32_ext_0_1,2,15,det_10_cost_efficiency,60,100,0.6
COMPLETE,matrix_32_ext_0_1,2,15,det_01_profits,46,100,0.46
COMPLETE,matrix_32_ext_0_1,2,15,det_18_autonomy,23,100,0.23
COMPLETE,matrix_32_ext_0_1,2,15,det_08_trust,3,100,0.03
COMPLETE,matrix_32_ext_0_1,2,15,det_11_knowledge,3,100,0.03
COMPLETE,matrix_32_ext_0_1,2,15,det_07_legal,2,100,0.02
COMPLETE,matrix_32_ext_0_1,2,15,det_21_rights_and_duties,1,100,0.01
COMPLETE,matrix_32_ext_0_1,3,4,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,3,4,det_28_recognition,99,100,0.99
COMPLETE,matrix_32_ext_0_1,3,4,det_31_approval,88,100,0.88
COMPLETE,matrix_32_ext_0_1,3,4,det_06_climate_protection,84,100,0.84
COMPLETE,matrix_32_ext_0_1,3,4,det_30_authority,19,100,0.19
COMPLETE,matrix_32_ext_0_1,3,4,det_15_self_satisfaction,7,100,0.07
COMPLETE,matrix_32_ext_0_1,3,4,det_14_environmental_concerns,1,100,0.01
COMPLETE,matrix_32_ext_0_1,3,4,det_16_commitment,1,100,0.01
COMPLETE,matrix_32_ext_0_1,3,4,det_19_wellbeing,1,100,0.01
COMPLETE,matrix_32_ext_0_1,3,5,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,3,5,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,3,5,det_31_approval,98,100,0.98
COMPLETE,matrix_32_ext_0_1,3,5,det_06_climate_protection,91,100,0.91
COMPLETE,matrix_32_ext_0_1,3,5,det_30_authority,62,100,0.62
COMPLETE,matrix_32_ext_0_1,3,5,det_15_self_satisfaction,33,100,0.33
COMPLETE,matrix_32_ext_0_1,3,5,det_09_safety,6,100,0.06
COMPLETE,matrix_32_ext_0_1,3,5,det_03_risk_profile,3,100,0.03
COMPLETE,matrix_32_ext_0_1,3,5,det_10_cost_efficiency,2,100,0.02
COMPLETE,matrix_32_ext_0_1,3,5,det_29_trends,2,100,0.02
COMPLETE,matrix_32_ext_0_1,3,5,det_14_environmental_concerns,1,100,0.01
COMPLETE,matrix_32_ext_0_1,3,5,det_16_commitment,1,100,0.01
COMPLETE,matrix_32_ext_0_1,3,5,det_19_wellbeing,1,100,0.01
COMPLETE,matrix_32_ext_0_1,3,6,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,3,6,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,3,6,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,3,6,det_06_climate_protection,97,100,0.97
COMPLETE,matrix_32_ext_0_1,3,6,det_30_authority,83,100,0.83
COMPLETE,matrix_32_ext_0_1,3,6,det_15_self_satisfaction,65,100,0.65
COMPLETE,matrix_32_ext_0_1,3,6,det_10_cost_efficiency,14,100,0.14
COMPLETE,matrix_32_ext_0_1,3,6,det_03_risk_profile,10,100,0.1
COMPLETE,matrix_32_ext_0_1,3,6,det_09_safety,10,100,0.1
COMPLETE,matrix_32_ext_0_1,3,6,det_29_trends,9,100,0.09
COMPLETE,matrix_32_ext_0_1,3,6,det_19_wellbeing,7,100,0.07
COMPLETE,matrix_32_ext_0_1,3,6,det_14_environmental_concerns,3,100,0.03
COMPLETE,matrix_32_ext_0_1,3,6,det_16_commitment,2,100,0.02
COMPLETE,matrix_32_ext_0_1,3,7,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,3,7,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,3,7,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,3,7,det_06_climate_protection,99,100,0.99
COMPLETE,matrix_32_ext_0_1,3,7,det_30_authority,96,100,0.96
COMPLETE,matrix_32_ext_0_1,3,7,det_15_self_satisfaction,79,100,0.79
COMPLETE,matrix_32_ext_0_1,3,7,det_10_cost_efficiency,31,100,0.31
COMPLETE,matrix_32_ext_0_1,3,7,det_09_safety,26,100,0.26
COMPLETE,matrix_32_ext_0_1,3,7,det_03_risk_profile,24,100,0.24
COMPLETE,matrix_32_ext_0_1,3,7,det_29_trends,19,100,0.19
COMPLETE,matrix_32_ext_0_1,3,7,det_19_wellbeing,14,100,0.14
COMPLETE,matrix_32_ext_0_1,3,7,det_14_environmental_concerns,6,100,0.06
COMPLETE,matrix_32_ext_0_1,3,7,det_16_commitment,4,100,0.04
COMPLETE,matrix_32_ext_0_1,3,7,det_13_technical_fit,2,100,0.02
COMPLETE,matrix_32_ext_0_1,3,8,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,3,8,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,3,8,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,3,8,det_06_climate_protection,99,100,0.99
COMPLETE,matrix_32_ext_0_1,3,8,det_30_authority,99,100,0.99
COMPLETE,matrix_32_ext_0_1,3,8,det_15_self_satisfaction,88,100,0.88
COMPLETE,matrix_32_ext_0_1,3,8,det_10_cost_efficiency,46,100,0.46
COMPLETE,matrix_32_ext_0_1,3,8,det_09_safety,39,100,0.39
COMPLETE,matrix_32_ext_0_1,3,8,det_03_risk_profile,37,100,0.37
COMPLETE,matrix_32_ext_0_1,3,8,det_29_trends,33,100,0.33
COMPLETE,matrix_32_ext_0_1,3,8,det_19_wellbeing,28,100,0.28
COMPLETE,matrix_32_ext_0_1,3,8,det_14_environmental_concerns,12,100,0.12
COMPLETE,matrix_32_ext_0_1,3,8,det_16_commitment,9,100,0.09
COMPLETE,matrix_32_ext_0_1,3,8,det_13_technical_fit,4,100,0.04
COMPLETE,matrix_32_ext_0_1,3,8,det_04_added_value,2,100,0.02
COMPLETE,matrix_32_ext_0_1,3,8,det_17_adherence,2,100,0.02
COMPLETE,matrix_32_ext_0_1,3,8,det_20_coziness,2,100,0.02
COMPLETE,matrix_32_ext_0_1,3,9,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,3,9,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,3,9,det_30_authority,100,100,1
COMPLETE,matrix_32_ext_0_1,3,9,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,3,9,det_06_climate_protection,99,100,0.99
COMPLETE,matrix_32_ext_0_1,3,9,det_15_self_satisfaction,92,100,0.92
COMPLETE,matrix_32_ext_0_1,3,9,det_10_cost_efficiency,57,100,0.57
COMPLETE,matrix_32_ext_0_1,3,9,det_09_safety,56,100,0.56
COMPLETE,matrix_32_ext_0_1,3,9,det_29_trends,55,100,0.55
COMPLETE,matrix_32_ext_0_1,3,9,det_03_risk_profile,49,100,0.49
COMPLETE,matrix_32_ext_0_1,3,9,det_19_wellbeing,36,100,0.36
COMPLETE,matrix_32_ext_0_1,3,9,det_14_environmental_concerns,19,100,0.19
COMPLETE,matrix_32_ext_0_1,3,9,det_16_commitment,18,100,0.18
COMPLETE,matrix_32_ext_0_1,3,9,det_20_coziness,6,100,0.06
COMPLETE,matrix_32_ext_0_1,3,9,det_17_adherence,5,100,0.05
COMPLETE,matrix_32_ext_0_1,3,9,det_13_technical_fit,4,100,0.04
COMPLETE,matrix_32_ext_0_1,3,9,det_04_added_value,2,100,0.02
COMPLETE,matrix_32_ext_0_1,3,9,det_12_own_competence,1,100,0.01
COMPLETE,matrix_32_ext_0_1,3,9,det_22_peer_pressure,1,100,0.01
COMPLETE,matrix_32_ext_0_1,3,10,det_06_climate_protection,100,100,1
COMPLETE,matrix_32_ext_0_1,3,10,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,3,10,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,3,10,det_30_authority,100,100,1
COMPLETE,matrix_32_ext_0_1,3,10,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,3,10,det_15_self_satisfaction,95,100,0.95
COMPLETE,matrix_32_ext_0_1,3,10,det_09_safety,70,100,0.7
COMPLETE,matrix_32_ext_0_1,3,10,det_29_trends,70,100,0.7
COMPLETE,matrix_32_ext_0_1,3,10,det_10_cost_efficiency,68,100,0.68
COMPLETE,matrix_32_ext_0_1,3,10,det_03_risk_profile,63,100,0.63
COMPLETE,matrix_32_ext_0_1,3,10,det_19_wellbeing,48,100,0.48
COMPLETE,matrix_32_ext_0_1,3,10,det_16_commitment,31,100,0.31
COMPLETE,matrix_32_ext_0_1,3,10,det_14_environmental_concerns,28,100,0.28
COMPLETE,matrix_32_ext_0_1,3,10,det_17_adherence,8,100,0.08
COMPLETE,matrix_32_ext_0_1,3,10,det_20_coziness,8,100,0.08
COMPLETE,matrix_32_ext_0_1,3,10,det_13_technical_fit,5,100,0.05
COMPLETE,matrix_32_ext_0_1,3,10,det_04_added_value,2,100,0.02
COMPLETE,matrix_32_ext_0_1,3,10,det_12_own_competence,2,100,0.02
COMPLETE,matrix_32_ext_0_1,3,10,det_22_peer_pressure,2,100,0.02
COMPLETE,matrix_32_ext_0_1,3,11,det_06_climate_protection,100,100,1
COMPLETE,matrix_32_ext_0_1,3,11,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,3,11,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,3,11,det_30_authority,100,100,1
COMPLETE,matrix_32_ext_0_1,3,11,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,3,11,det_15_self_satisfaction,98,100,0.98
COMPLETE,matrix_32_ext_0_1,3,11,det_10_cost_efficiency,83,100,0.83
COMPLETE,matrix_32_ext_0_1,3,11,det_29_trends,83,100,0.83
COMPLETE,matrix_32_ext_0_1,3,11,det_09_safety,81,100,0.81
COMPLETE,matrix_32_ext_0_1,3,11,det_03_risk_profile,77,100,0.77
COMPLETE,matrix_32_ext_0_1,3,11,det_19_wellbeing,61,100,0.61
COMPLETE,matrix_32_ext_0_1,3,11,det_14_environmental_concerns,38,100,0.38
COMPLETE,matrix_32_ext_0_1,3,11,det_16_commitment,37,100,0.37
COMPLETE,matrix_32_ext_0_1,3,11,det_20_coziness,12,100,0.12
COMPLETE,matrix_32_ext_0_1,3,11,det_17_adherence,10,100,0.1
COMPLETE,matrix_32_ext_0_1,3,11,det_22_peer_pressure,8,100,0.08
COMPLETE,matrix_32_ext_0_1,3,11,det_13_technical_fit,7,100,0.07
COMPLETE,matrix_32_ext_0_1,3,11,det_12_own_competence,3,100,0.03
COMPLETE,matrix_32_ext_0_1,3,11,det_04_added_value,2,100,0.02
COMPLETE,matrix_32_ext_0_1,3,12,det_06_climate_protection,100,100,1
COMPLETE,matrix_32_ext_0_1,3,12,det_15_self_satisfaction,100,100,1
COMPLETE,matrix_32_ext_0_1,3,12,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,3,12,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,3,12,det_30_authority,100,100,1
COMPLETE,matrix_32_ext_0_1,3,12,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,3,12,det_29_trends,92,100,0.92
COMPLETE,matrix_32_ext_0_1,3,12,det_09_safety,90,100,0.9
COMPLETE,matrix_32_ext_0_1,3,12,det_10_cost_efficiency,90,100,0.9
COMPLETE,matrix_32_ext_0_1,3,12,det_03_risk_profile,84,100,0.84
COMPLETE,matrix_32_ext_0_1,3,12,det_19_wellbeing,69,100,0.69
COMPLETE,matrix_32_ext_0_1,3,12,det_16_commitment,52,100,0.52
COMPLETE,matrix_32_ext_0_1,3,12,det_14_environmental_concerns,51,100,0.51
COMPLETE,matrix_32_ext_0_1,3,12,det_20_coziness,24,100,0.24
COMPLETE,matrix_32_ext_0_1,3,12,det_17_adherence,18,100,0.18
COMPLETE,matrix_32_ext_0_1,3,12,det_22_peer_pressure,12,100,0.12
COMPLETE,matrix_32_ext_0_1,3,12,det_12_own_competence,8,100,0.08
COMPLETE,matrix_32_ext_0_1,3,12,det_13_technical_fit,8,100,0.08
COMPLETE,matrix_32_ext_0_1,3,12,det_04_added_value,2,100,0.02
COMPLETE,matrix_32_ext_0_1,3,13,det_06_climate_protection,100,100,1
COMPLETE,matrix_32_ext_0_1,3,13,det_15_self_satisfaction,100,100,1
COMPLETE,matrix_32_ext_0_1,3,13,det_24_socialising,100,100,1
COMPLETE,matrix_32_ext_0_1,3,13,det_28_recognition,100,100,1
COMPLETE,matrix_32_ext_0_1,3,13,det_30_authority,100,100,1
COMPLETE,matrix_32_ext_0_1,3,13,det_31_approval,100,100,1
COMPLETE,matrix_32_ext_0_1,3,13,det_29_trends,95,100,0.95
COMPLETE,matrix_32_ext_0_1,3,13,det_10_cost_efficiency,94,100,0.94
