"pattern_id"
14
18
19
20
21
22
25
29
31
32
35
36
37
38
40
44
47
48
51
52
53
54
56
57
58
61
63
64
66
67
68
69
70
71
72
73
76
77
79
80
81
83
84
85
86
87
88
89
