"cluster","Early Adopter","Uninterested","Homo Economicus","Fearful","Stubborn","Influencer","Careful","Activist"
"cluster_1",0,0,0,0,0,0,0,0
"cluster_2",0,0,0,0,0,0,0,0
"cluster_3",0,0,0,0,0,0,0,0
"cluster_4",0,0,0,0,0,0,0,0
