"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",3765,3.53149739241361,100
"2",5544,5.20016508460586,96.4685026075864
"3",8395,7.87434810340299,91.2683375229805
"4",6476,6.07436311109444,83.3939894195775
"Restantes",82432,77.3196263084831,0
